,Documents,Share
1980,21,1.6205404270818544e-05
1981,20,1.5554191971392732e-05
1982,25,1.8936711238635132e-05
1983,15,1.0951103323659859e-05
1984,13,9.129104498050235e-06
1985,10,6.754164617903399e-06
1986,11,7.053027223402714e-06
1987,15,9.124087591240877e-06
1988,17,9.895238527635073e-06
1989,8,4.373795497724259e-06
1990,10,5.025602934148017e-06
1991,13,6.524761469777807e-06
1992,15,7.2191532799501015e-06
1993,13,5.982096964269855e-06
1994,13,5.677542654722864e-06
1995,13,5.351840271445339e-06
1996,22,8.35558006525708e-06
1997,14,5.1305053987575386e-06
1998,9,3.095383201561724e-06
1999,13,4.3198625619111076e-06
2000,10,2.7385653258742115e-06
2001,11,3.0082524569218247e-06
2002,9,2.111213570130175e-06
2003,8,1.769249992812422e-06
2004,11,2.238527748789974e-06
2005,14,2.6659273161576525e-06
2006,16,2.7938501769904087e-06
2007,16,2.5562866357813984e-06
2008,20,3.006065940461257e-06
2009,20,2.773928566623731e-06
2010,40,5.1891732570248105e-06
2011,39,4.655642423741771e-06
2012,70,8.105174598197548e-06
2013,84,9.238829347933323e-06
2014,69,7.177760675982776e-06
2015,137,1.3958498835789876e-05
2016,205,2.0238879994202794e-05
2017,192,1.9249704662408805e-05
2018,187,1.8709880687991328e-05
2019,237,2.3040130657956137e-05
2020,333,3.0271348550397842e-05
2021,399,3.958807369096677e-05
2022,475,4.92484070991527e-05
2023,508,5.0371879323255786e-05
2024,450,4.771828650631838e-05
