,Documents,Share
1980,4,3.0867436706321032e-06
1981,3,2.3331287957089095e-06
1982,7,5.302279146817837e-06
1983,6,4.3804413294639436e-06
1984,5,3.5111940377116286e-06
1985,6,4.052498770742039e-06
1986,6,3.847105758219662e-06
1987,13,7.907542579075426e-06
1988,12,6.984874254801228e-06
1989,10,5.467244372155324e-06
1990,5,2.5128014670740085e-06
1991,7,3.5133330991111267e-06
1992,8,3.850215082640054e-06
1993,5,2.300806524719175e-06
1994,8,3.493872402906378e-06
1995,6,2.470080125282464e-06
1996,8,3.0383927510025746e-06
1997,7,2.5652526993787693e-06
1998,15,5.158972002602873e-06
1999,8,2.658376961176066e-06
2000,13,3.560134923636475e-06
2001,15,4.102162441257034e-06
2002,13,3.049530712410253e-06
2003,13,2.8750312383201857e-06
2004,22,4.477055497579948e-06
2005,17,3.237197455334292e-06
2006,25,4.365390901547513e-06
2007,36,5.751644930508146e-06
2008,97,1.4579419811237096e-05
2009,51,7.073517844890514e-06
2010,65,8.432406542665317e-06
2011,54,6.446274125180913e-06
2012,69,7.98938638965187e-06
2013,98,1.0778634239255544e-05
2014,88,9.15424549980412e-06
2015,81,8.252835078094744e-06
2016,82,8.095551997681118e-06
2017,113,1.1329253264855183e-05
2018,126,1.2606657575865815e-05
2019,116,1.1277025976046042e-05
2020,164,1.4908411898694432e-05
2021,167,1.6569444376920928e-05
2022,142,1.4722681701220386e-05
2023,161,1.596431608473264e-05
2024,100,1.0604063668070752e-05
