,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,,,,,,1,,,,,,,,,,,,,,,,,,
1981,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,,,,,1,,,,,1,,,,,,,,,,,,,,,,
1983,1,,,,,,,,,,,,,,,,,,,,,,,,,
1984,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,2,,,,,,,1,,,,,,,,,,,,,,,,,,
1987,,,,,1,,,,,,,,,,,,,,,,,,,,,
1988,,,,,1,,,,,,,,1,,,,,,,,,,,,,
1989,,,,,,,,,,1,,,2,,,,,,,,,,,,,
1990,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,,2,1,,,,,,,,,,,,,,,,,,,,,,,
1992,,1,,,,,,,,,,,,,,,,,,,,,,,,
1993,,1,1,,1,,,1,,,,,,,,,,1,,,,,,,,
1994,1,,,,,,,,,,,,1,,,,,,,,,,,,,
1995,1,4,,,,,,,,,,,1,,,,,,,,,,,,,
1996,1,1,,,2,1,,,,,,,,1,,,,,,,,,,,,
1997,3,5,,,,,,,,,2,,,1,,,,,,,,,,,,
1998,2,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,,1,1,,,,,,1,,,,,,,,,,,,,,,
2000,2,6,1,,,,1,,,,,,,1,,,,,,,1,,,,,
2001,,6,,1,2,,,1,,,,1,,,,,,,,,,,,,,
2002,,1,,2,,,,,,,,1,,1,1,,,,,,,,,,,
2003,2,3,,1,,1,,,,,,1,1,1,,,,,,,,,,,,
2004,,4,,1,1,,,1,,,,,,2,,,,,,1,,,,,,
2005,2,3,,1,2,,,,,,,,,,,,,,,,,,,,,
2006,,1,,,1,,,,,1,,,,1,,,,,,,,,,,,
2007,3,,1,2,2,2,,,,1,,,1,2,,,,,,,,,,,,
2008,11,3,,1,3,5,2,1,,2,2,,,2,,,,,,,,,,,,
2009,16,5,1,2,3,,1,,1,,,,1,1,,,,1,,,2,,1,,,
2010,8,9,2,11,2,2,3,,3,,2,,1,1,,,,2,,,1,,,,,
2011,18,10,,3,,6,1,,1,2,,1,,1,,,,3,,,1,,,,,
2012,28,3,1,1,2,1,,,,2,,1,1,,,1,,,,1,,,1,,,
2013,27,3,,2,3,2,,,1,,,,1,,,,,,,,,,,,,1
2014,17,2,1,1,3,3,2,,,,1,,,,,,,3,,3,,,,,,
2015,25,4,,3,1,3,,1,,,,1,,,,,,2,,1,,,,,,
2016,27,4,2,8,6,2,,,,2,1,2,,,,1,,2,,2,,,,,,
2017,21,6,2,3,8,2,,2,,1,,1,1,,,,,2,,,,1,,,,
2018,36,7,2,3,5,4,4,1,1,2,1,1,1,,2,2,,2,,,2,,,,,
2019,49,1,1,2,3,2,27,1,,,1,1,,2,,2,,,,1,2,1,,,,
2020,32,4,1,4,11,6,60,,,,2,1,1,2,,2,1,,,,,,,,,1
2021,21,4,2,3,13,7,86,,,1,1,1,3,4,1,2,,,,,,,,,,
2022,18,3,3,5,8,3,64,3,,,1,1,1,,3,,2,,,2,,,,,,
2023,27,4,1,11,14,3,95,1,,2,1,,,1,2,,,,,,,,,,,
2024,17,6,1,7,13,4,21,3,1,,,7,2,,,1,,,,,,,,1,,
