,Documents,Share
1980,6,4.630115505948155e-06
1981,8,6.221676788557092e-06
1982,7,5.302279146817837e-06
1983,3,2.1902206647319718e-06
1984,6,4.213432845253954e-06
1985,7,4.727915232532379e-06
1986,5,3.2059214651830518e-06
1987,7,4.257907542579076e-06
1988,5,2.910364272833845e-06
1989,12,6.560693246586389e-06
1990,13,6.5332838143924225e-06
1991,10,5.019047284444467e-06
1992,11,5.294045738630074e-06
1993,16,7.3625808791013604e-06
1994,19,8.297946956902648e-06
1995,11,4.528480229684517e-06
1996,16,6.076785502005149e-06
1997,10,3.6646467133982414e-06
1998,19,6.53469786996364e-06
1999,19,6.313645282793156e-06
2000,12,3.286278391049054e-06
2001,27,7.3838923942626606e-06
2002,25,5.864482139250486e-06
2003,14,3.0961874874217383e-06
2004,12,2.4420302714072444e-06
2005,17,3.237197455334292e-06
2006,19,3.3176970851761104e-06
2007,22,3.5148941241994228e-06
2008,19,2.855762643438194e-06
2009,18,2.496535709961358e-06
2010,12,1.5567519771074432e-06
2011,18,2.1487580417269713e-06
2012,20,2.3157641709135853e-06
2013,18,1.9797491459857123e-06
2014,19,1.9764848238213443e-06
2015,21,2.1396239091356744e-06
2016,21,2.0732511213573596e-06
2017,22,2.205695325901009e-06
2018,30,3.0015851371109083e-06
2019,34,3.305335199875564e-06
2020,17,1.5453841602305204e-06
2021,24,2.381237515246121e-06
2022,10,1.0368085705084778e-06
2023,18,1.7848303697216617e-06
2024,6,6.36243820084245e-07
