,Documents,Share
1980,70,5.401801423606181e-05
1981,60,4.666257591417819e-05
1982,79,5.984000751408702e-05
1983,86,6.278632572231653e-05
1984,111,7.794850763719815e-05
1985,118,7.969914249126011e-05
1986,97,6.21948764245512e-05
1987,103,6.265206812652068e-05
1988,118,6.868459683887874e-05
1989,82,4.483140385167366e-05
1990,94,4.7240667580991364e-05
1991,91,4.5673330288444647e-05
1992,92,4.427747345036062e-05
1993,103,4.7396614409215004e-05
1994,87,3.799586238160686e-05
1995,96,3.9521282004519424e-05
1996,124,4.709508764053991e-05
1997,104,3.811232581934171e-05
1998,101,3.473707815085935e-05
1999,104,3.455890049528886e-05
2000,174,4.765103667021128e-05
2001,177,4.8405516806833e-05
2002,208,4.879249139856405e-05
2003,323,7.143346845980154e-05
2004,288,5.860872651377386e-05
2005,337,6.41726789675092e-05
2006,439,7.665626423117434e-05
2007,483,7.716790281765096e-05
2008,532,7.996135401626943e-05
2009,702,9.736489268849295e-05
2010,757,9.820510388919454e-05
2011,907,0.00010827353021368682
2012,1001,0.00011590399675422494
2013,970,0.0001066864817558967
2014,1094,0.00011380391564529213
2015,1500,0.00015283027922397674
2016,1754,0.0001731658317552766
2017,1921,0.00019259730550253812
2018,2220,0.0002221173001462072
2019,2541,0.000247025198320112
2020,3043,0.00027662376468126317
2021,3442,0.0003415091469782146
2022,3624,0.00037573942595227236
2023,4575,0.000453644385637589
2024,4312,0.00045724722536721077
