,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,1,1,,,,,,,,1,,,,,,,,,,1,,,,,
1981,1,1,,,,,,,,,,,1,,,,,,,,,,,,,
1982,,4,,,,1,,,,,,,1,,,,,,,,,,,,,
1983,,3,,2,,,,,,,,,,,,,,,,,,1,,,,
1984,1,4,,,,,,,,,,,,,,,,,,,,,,,,
1985,3,1,,,,,,,,,2,,,,,,,,,,,,,,,
1986,2,2,,,,,,,,,,,1,,1,,,,,,,,,,,
1987,4,5,,,1,,,1,,,,,,,,1,,,,,,,,,,
1988,,6,,,1,,1,,,1,1,,,,,,,,,,,,,,,
1989,1,8,,,,1,,,,,,,,,,,,,,,,,,,,
1990,1,4,,,,,,,,,,,,,,,,,,,,,,,,
1991,,4,1,1,,,,,,,1,,,,,,,,,,,,,,,
1992,1,2,,1,2,1,,,,,,,,,,,,,,,,,,,,
1993,,2,,1,1,,,,,,,,,1,,,,,,,,,,,,
1994,1,4,,,2,,,,,,1,,,,,,,,,,,,,,,
1995,1,1,,,,1,1,,,,1,,1,,,,,,,,,,,,,
1996,,5,,,,,,,,,,,,,2,,,1,,,,,,,,
1997,,3,,,1,,,,,,,,,,3,,,,,,,,,,,
1998,,3,,,,,,,,,,,5,3,3,,,,,,1,,,,,
1999,,2,,,1,,1,,,,1,,2,,1,,,,,,,,,,,
2000,2,3,1,1,2,,,,,,,1,1,2,,,,,,,,,,,,
2001,,4,,1,1,2,1,1,,,2,,1,1,,,,,,,,,,,,
2002,3,1,,4,,1,,1,,,,,2,,,,,,,,,,,,,
2003,4,2,,,3,2,,,,,,,1,,,,,,,,,,,,,
2004,1,6,1,4,2,1,,,,,1,2,2,,,,,,,,,,,,,
2005,2,3,,5,2,1,,1,,1,,,1,,,,,,,,,,,,,
2006,5,8,,1,3,,,1,,,2,,3,2,,,,,,,,,,,,
2007,4,10,2,,6,4,,1,,3,,2,,,2,,,,,1,,,1,,,
2008,3,54,2,2,5,4,,4,,3,5,,,2,,,,2,,,1,,,,,
2009,4,14,2,2,7,3,2,4,,3,1,,1,4,1,,,,,,1,1,,,,
2010,4,19,1,1,12,5,2,4,,4,2,,,4,1,,,1,,,,,,,,
2011,3,12,,2,16,5,,1,1,3,3,,1,5,,,,,,,,,,,,
2012,3,24,4,2,11,2,3,5,,4,,,4,3,,,,1,,1,,,,,,1
2013,8,41,4,,14,3,,3,1,1,3,2,2,4,5,,,,,2,,,,1,,
2014,10,32,5,,18,2,1,2,1,5,2,,3,3,1,,,1,,,,,,,,
2015,9,14,4,2,19,4,2,4,2,12,,1,2,1,1,,,,,1,,1,,,,
2016,11,17,1,,20,2,2,4,1,,7,,2,3,2,,,1,,3,1,1,,,,
2017,17,27,2,1,36,3,2,,1,6,4,1,1,3,4,,,,,2,1,,1,,,
2018,13,25,3,2,36,3,3,3,2,1,5,7,1,2,8,,,1,2,3,1,,,,,
2019,13,23,5,3,31,5,3,1,1,1,2,9,2,1,8,,,2,,1,2,1,,1,,
2020,20,40,7,1,38,8,3,2,,8,2,14,3,,10,,,,,2,,,,,,3
2021,22,28,10,4,47,10,5,5,1,4,6,2,5,,7,1,,1,1,3,2,1,,,,
2022,18,24,3,2,47,6,5,5,,3,1,6,3,2,9,2,1,1,,,1,,,,,
2023,18,18,12,3,41,6,4,16,,6,2,10,5,3,8,1,,1,,,,,,,,3
2024,11,15,2,6,26,4,2,3,,3,3,6,5,1,9,,,,,,1,,1,,,
