,Documents,Share
1980,1,7.716859176580258e-07
1981,,
1982,1,7.574684495454053e-07
1983,,
1984,1,7.022388075423256e-07
1985,,
1986,1,6.411842930366103e-07
1987,4,2.4330900243309e-06
1988,,
1989,3,1.6401733116465973e-06
1990,1,5.025602934148017e-07
1991,1,5.019047284444467e-07
1992,6,2.8876613119800407e-06
1993,7,3.2211291346068453e-06
1994,3,1.3102021510898916e-06
1995,2,8.233600417608213e-07
1996,5,1.8989954693766092e-06
1997,7,2.5652526993787693e-06
1998,7,2.407520267881341e-06
1999,11,3.6552683216170908e-06
2000,15,4.107847988811318e-06
2001,13,3.5552074490894294e-06
2002,12,2.8149514268402333e-06
2003,22,4.86543748023416e-06
2004,28,5.69807063328357e-06
2005,36,6.855241670119677e-06
2006,23,4.016159629423713e-06
2007,24,3.8344299536720976e-06
2008,22,3.3066725345073826e-06
2009,31,4.299589278266783e-06
2010,24,3.1135039542148864e-06
2011,42,5.0137687640295995e-06
2012,47,5.442045801646925e-06
2013,45,4.94937286496428e-06
2014,50,5.2012758521614315e-06
2015,46,4.686795229535287e-06
2016,79,7.799373266058639e-06
2017,72,7.218639248403302e-06
2018,105,1.050554797988818e-05
2019,107,1.0402084305490745e-05
2020,113,1.0272259418002871e-05
2021,132,1.3096806333853667e-05
2022,126,1.3063787988406822e-05
2023,151,1.4972743657109494e-05
2024,112,1.187655130823924e-05
