,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,283,73,171,545,108,282,121,24,330,16,57,385,20,12,54,53,358,16,5,130,17,24,,19,59,6
1981,301,102,166,551,92,285,152,21,375,14,53,399,19,24,60,75,371,28,12,130,17,17,2,17,51,3
1982,274,106,164,489,88,250,135,21,340,10,67,380,17,13,59,50,301,9,15,107,12,22,,14,55,6
1983,304,136,206,624,112,264,144,18,344,11,97,414,21,18,68,61,358,35,14,171,11,21,,16,51,9
1984,344,114,170,664,155,289,171,35,438,18,84,486,23,31,75,65,422,21,17,182,15,22,,22,72,4
1985,357,115,219,733,130,298,223,27,435,8,90,510,34,23,77,59,414,29,22,202,22,44,,33,69,6
1986,378,137,258,832,186,305,214,31,430,18,83,556,42,29,81,74,463,25,14,190,32,42,,19,64,13
1987,566,171,323,964,178,459,244,43,495,28,92,651,49,29,112,98,567,52,27,221,22,39,3,43,83,13
1988,747,174,602,1034,276,500,255,57,617,24,86,739,34,40,94,120,603,70,31,244,25,35,1,39,83,8
1989,732,187,524,1057,249,521,236,41,559,28,69,775,45,40,116,126,621,59,23,247,30,55,6,38,71,8
1990,1200,228,611,1036,288,577,262,52,690,48,77,796,64,68,115,166,720,87,28,247,28,33,2,55,107,28
1991,1291,290,738,1114,331,652,270,72,568,55,91,811,98,60,175,141,675,95,33,307,58,33,6,49,86,19
1992,1640,546,1495,1363,541,719,318,88,593,56,107,868,129,126,161,250,639,101,71,305,57,37,4,66,80,22
1993,1883,588,1897,1355,589,749,280,66,705,62,89,994,103,125,147,194,662,105,79,296,78,40,5,54,101,28
1994,1862,710,1862,1504,595,735,319,78,685,60,101,1108,122,111,157,242,776,130,102,297,81,49,7,35,111,29
1995,2101,790,2036,1752,643,880,345,79,871,77,162,1314,133,115,170,276,805,145,102,329,89,45,10,46,113,30
1996,2397,794,2299,1735,764,912,402,88,769,72,177,1334,170,204,196,263,826,142,103,382,69,44,8,59,124,25
1997,2464,788,2151,1717,707,1093,474,95,927,79,143,1364,218,218,206,279,915,185,111,450,90,60,14,67,113,32
1998,2617,928,2361,2144,788,1107,505,118,942,103,184,1427,247,239,214,275,951,201,136,420,101,60,18,61,133,34
1999,2691,1047,2537,2250,765,1254,495,105,1024,73,195,1605,302,308,242,377,997,163,172,440,89,74,18,56,135,35
2000,3145,1075,2797,2473,972,1352,592,115,1209,124,203,1734,272,263,288,318,1171,202,165,477,140,70,16,69,139,43
2001,3508,1246,2745,2584,1096,1500,694,85,1278,126,223,1847,296,303,265,422,1171,291,186,480,130,89,13,71,161,41
2002,3590,1470,2850,3424,1043,1613,1503,134,1433,125,271,2039,474,493,316,411,1270,306,183,561,161,110,32,79,167,51
2003,4628,1606,3114,3800,1194,1763,1271,130,1969,145,309,2393,615,726,355,452,1571,307,302,636,174,144,36,82,211,43
2004,5253,2020,3538,4394,1367,1981,1514,156,1824,193,336,2212,802,892,354,407,1385,337,319,672,196,152,22,91,238,51
2005,5333,2204,3193,5364,1467,2005,1647,192,1869,203,379,2383,861,921,423,521,1460,308,398,719,220,164,40,99,244,51
2006,5449,2308,3195,4574,1495,2088,2046,174,1892,208,428,2449,880,893,439,488,1438,358,239,727,184,192,77,110,228,72
2007,5979,2771,3360,4720,1527,2203,2079,240,1921,227,510,2439,1047,1244,469,483,1369,385,277,796,214,212,49,100,224,62
2008,5762,3530,3591,5390,1710,2203,2298,270,2035,253,622,2396,1309,1403,499,450,1394,413,346,882,197,261,50,108,223,61
2009,6746,4676,4065,5037,1898,2489,2171,324,1963,311,802,2466,2237,2446,573,617,1488,375,398,937,231,306,62,128,264,85
2010,6632,5523,3935,5729,2120,2373,2600,422,2115,346,924,2353,2672,2885,688,535,1363,371,493,953,244,362,64,112,260,98
2011,7172,6873,3997,6671,2234,2578,2777,507,2331,429,1395,2466,3034,3920,659,627,1393,411,563,1095,254,427,55,125,261,120
2012,8236,8603,4200,7979,2501,2859,3338,624,2509,498,1919,2677,3171,3907,839,622,1574,528,696,1184,303,413,92,157,302,98
2013,9132,10351,5138,10926,3406,3258,3579,828,2864,592,2293,2943,3599,4501,1155,757,1648,585,1038,1223,308,547,113,165,348,152
2014,9477,12226,5259,12795,3543,3421,4038,962,3255,682,2562,3143,3575,4835,996,809,1700,546,1201,1295,341,642,149,157,367,123
2015,10516,14146,5208,13711,3770,3589,3943,1207,3460,840,3103,3249,3866,5119,1163,940,1724,574,1249,1334,399,697,132,206,386,115
2016,10841,15286,4316,14355,4152,3648,4033,1331,3728,955,3541,3473,3844,5337,1212,821,1973,599,1200,1438,346,709,191,190,440,101
2017,11492,16152,4538,14064,4045,3492,4006,1470,3480,980,3879,3360,3878,5230,1213,903,1686,638,1173,1264,362,805,192,171,382,140
2018,11895,16581,4178,13409,4053,3800,3980,1486,3479,1124,4396,3278,3413,4516,1272,949,1510,626,1008,1280,408,616,194,193,366,135
2019,12341,15022,4094,12465,3916,3843,3647,1546,3499,1069,4388,3267,2529,3302,1179,1020,1598,655,779,1179,402,653,182,219,348,95
2020,13857,14632,4246,11440,4185,4327,3481,1831,3686,1170,4401,3356,2254,2731,1339,1199,1604,741,727,1308,467,638,271,243,376,136
2021,15046,13925,4251,11183,4646,4610,3545,2188,3478,1107,4269,3269,2220,2365,1423,1278,1597,771,710,1207,434,676,324,237,320,126
2022,14501,12185,4066,10351,4382,4317,3389,2151,3302,1155,3830,3088,1982,2092,1294,1158,1522,690,724,1048,441,535,304,241,304,109
2023,14524,13210,4127,10757,4721,4384,3772,2072,3498,1068,4161,3533,2085,2343,1433,1093,1481,847,772,1107,422,661,284,242,301,150
2024,13698,8319,3417,8809,3774,3894,2575,1651,3001,954,2534,2559,1337,1540,1119,978,1270,705,654,731,431,414,280,199,272,94
