,Documents,Share
1980,181,0.00013967515109610266
1981,149,0.00011587873018687584
1982,160,0.00012119495192726484
1983,153,0.00011170125390133056
1984,161,0.00011306044801431444
1985,149,0.00010063705280676065
1986,191,0.00012246619996999258
1987,187,0.00011374695863746958
1988,199,0.00011583249805878703
1989,249,0.00013613438486666758
1990,244,0.00012262471159321163
1991,378,0.00018971998735200084
1992,419,0.00020165501495327283
1993,477,0.0002194969424582093
1994,422,0.00018430176925331144
1995,489,0.0002013115302105208
1996,520,0.00019749552881516736
1997,596,0.0002184129441185352
1998,589,0.00020257563396887282
1999,629,0.0002090148885724682
2000,690,0.0001889610074853206
2001,769,0.00021030419448844393
2002,800,0.00018766342845601556
2003,939,0.00020766571790635803
2004,949,0.00019312389396378956
2005,1163,0.0002214623906208107
2006,1255,0.00021914262325768518
2007,1437,0.00022958649347611684
2008,1720,0.00025852167087966806
2009,1832,0.00025409185670273373
2010,2084,0.00027035592669099267
2011,2513,0.0002999904977144377
2012,2802,0.0003244385603449933
2013,2825,0.00031071062985609096
2014,3263,0.00033943526211205506
2015,3912,0.00039858136821613137
2016,3225,0.00031839213649416593
2017,3738,0.00037476768764627144
2018,3788,0.000379000149979204
2019,4908,0.0004771348576761549
2020,4632,0.00042107173118751594
2021,5126,0.0005085926459646507
2022,4993,0.0005176785192548831
2023,5259,0.0005214679396870122
2024,3726,0.0003951074122723162
