,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,1,1,12,2,1,5,,1,1,,,,,,,,1,,,,3,,,,,
1981,3,2,8,1,,5,,,1,,,,,,,,3,1,,,3,,,,1,
1982,2,5,13,1,1,2,,,3,1,,2,,2,,,,,,,,,,1,,
1983,5,1,15,3,7,,,1,2,,,,,1,,,1,1,1,,1,,,,,1
1984,5,1,16,2,2,6,1,,2,,,,,,,,,,,,2,,,,,
1985,2,1,17,3,3,7,,1,1,1,,,,1,,2,2,,,,2,,,,,
1986,6,,15,4,4,5,,,1,,,1,1,,1,,4,2,,,3,,,,,
1987,9,1,12,1,1,3,,1,3,,1,1,,,,,4,1,,,8,,,,,
1988,11,,10,8,1,9,1,,2,,1,1,,,,2,1,1,,1,5,,,,,
1989,7,1,21,4,2,14,,,1,1,,1,,,1,1,3,,,,3,,,,,
1990,12,4,23,2,6,13,,4,3,,,,,,1,1,7,,,,,,,1,,
1991,20,2,16,5,4,21,1,,4,,,1,1,,2,2,8,3,,1,3,1,,1,,
1992,18,1,21,4,4,12,2,,,2,,,2,,1,1,2,2,,,1,,,,2,
1993,20,3,18,10,4,9,,,,1,,,2,,2,,3,,1,,3,,,,,
1994,7,2,15,9,2,10,,1,1,1,,,2,,,,1,,,1,3,,1,,1,
1995,4,4,20,2,5,11,1,,2,2,,2,2,2,3,,3,1,,,3,,1,,,
1996,8,1,17,11,3,12,2,1,5,2,,1,1,,3,,2,1,,,5,1,1,2,,
1997,16,5,11,8,2,8,2,3,5,2,2,3,3,,1,2,2,,1,,1,,1,,,1
1998,20,1,22,10,,17,1,5,2,3,,3,1,,2,,1,3,,1,3,1,,,1,1
1999,16,7,22,6,5,16,2,,2,2,2,1,3,3,2,1,3,7,,1,5,,,,1,
2000,33,8,9,12,7,7,4,1,2,3,2,1,1,,4,2,,6,,1,3,,,1,,
2001,18,20,12,21,7,11,5,3,1,4,,3,1,2,2,3,3,2,1,,3,,,,1,1
2002,31,10,10,18,4,6,4,5,6,4,1,8,1,,2,4,1,2,2,1,,1,1,,2,
2003,40,20,9,17,10,8,13,7,9,3,,5,4,,4,3,1,4,1,4,,2,,1,,
2004,44,22,11,25,12,10,17,12,10,2,1,8,4,5,2,5,2,9,,6,2,2,1,1,1,2
2005,51,18,8,34,15,10,8,7,18,2,4,4,2,4,1,3,5,10,1,3,1,3,,1,,
2006,63,29,19,45,15,23,31,14,13,5,1,11,4,6,3,8,10,8,,5,2,,1,2,,1
2007,63,22,13,31,14,8,26,8,4,6,6,8,5,8,1,4,2,4,,1,2,3,,1,,
2008,68,22,13,24,22,10,35,7,3,4,2,1,3,6,4,3,7,8,,7,3,2,,1,1,1
2009,112,23,19,31,25,13,23,5,7,4,4,6,12,10,6,3,4,17,,3,3,1,1,2,2,
2010,102,20,14,44,25,11,16,7,4,8,5,9,8,12,4,2,4,14,2,2,5,2,2,5,1,1
2011,128,27,29,60,27,14,26,9,11,9,4,15,10,17,1,2,5,9,1,12,2,2,,2,,1
2012,149,28,30,83,37,25,28,24,8,14,5,8,11,27,9,3,4,11,1,13,4,7,3,6,2,1
2013,145,46,44,91,46,17,31,19,18,13,6,10,17,19,5,4,7,10,4,14,3,6,1,3,3,1
2014,183,57,60,116,41,28,42,16,13,16,9,15,13,20,14,5,5,21,3,15,11,8,4,1,6,
2015,195,100,44,88,61,25,32,19,19,17,14,12,15,38,14,5,8,15,2,6,17,9,6,2,1,
2016,213,94,50,65,48,21,21,19,9,10,10,5,23,20,4,7,3,23,,3,20,12,7,,3,1
2017,248,100,63,56,64,27,29,20,11,19,12,5,17,27,5,3,8,15,3,3,14,13,5,4,1,2
2018,387,91,63,71,78,31,40,29,10,23,13,4,28,45,6,6,9,22,1,2,28,7,2,1,1,1
2019,409,122,64,59,78,53,39,22,15,30,15,6,32,38,10,13,6,29,6,4,18,12,8,2,1,
2020,542,183,85,84,65,56,46,52,18,33,26,4,41,51,12,13,6,26,8,8,24,14,21,5,1,1
2021,700,181,95,105,113,78,69,47,8,46,21,8,54,57,13,16,4,27,10,13,27,16,41,5,1,1
2022,901,247,96,145,125,87,74,75,15,69,41,10,34,45,13,19,10,39,14,14,36,15,47,9,,1
2023,1231,336,135,143,117,99,110,72,33,93,38,9,58,79,14,30,8,75,14,15,37,19,43,12,,1
2024,1232,283,94,116,86,123,115,114,26,96,37,5,46,68,14,40,11,65,9,10,37,16,30,16,1,1
