,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,74,32,16,21,10,24,11,4,12,6,15,19,4,1,3,6,13,3,1,9,2,3,,3,1,1
1981,75,28,16,21,12,23,11,3,6,7,7,36,2,1,5,11,21,7,,9,2,3,,1,2,2
1982,62,31,16,34,11,30,18,6,11,5,21,25,3,1,4,10,11,1,8,2,2,1,,2,3,1
1983,73,34,19,47,22,24,19,4,17,19,17,44,1,,9,6,10,2,3,7,1,2,1,1,4,1
1984,44,32,21,53,18,38,19,2,17,9,22,36,7,2,5,14,22,2,5,13,1,7,1,,2,3
1985,84,39,20,51,20,41,24,7,17,13,22,47,7,2,7,6,17,3,5,15,,4,,1,5,1
1986,87,52,33,73,20,44,34,5,26,6,37,56,13,2,4,10,33,5,6,16,3,4,,2,5,
1987,71,52,30,72,33,40,31,13,35,14,26,61,10,3,16,15,37,10,10,18,2,6,1,2,3,1
1988,102,48,36,118,33,72,53,4,37,11,20,80,8,4,18,10,53,14,9,18,6,9,1,2,3,2
1989,138,51,36,130,43,70,48,9,38,8,31,69,15,4,23,12,51,13,5,18,6,9,,2,7,
1990,293,65,61,149,58,106,63,2,48,22,25,100,8,7,31,34,58,12,2,26,6,19,3,6,9,2
1991,357,49,58,190,55,135,90,10,66,24,47,107,12,7,34,30,73,13,13,23,8,10,4,,17,3
1992,433,83,69,196,67,115,85,13,57,29,38,102,19,4,39,20,78,18,6,25,7,12,1,9,17,4
1993,385,70,91,228,64,152,99,13,74,21,35,142,21,8,53,25,102,18,8,33,7,12,4,3,18,3
1994,441,82,104,244,72,173,112,19,109,32,70,148,26,16,22,35,116,14,13,40,7,26,5,10,24,2
1995,563,109,123,334,104,166,139,29,84,37,63,186,40,11,47,31,101,30,13,47,10,15,3,11,38,3
1996,444,122,150,362,122,225,154,27,130,33,87,208,47,22,54,48,121,34,17,48,18,23,5,8,22,4
1997,642,153,171,423,132,253,178,42,173,50,73,222,33,32,57,43,169,22,17,50,12,38,7,25,33,4
1998,707,212,180,429,177,261,262,45,177,71,93,268,57,43,75,52,162,39,13,57,23,44,3,11,29,1
1999,732,241,226,579,211,331,313,51,213,72,118,363,71,43,94,48,225,48,22,80,15,59,2,12,45,5
2000,757,312,239,595,229,357,345,53,280,82,145,347,93,53,99,59,220,42,25,96,20,49,3,13,48,4
2001,823,334,280,686,283,422,432,103,340,72,112,401,109,82,126,66,301,53,25,130,21,71,10,19,61,2
2002,891,407,293,1525,389,463,1088,92,395,97,178,479,165,99,204,67,283,50,30,129,28,93,12,31,64,1
2003,1083,433,385,1240,378,576,842,112,430,92,170,570,227,126,184,81,292,63,36,170,27,88,12,45,63,5
