,Documents,Share
1980,3,2.3150577529740774e-06
1981,4,3.110838394278546e-06
1982,4,3.0298737981816213e-06
1983,5,3.650367774553286e-06
1984,5,3.5111940377116286e-06
1985,6,4.052498770742039e-06
1986,3,1.923552879109831e-06
1987,9,5.474452554744525e-06
1988,11,6.402801400234459e-06
1989,13,7.1074176838019215e-06
1990,5,2.5128014670740085e-06
1991,8,4.015237827555573e-06
1992,12,5.775322623960081e-06
1993,13,5.982096964269855e-06
1994,8,3.493872402906378e-06
1995,22,9.056960459369034e-06
1996,25,9.494977346883047e-06
1997,28,1.0261010797515077e-05
1998,48,1.6508710408329194e-05
1999,39,1.2959587685733322e-05
2000,54,1.4788252759720743e-05
2001,64,1.7502559749363345e-05
2002,56,1.3136439991921089e-05
2003,91,2.0125218668241298e-05
2004,230,4.6805580201972184e-05
2005,264,5.02717722475443e-05
2006,235,4.103467447454663e-05
2007,164,2.6201938016759334e-05
2008,107,1.6082452781467724e-05
2009,125,1.733705354139832e-05
2010,110,1.427022645681823e-05
2011,131,1.5638183525901844e-05
2012,148,1.713665486476053e-05
2013,154,1.6937853804544427e-05
2014,174,1.810043996552178e-05
2015,246,2.5064165792732186e-05
2016,262,2.5866275895029915e-05
2017,282,2.8273003722912934e-05
2018,306,3.0616168398531264e-05
2019,324,3.149790013999067e-05
2020,363,3.29984970684517e-05
2021,382,3.79013637843341e-05
2022,347,3.5977257396644185e-05
2023,358,3.5498292908908606e-05
2024,329,3.4887369467952767e-05
