,Documents,Share
1980,23,1.7748776106134593e-05
1981,37,2.877525514707655e-05
1982,37,2.8026332633179995e-05
1983,42,3.0663089306247606e-05
1984,32,2.247164184135442e-05
1985,28,1.8911660930129516e-05
1986,30,1.923552879109831e-05
1987,32,1.94647201946472e-05
1988,46,2.6775351310071373e-05
1989,43,2.3509150800267894e-05
1990,60,3.0153617604888103e-05
1991,59,2.9612378978222353e-05
1992,44,2.1176182954520296e-05
1993,63,2.8990162211461604e-05
1994,81,3.537545807942708e-05
1995,83,3.416944173307409e-05
1996,93,3.532131573040493e-05
1997,94,3.444767910594347e-05
1998,80,2.7514517347215324e-05
1999,98,3.256511777440681e-05
2000,103,2.820722285650438e-05
2001,144,3.9380759436067525e-05
2002,132,3.0964465695242565e-05
2003,123,2.7202218639490987e-05
2004,177,3.6019946503256856e-05
2005,184,3.503790186950057e-05
2006,192,3.352620212388491e-05
2007,274,4.377640863775645e-05
2008,300,4.509098910691885e-05
2009,333,4.618591063428512e-05
2010,341,4.423770201613651e-05
2011,413,4.930205951295773e-05
2012,466,5.395730518228653e-05
2013,530,5.8292613742912636e-05
2014,637,6.626425435653663e-05
2015,686,6.989438103176536e-05
2016,748,7.384723041787166e-05
2017,868,8.702470649463981e-05
2018,971,9.715130560448973e-05
2019,1032,0.00010032664489034065
2020,1522,0.00013835733481593247
2021,1596,0.00015835229476386707
2022,1546,0.00016029060500061067
2023,1663,0.00016489849471372907
2024,1534,0.0001626663366682053
