,Documents,Share
1980,50,3.858429588290129e-05
1981,54,4.199631832276037e-05
1982,43,3.257114333045243e-05
1983,51,3.7233751300443517e-05
1984,53,3.7218656799743263e-05
1985,75,5.0656234634275494e-05
1986,52,3.334158323790374e-05
1987,79,4.805352798053528e-05
1988,73,4.249131838337414e-05
1989,68,3.7177261730656205e-05
1990,69,3.4676660245621317e-05
1991,74,3.7140949904889054e-05
1992,56,2.6951505578480377e-05
1993,46,2.116742002741641e-05
1994,49,2.1399968467801563e-05
1995,56,2.3054081169302995e-05
1996,44,1.671116013051416e-05
1997,37,1.3559192839573494e-05
1998,52,1.7884436275689962e-05
1999,45,1.495337040661537e-05
2000,57,1.5609822357483006e-05
2001,57,1.5588217276776727e-05
2002,56,1.3136439991921089e-05
2003,53,1.1721281202382296e-05
2004,66,1.3431166492739845e-05
2005,82,1.561471713749482e-05
2006,128,2.235080141592327e-05
2007,151,2.4124955125186947e-05
2008,207,3.1112782483774007e-05
2009,209,2.898755352121799e-05
2010,321,4.1643115387624105e-05
2011,229,2.733697730863758e-05
2012,339,3.925220269698527e-05
2013,509,5.5982906405929304e-05
2014,574,5.9710646782813237e-05
2015,649,6.612456747757394e-05
2016,652,6.436951100595231e-05
2017,806,8.080865603073697e-05
2018,916,9.16483995197864e-05
2019,1059,0.00010295146990200653
2020,1426,0.00012963045955816013
2021,1921,0.0001905982194494916
2022,1703,0.00017656849955759377
2023,1864,0.00018482910050895428
2024,1610,0.00017072542505593908
