,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,,,,,,1,,,,,,,,,,,,,,,,,,,,
1982,2,,,,,,,,,,,,,,3,,,1,,,,,,,,
1983,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,1,,,,,1,,,,,,,,,,,,,,,,,,,,
1985,,,2,,,,,,,,,,,,,,1,,,,,,,,,
1986,1,1,,,,1,,,,,,,,,,,,,,,,,,1,,
1987,,,1,,,2,,,,,,,,,1,,,,,,,,,,,
1988,2,1,,,,1,,,,,,,,,,,,,,,,,,,,
1989,5,3,1,,,,,,,,1,,,,,,,,,,,,,,,
1990,2,1,,,,,,,,,,,,,1,,,,,,,,,,,
1991,1,,,,,,,1,,,,,,1,1,,,,1,,,,,,,
1992,5,2,2,,,,,,,,,,,,,,,1,,,,,,,,
1993,1,1,,,,,,,,,,,,,,,,1,,,,,,,,
1994,2,1,,,,,,,,,,,,,7,,,1,,,,,,,,
1995,3,,,,,,,,,,,,,,1,,,,,,,,,,,
1996,2,1,,,1,,,,,,,,,,,,,,,,,,,,,
1997,3,4,,,,,1,,,,,,,,2,,,,,,,,,,,
1998,1,,1,,,,,1,,,,,,,1,,,,,,,,,,,
1999,1,3,3,,2,,,,,,,,,,1,,,,,,,,,1,,
2000,3,1,,,2,,,,,,,,,,3,,,1,,,,,,,,
2001,2,1,,,,,,,,2,,,,,1,,1,,,,,,,,,
2002,5,2,2,,2,,1,,,,,,,1,,,,,,,,,,,,
2003,3,,2,,3,,,,,1,,,,,,,,1,,,,,,,,
2004,4,5,,,1,,,,,,,,,,,,1,,,,,,,,,
2005,4,3,2,,,,1,,,,,,,1,4,,1,1,,,,,,,,
2006,2,9,2,,2,,1,,,,,,,,,,,,,,,,,,,
2007,4,5,1,,2,,,,,,,,1,,,,1,1,,,,,,,,
2008,1,2,3,,2,,,,,1,,,,1,,,2,1,,,,,,,,
2009,3,4,2,,5,,2,,,,,,,,2,,1,,,,,,,,,
2010,8,6,3,,3,1,,,,,,,,,,,,,,,,,,,,
2011,9,10,1,,1,,1,2,,,1,,,1,4,,1,,,,,,,,,
2012,3,6,,1,5,1,,,,,1,,,,2,,2,,,,,,,,,
2013,13,1,2,,7,,,1,,1,,,,,3,,1,1,,,,,,,,
2014,14,3,1,,6,1,,,,1,,,,1,,,,,,,,,,,,
2015,12,9,4,,5,1,,,,,2,,4,1,13,,,,,,,,,,,
2016,10,14,2,,2,2,,,,1,,,,1,4,,,,,,,1,,,,
2017,5,11,3,2,7,2,,,,1,,,,,4,,,,1,,1,,,,,
2018,6,10,5,1,4,1,,,,3,,,,2,2,,,3,,,,,,,,
2019,6,13,4,,6,1,,3,,2,,,,1,4,,3,2,,,4,,,1,,
2020,12,26,8,1,11,3,,,,1,1,,,1,7,,,3,,,1,,,1,,
2021,14,12,2,1,10,2,,1,,1,1,,2,2,6,,,,,,3,,1,,,
2022,9,12,4,1,5,1,1,2,,3,,1,1,1,3,,,2,,2,1,,,,,
2023,8,16,6,1,1,1,1,1,,,1,1,,1,2,,,4,,1,,,,,,
2024,8,10,7,3,8,1,,,,,,,,,2,1,3,1,,1,1,,,,,
