,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,,,,,,,,,,,,,,,,,,,,1,,,,,,
1985,,,,,1,,,,,,,,,,,,,,,,,,,,,
1986,,2,,2,,,,,,,,,,,,,1,,,,,,,,,
1987,,1,,,,,,,,,,1,,,,,,,,,,,,,,
1988,,,,,,,,,,,,,,,,,,,,1,,,,,,
1989,,,1,2,,,,,,,,,,,,,,,,3,,,,,,
1990,,1,,2,,,,,,1,2,,,,1,,,,,1,,,,,,
1991,,,1,,1,,,,,2,,,,,,,,,,,,,,,,
1992,1,3,,1,,,1,1,,,,1,,,,,2,,,,,,,,,
1993,,3,1,2,,,,,,,,1,,,2,,2,,,1,,,,,,
1994,,,1,,,,,,,,1,1,,,1,,1,,,5,,,,,,
1995,,,,5,1,,,,1,1,,1,,,1,,3,,,2,,,,,1,
1996,1,2,,2,,,,,1,,,,1,,,,,,,,,,,,,
1997,,5,,,,,,,,,3,1,,,1,,1,,,,,,,1,,
1998,11,2,,1,1,,,,,,,1,,,2,,1,,,,,,,,,
1999,,2,,3,1,,,,,,,1,1,,2,,,,,,,,,,,
2000,,6,,1,2,,1,,,,5,1,,,,1,,,,,,1,,,,
2001,2,3,1,,3,1,1,,,,2,,1,,,,,,,3,,,,,,1
2002,1,4,,1,1,1,,,5,,,,,,,,,,,1,,,,2,,
2003,2,2,2,,4,,,,,,2,2,2,,,,,,,1,1,,,,,
2004,,5,1,,,,,,,1,3,,,,,,,,,7,,,,,,
2005,1,,1,1,1,,,,1,,3,,1,,,,1,,,4,,,,,,
2006,1,3,,,4,,1,,,1,5,,2,,1,,,,,1,,1,,,,
2007,1,7,1,2,1,,1,,,,5,,,,1,,,,,,,,,,,
2008,,,,1,,,,,,,2,,,,2,,1,,,1,,,,,,
2009,,1,,1,1,,,,,2,5,1,,,1,,,,,2,,,,,,
2010,3,3,2,,1,,,,,,7,,,,2,,,,1,5,,,,,,
2011,,2,1,,2,,1,,,,6,,1,1,4,,,,,17,,,,,,
2012,,6,1,1,1,,1,,,1,5,,1,1,2,,1,,,14,,,,,,
2013,2,3,1,2,1,,1,,,,1,,1,1,3,,,,,3,,,,,,
2014,4,6,3,2,,1,,,,1,5,,1,,3,1,,,,6,,,,,,
2015,3,13,2,1,,,1,1,,,12,,1,,5,1,,,,8,,,,,,
2016,6,19,1,2,,1,1,,2,1,9,,3,,1,,,,,4,,,,,,
2017,,31,7,6,3,1,2,1,3,3,32,1,6,1,2,,,,,,,1,,,,
2018,6,48,11,,3,,2,2,,2,31,1,11,,1,,,,1,3,,,,,,
2019,6,51,1,9,1,,6,3,,2,47,,4,4,3,1,,,,1,,,,1,,
2020,6,57,4,7,2,1,1,,1,2,34,2,5,,6,1,,,1,2,,,,,,
2021,11,70,7,7,4,,3,2,1,1,28,3,6,1,8,,1,,2,3,,2,,,,
2022,3,133,18,11,4,,4,1,3,1,39,2,4,1,10,,1,,7,,,1,,,,
2023,8,221,18,17,8,1,6,1,1,,30,3,3,3,7,1,1,,7,1,,,,,,
2024,4,29,3,4,4,2,4,3,,2,13,,1,1,4,1,1,,4,1,,,,,,
