,Documents,Share
1980,4,3.0867436706321032e-06
1981,7,5.443967189987456e-06
1982,4,3.0298737981816213e-06
1983,,
1984,4,2.8089552301693025e-06
1985,2,1.3508329235806798e-06
1986,3,1.923552879109831e-06
1987,3,1.8248175182481753e-06
1988,13,7.566947109367997e-06
1989,6,3.2803466232931945e-06
1990,8,4.0204823473184136e-06
1991,4,2.0076189137777867e-06
1992,5,2.406384426650034e-06
1993,13,5.982096964269855e-06
1994,8,3.493872402906378e-06
1995,10,4.116800208804106e-06
1996,10,3.7979909387532184e-06
1997,17,6.229899412777011e-06
1998,16,5.502903469443065e-06
1999,19,6.313645282793156e-06
2000,26,7.12026984727295e-06
2001,25,6.836937402095056e-06
2002,41,9.617750708370797e-06
2003,33,7.298156220351241e-06
2004,61,1.2413653879653491e-05
2005,42,7.997781948472957e-06
2006,59,1.0302322527652132e-05
2007,59,9.426306969443907e-06
2008,37,5.561221989853325e-06
2009,51,7.073517844890514e-06
2010,81,1.0508075845475242e-05
2011,106,1.2653797356836608e-05
2012,128,1.4820890693846946e-05
2013,126,1.3858244021899985e-05
2014,151,1.5707853073527526e-05
2015,156,1.5894349039293583e-05
2016,177,1.7474545165726316e-05
2017,151,1.5139090645956926e-05
2018,192,1.9210144877509814e-05
2019,150,1.4582361175921606e-05
2020,207,1.881732477457163e-05
2021,240,2.3812375152461212e-05
2022,205,2.1254575695423797e-05
2023,237,2.3500266534668545e-05
2024,214,2.2692696249671407e-05
