,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,2,3,6,1,2,1,1,1,,,,1,,1,,,,2,1,,,,,,
1981,2,5,5,2,,2,,,,,,,,,,,1,,1,,,,,,1,
1982,2,3,11,6,4,,1,,,,,,1,,3,,,,1,2,,,,,1,
1983,,5,4,11,,1,2,,4,,,1,,,4,,,,1,3,,,,,3,
1984,1,3,10,12,1,1,,1,3,,,3,,1,3,,2,,,,,,,,1,
1985,2,3,1,10,3,,,,2,,,,1,,1,,,,,1,1,,,,1,
1986,4,3,5,5,3,,,,1,1,2,1,2,1,,,,1,1,2,,,,,2,
1987,3,2,3,8,4,1,2,,,,2,1,2,1,,,,,1,2,,,,,,
1988,2,5,7,3,3,1,3,1,4,,1,2,,,2,,2,,2,1,,,,,,
1989,5,4,6,4,2,3,,,2,1,1,1,,1,5,,,,,,,,,,,
1990,8,6,4,2,1,6,2,,3,,2,,,,3,,,1,,1,,1,,,,
1991,6,,5,6,5,1,1,,3,,,2,1,1,,1,,2,,1,,,,,1,
1992,10,12,4,10,5,7,1,1,2,,1,1,,,,,1,,,1,1,1,,1,,
1993,8,10,12,5,1,6,,1,4,1,3,3,1,,1,,1,3,,1,,,,,,
1994,12,5,7,3,3,6,1,,5,1,1,2,2,1,2,,1,,,,,,,,,
1995,11,14,19,3,17,8,,,2,1,,,,1,,1,,2,,2,,,,,1,
1996,9,15,12,4,6,8,,1,,2,1,3,1,1,,,2,2,1,1,,,1,1,,1
1997,18,5,20,2,3,5,1,1,1,1,2,,2,2,2,,,,,,,,,1,,
1998,20,2,8,4,9,5,1,1,,2,,3,3,2,6,1,3,4,,,1,,1,1,,
1999,22,13,6,8,3,4,1,1,,3,1,2,1,1,,2,1,2,2,,,1,,2,,
2000,19,11,9,6,4,13,1,,5,6,,1,4,2,1,2,2,5,2,1,,,,,,
2001,30,12,5,13,8,6,2,1,2,4,1,,2,3,4,3,1,6,2,,,,,1,2,
2002,35,8,14,18,5,6,5,4,1,8,2,1,4,5,3,2,4,4,,,2,,2,1,,1
2003,23,13,18,25,11,5,4,6,4,2,,1,4,5,3,1,,3,1,,2,4,2,,,2
2004,29,20,13,12,8,5,14,3,,3,1,3,3,5,3,1,2,4,,1,1,1,1,1,,1
2005,33,15,21,31,10,8,6,2,1,8,,2,4,9,5,,2,1,2,,2,,6,1,,3
2006,29,18,13,20,12,8,7,3,2,13,,4,5,2,6,1,,6,,,,2,3,,,1
2007,58,20,22,29,15,20,12,4,2,2,6,3,5,12,4,1,3,8,3,1,1,,2,1,,2
2008,62,21,16,29,12,11,21,4,1,6,3,,8,11,12,1,5,5,,2,,,2,3,,
2009,98,32,23,68,21,21,22,8,,8,5,3,3,3,6,4,9,14,4,1,1,3,6,2,,1
2010,130,40,27,62,23,18,14,4,5,12,2,2,11,6,8,4,5,11,5,,5,5,2,1,1,4
2011,131,29,35,42,28,18,17,13,,5,7,,10,15,8,4,7,11,1,1,4,3,6,2,1,3
2012,89,54,33,46,22,18,14,8,1,7,4,,17,10,9,1,5,7,5,,3,,6,1,3,6
2013,93,60,33,24,28,17,16,5,3,16,7,5,10,6,18,2,3,8,,3,1,2,5,1,1,3
2014,125,63,47,45,23,15,14,13,4,8,9,2,8,16,20,2,11,4,2,4,,7,4,2,,
2015,110,51,26,25,25,20,13,18,5,11,7,1,12,8,14,2,6,3,3,2,2,4,4,2,,
2016,125,89,57,68,26,20,18,21,4,18,15,4,18,20,14,3,5,6,3,2,1,10,7,3,1,1
2017,169,86,45,38,27,17,22,21,4,11,10,4,15,26,11,4,8,13,4,4,,5,4,1,1,
2018,139,95,57,61,48,16,17,19,1,20,10,3,18,30,16,5,4,10,4,4,1,1,6,3,,3
2019,146,103,54,51,49,22,21,21,6,15,7,,38,29,20,3,3,8,2,1,2,7,5,2,2,3
2020,197,101,79,83,59,37,44,23,17,19,4,6,21,27,22,3,4,45,7,4,5,2,8,2,2,14
2021,200,128,71,89,65,40,34,19,9,19,5,7,39,38,23,4,2,11,8,12,4,15,15,3,1,6
2022,193,143,54,62,60,22,26,24,8,19,5,9,31,26,24,3,3,11,11,4,4,4,7,,1,1
2023,164,106,59,74,67,29,51,21,13,17,6,9,38,42,36,,5,20,9,9,2,12,9,4,2,1
2024,160,74,45,51,60,19,24,22,7,18,9,2,23,26,12,1,5,6,5,7,1,2,5,1,3,2
