,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,6,3,5,11,3,1,1,,3,1,,2,,,2,1,4,,2,3,1,,1,,,
1981,9,2,9,5,1,3,3,,4,1,1,8,1,,4,1,4,,1,2,,,,,,
1982,6,7,16,10,3,6,1,,4,1,,8,,1,4,,6,2,2,4,,1,,,,
1983,10,5,21,14,3,5,1,,5,1,5,7,2,1,3,,8,,,,,1,,,2,1
1984,17,17,18,18,7,2,2,,4,,2,21,2,1,5,1,6,,,2,1,,,1,1,
1985,11,12,16,6,4,4,5,1,12,2,9,17,2,3,6,2,5,2,3,,,,,,1,1
1986,14,18,49,16,5,5,3,,4,1,3,21,6,,3,2,9,,,4,,,,,,
1987,18,24,30,14,8,5,6,2,7,1,3,9,3,4,9,1,9,1,2,2,1,1,,1,2,2
1988,16,19,61,20,13,12,6,1,7,3,3,21,2,,11,1,6,1,,3,2,,,,,
1989,18,31,28,18,9,6,4,,9,5,9,16,6,1,9,,8,2,,4,4,1,,,3,
1990,20,16,43,30,14,8,14,,10,5,3,19,3,2,2,1,10,2,,4,,2,,,1,
1991,10,20,30,38,9,13,8,6,23,8,10,28,7,3,15,1,11,1,2,2,,3,1,,2,
1992,31,24,43,49,12,16,10,2,14,4,5,30,4,3,9,,9,4,1,6,1,1,1,,2,1
1993,17,28,27,59,12,7,7,5,19,10,10,23,1,8,12,,10,1,,2,1,1,,,3,
1994,19,39,29,47,19,17,15,5,12,7,9,32,3,7,14,,15,1,,6,1,1,,,5,
1995,25,34,39,61,24,14,13,6,18,6,8,39,6,8,13,2,26,1,,7,,4,,2,3,
1996,15,46,46,65,20,18,23,3,21,6,16,39,9,11,25,4,25,,,10,1,4,,,7,
1997,25,77,60,76,23,12,19,4,30,8,59,46,7,8,20,2,19,1,2,14,2,1,,1,6,
1998,25,51,58,110,13,15,26,6,34,7,27,47,10,8,31,3,22,4,6,10,1,3,1,2,5,
1999,21,52,46,122,14,14,35,4,47,5,26,60,9,9,26,5,37,2,2,19,4,4,,,1,
2000,17,68,50,168,27,16,28,6,51,11,31,61,13,6,19,3,23,2,14,24,,1,,,9,1
2001,29,102,62,171,35,23,36,3,59,7,123,83,18,12,21,2,24,2,6,30,3,3,1,1,10,1
2002,27,125,66,311,28,17,132,4,67,13,88,90,10,23,31,4,39,2,16,35,4,6,,2,10,
2003,41,161,86,311,53,41,91,8,79,7,67,90,19,14,39,,57,3,12,39,4,4,,3,6,
2004,77,211,120,380,61,38,149,16,116,16,214,127,16,17,54,5,54,6,17,42,5,6,1,1,8,3
2005,73,206,139,427,66,39,184,7,123,13,95,131,21,22,32,3,54,3,23,55,5,4,2,3,16,1
2006,146,285,122,509,74,52,210,28,171,30,182,152,22,23,55,12,69,9,22,86,8,6,,4,18,8
2007,146,256,165,612,111,61,250,15,200,26,266,175,19,25,64,10,99,4,35,89,4,11,5,4,21,
2008,181,303,198,751,137,59,345,31,220,26,203,191,35,51,68,9,95,10,41,86,13,16,,4,11,4
2009,228,323,198,799,157,80,310,26,301,27,187,196,45,54,79,7,103,17,34,116,10,8,3,1,20,7
2010,224,330,214,845,138,95,400,25,258,43,139,202,50,52,69,10,100,9,54,114,16,19,5,7,25,2
2011,322,400,292,1058,189,104,528,43,327,41,220,220,64,58,88,15,114,15,85,138,9,21,2,13,24,2
2012,476,400,335,1303,235,156,698,39,382,63,214,337,63,91,96,21,149,18,80,131,9,27,7,15,32,3
2013,660,459,415,1634,280,187,802,59,461,75,225,311,77,114,124,38,158,20,143,187,23,22,6,20,35,3
2014,798,568,491,1831,330,223,913,50,493,84,276,314,85,146,155,30,180,20,170,177,27,40,7,20,36,8
2015,863,741,598,2138,374,253,1179,69,510,122,412,376,125,181,130,38,204,29,205,243,48,58,12,23,45,10
2016,752,836,678,2170,374,294,1081,117,566,110,457,428,125,219,165,38,231,45,230,255,50,50,9,28,44,4
2017,842,963,801,2434,554,284,1208,79,594,158,479,416,165,280,182,37,200,32,301,318,51,60,10,19,58,9
2018,1012,917,893,3188,570,303,1459,98,821,158,489,372,151,306,214,46,265,51,389,324,44,69,8,28,52,12
2019,789,922,809,2874,574,253,1300,93,748,124,427,398,182,256,214,45,221,43,308,361,38,91,12,28,50,15
2020,1063,1127,976,3091,688,352,1276,165,814,178,495,400,280,343,180,53,251,57,351,559,67,98,14,39,69,21
2021,1163,1252,1110,3077,852,330,1380,165,898,189,511,452,266,364,204,51,288,46,399,679,57,88,13,40,60,8
2022,1088,575,1071,3358,887,325,1540,111,842,96,243,371,144,185,290,71,268,57,427,750,59,76,8,36,53,19
2023,1263,540,1037,3844,853,296,1397,95,943,110,184,430,163,184,264,71,315,50,548,675,52,92,15,36,58,12
2024,1010,341,848,3447,808,278,1247,76,818,95,146,319,169,167,207,105,240,52,424,534,40,100,17,35,47,13
