,Documents,Share
1980,2,1.5433718353160516e-06
1981,1,7.777095985696365e-07
1982,4,3.0298737981816213e-06
1983,5,3.650367774553286e-06
1984,2,1.4044776150846513e-06
1985,2,1.3508329235806798e-06
1986,3,1.923552879109831e-06
1987,3,1.8248175182481753e-06
1988,1,5.82072854566769e-07
1989,1,5.467244372155324e-07
1990,5,2.5128014670740085e-06
1991,7,3.5133330991111267e-06
1992,7,3.368938197310047e-06
1993,2,9.203226098876701e-07
1994,6,2.6204043021797832e-06
1995,9,3.7051201879236957e-06
1996,10,3.7979909387532184e-06
1997,13,4.764040727417714e-06
1998,14,4.815040535762682e-06
1999,24,7.975130883528198e-06
2000,29,7.941839445035214e-06
2001,23,6.289982409927452e-06
2002,34,7.975695709380661e-06
2003,38,8.403937465859004e-06
2004,39,7.936598382073544e-06
2005,47,8.94989884710069e-06
2006,58,1.0127706891590232e-05
2007,78,1.2461897349434318e-05
2008,73,1.0972140682683587e-05
2009,76,1.0540928553170178e-05
2010,123,1.5956707765351292e-05
2011,134,1.5996309866189674e-05
2012,135,1.56314081536667e-05
2013,159,1.748778412287379e-05
2014,188,1.9556797204126982e-05
2015,216,2.2007560208252652e-05
2016,205,2.0238879994202794e-05
2017,224,2.2457988772810274e-05
2018,275,2.7514530423516658e-05
2019,306,2.9748016798880074e-05
2020,360,3.272578221664632e-05
2021,375,3.720683617572065e-05
2022,387,4.0124491678678095e-05
2023,436,4.3232557844369136e-05
2024,403,4.2734376582325125e-05
