,Documents,Share
1980,,
1981,,
1982,1,7.574684495454053e-07
1983,,
1984,,
1985,,
1986,,
1987,,
1988,1,5.82072854566769e-07
1989,,
1990,1,5.025602934148017e-07
1991,2,1.0038094568888933e-06
1992,1,4.812768853300067e-07
1993,1,4.6016130494383503e-07
1994,,
1995,,
1996,,
1997,,
1998,2,6.878629336803832e-07
1999,,
2000,,
2001,1,2.7347749608380227e-07
2002,1,2.3457928557001945e-07
2003,,
2004,,
2005,1,1.904233797255466e-07
2006,4,6.984625442476022e-07
2007,1,1.597679147363374e-07
2008,1,1.5030329702306284e-07
2009,4,5.547857133247462e-07
2010,,
2011,1,1.1937544676260952e-07
2012,2,2.3157641709135852e-07
2013,3,3.299581909976187e-07
2014,4,4.1610206817291453e-07
2015,2,2.03773705631969e-07
2016,1,9.872624387415997e-08
2017,3,3.007766353501376e-07
2018,3,3.0015851371109084e-07
2019,1,9.72157411728107e-08
2020,1,9.090495060179532e-08
2021,5,4.960911490096086e-07
2022,8,8.294468564067823e-07
2023,4,3.9662897104925814e-07
2024,7,7.422844567649525e-07
