,Documents,Share
1980,9,6.945173258922233e-06
1981,5,3.888547992848183e-06
1982,19,1.43919005413627e-05
1983,7,5.110514884374601e-06
1984,31,2.1769403033812095e-05
1985,14,9.455830465064758e-06
1986,15,9.617764395549155e-06
1987,15,9.124087591240877e-06
1988,56,3.2596079855739064e-05
1989,51,2.7882946297992153e-05
1990,71,3.568178083245092e-05
1991,111,5.571142485733358e-05
1992,105,5.0534072959650705e-05
1993,105,4.831693701910268e-05
1994,120,5.240808604359567e-05
1995,107,4.404976223420394e-05
1996,96,3.6460713012030894e-05
1997,106,3.884525516202136e-05
1998,118,4.0583913087142606e-05
1999,114,3.788187169675894e-05
2000,130,3.560134923636475e-05
2001,149,4.0748146916486535e-05
2002,173,4.0582216403613364e-05
2003,177,3.914465609097483e-05
2004,188,3.8258474252046826e-05
2005,151,2.8753930338557536e-05
2006,154,2.6890807953532683e-05
2007,130,2.0769828915723862e-05
2008,122,1.8337002236813667e-05
2009,202,2.801667852289968e-05
2010,189,2.4518843639442232e-05
2011,220,2.6262598287774093e-05
2012,226,2.6168135131323514e-05
2013,284,3.12360420811079e-05
2014,248,2.57983282267207e-05
2015,334,3.403020884053882e-05
2016,390,3.850323511092239e-05
2017,708,7.098328594263247e-05
2018,673,6.733555990918804e-05
2019,499,4.851065484523254e-05
2020,567,5.1543106991217946e-05
2021,618,6.131686601758762e-05
2022,746,7.734591935993245e-05
2023,692,6.861681199152166e-05
2024,575,6.097336609140682e-05
