,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,2,1,3,1,1,,,,,1,,1,,,3,,,,,,,,,,,
1981,3,3,1,1,,3,,,,1,,3,,,1,,,,,,,,,,,
1982,5,6,3,,1,1,,,1,,1,4,,1,1,,,,,4,1,,,,,
1983,11,4,3,2,1,,2,,2,,1,2,,,1,,1,,,,2,,,,,
1984,5,5,3,1,1,4,,,,,,3,1,,1,,,,,,,,,,,
1985,7,10,2,1,2,2,1,,1,2,,5,,1,,,,,,,,,2,,,
1986,14,6,6,17,3,2,2,,1,1,3,2,1,,2,,4,,1,,1,,,,1,
1987,13,11,6,6,4,1,,1,1,1,2,,1,,3,,2,,,1,,1,,1,,
1988,9,10,1,,1,2,2,3,,,2,2,,1,1,,,,,3,,,,,,
1989,8,25,10,2,3,1,2,2,,,9,,2,,,,,,,,,,,1,,
1990,10,17,5,2,2,4,3,,,,4,3,2,,5,,2,,,,,1,,,,
1991,10,12,5,1,,1,2,3,,3,2,3,2,3,2,,2,,,,,,1,,,
1992,18,11,4,2,1,4,2,4,,2,6,3,1,,2,,1,,,,,,,1,,
1993,15,15,8,1,3,4,1,1,,1,5,3,1,1,1,,2,,,,,,1,1,,
1994,32,12,13,2,4,9,2,3,,10,8,2,1,1,1,1,4,,,,4,1,,2,,
1995,25,18,7,6,2,7,2,4,1,2,10,3,7,3,4,1,3,,,1,1,1,,1,,
1996,28,14,14,7,4,9,4,4,,3,21,8,7,3,7,1,1,1,2,,2,,,,,
1997,34,32,14,8,12,12,5,5,2,5,12,5,5,,6,1,,1,2,1,2,1,2,2,,1
1998,35,52,14,5,20,13,3,7,1,5,14,8,5,3,6,,1,3,3,2,1,3,,,,
1999,55,40,25,11,33,14,3,4,,4,8,8,8,1,8,1,,3,2,1,2,1,1,,,1
2000,50,50,34,19,21,10,8,8,1,6,15,5,7,5,13,2,1,8,3,1,,1,1,3,,
2001,60,43,28,8,34,14,8,7,6,9,17,7,3,5,10,2,1,5,2,1,,4,3,1,,
2002,62,80,29,13,26,12,6,7,,4,33,,11,6,12,5,1,2,3,1,,5,1,1,2,1
2003,50,95,42,22,33,8,10,10,,6,21,6,11,8,14,,3,6,4,4,2,,1,,1,
2004,50,94,47,28,43,16,17,15,4,13,23,5,10,18,8,3,5,3,6,3,6,5,1,1,,
2005,49,104,56,27,56,16,9,4,6,11,36,4,21,23,12,,2,4,5,4,1,4,2,4,,
2006,64,149,68,29,68,21,23,15,5,20,36,8,18,26,16,1,4,7,5,,4,5,7,,1,
2007,98,179,65,31,56,32,24,13,5,12,42,10,16,22,11,3,14,9,3,4,4,3,8,,1,1
2008,90,187,73,38,71,19,15,19,5,14,58,18,30,21,20,3,12,8,3,7,4,5,9,8,,2
2009,127,227,85,38,86,25,22,24,10,24,37,18,35,41,24,3,12,5,6,3,6,3,9,2,2,5
2010,104,289,78,38,80,17,48,29,14,19,62,14,38,23,22,1,11,5,7,15,4,4,7,2,8,1
2011,126,294,88,48,92,30,44,26,12,31,58,9,40,26,19,1,5,4,13,15,8,3,8,4,3,1
2012,157,311,94,46,81,27,28,29,15,33,52,5,26,40,21,5,7,5,4,14,13,7,9,1,1,3
2013,141,354,99,45,100,38,22,32,10,46,52,6,37,41,23,9,8,10,10,11,12,12,13,,,1
2014,150,374,110,51,97,33,40,41,11,58,91,9,32,42,25,8,8,6,14,4,4,7,15,2,2,1
2015,158,433,112,60,133,36,58,51,18,56,80,5,38,41,31,5,12,6,11,10,7,2,21,5,5,1
2016,159,447,242,44,118,48,54,52,13,67,108,11,54,46,36,6,9,7,19,7,11,8,19,3,,2
2017,183,498,127,49,110,44,61,56,4,74,146,7,74,71,34,8,4,14,13,2,10,6,17,6,1,2
2018,200,516,158,76,135,45,67,55,10,76,112,5,79,74,36,6,10,15,15,6,12,6,11,1,1,3
2019,241,581,173,80,155,46,89,58,8,99,137,7,87,63,40,6,19,14,22,6,10,15,14,2,2,2
2020,369,564,795,77,199,105,97,78,13,118,118,8,104,69,46,23,26,12,28,14,21,7,36,23,4,4
2021,379,550,436,87,179,69,107,79,12,99,120,11,128,60,48,24,7,17,14,12,13,6,20,15,1,3
2022,324,476,152,77,185,49,107,68,6,99,67,16,88,57,41,11,6,20,9,11,11,8,17,5,1,1
2023,347,505,149,80,189,54,98,95,2,103,83,11,101,48,35,18,4,25,22,11,9,9,25,5,3,1
2024,342,393,127,76,153,62,87,70,2,70,72,18,56,47,25,22,10,7,10,5,11,4,14,2,2,2
