,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,,,,,,,,,,,,,,,,,,1,,,,,,,,
1982,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,,,,,,,,,,,,,,,,,,,,,,,,,,1
1988,,,,,,,,,,,,,,,1,,,,,,,,,,,
1989,1,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1,,,,,,,,,,,,,,,,,,,,,,,,,
1991,,,,,,,,,,,,,,,,,,1,,,,,,,,
1992,,,,,3,,,,,,,,,,,,,,,,,,,,,
1993,1,,,,1,,,,,1,,,,,,,,,,,,,,,,
1994,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,,,,1,,,1,,,,,,2,,,,,,,,,,,,,
1997,,,,,,,,,,,,,1,,,,,,,,,,,,,
1998,,,1,,,,,,,,,,,,,,,,,,,,,,,
1999,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,,,,,,,,,,,,,1,,,,,,,,,,,,,
2002,1,,,,,,,,,,,,,,,,,,,,,,,,,
2003,,,,,2,,,,,,1,,,,,,,,,,,,,,,
2004,,,,,,,,,,,,,1,,,,,,,,,,,,,
2005,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,,,,,1,,,,,,,,,,,,,,,,,,,,,
2007,3,1,,,,,,,,2,,,,2,,,,,,,1,,,,,
2008,1,1,,,,,,,,1,,,,,,,,,,,,,,,,
2009,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2010,1,1,,,,,,,,3,,,,,,,,1,,,1,,,,,
2011,1,,,,1,,,,,,,,,,,,,,,,,,,,,
2012,3,,,,,,,,,3,1,,,,,,,,,,,,,1,,
2013,2,,1,,1,1,,,,1,1,,,,,,,,,,,,,,,
2014,4,2,,,,1,,,,,,,,2,,,,,,,,,,,,
2015,7,,1,1,2,2,,,,,,1,1,,,,,,1,,,,,,,
2016,8,3,,1,1,,,,,1,,,,,,,,,1,,,,1,,,
2017,10,,,,2,,,1,1,1,,,,,,,,2,,,,,,3,,
2018,18,7,,,,4,,5,,5,,,1,,,,,1,,,,,,,,
2019,14,3,1,,1,1,1,,,1,,,,,,,,1,,,,,,,,
2020,11,4,,2,2,,1,2,,2,1,,1,1,,,1,5,,1,2,,,,,
2021,19,11,2,2,1,1,,,,1,,,4,3,2,,,1,,,1,2,,,,
2022,24,2,4,,3,3,1,1,1,1,,,3,2,,,,2,,,1,,,,,
2023,39,4,6,2,1,3,,4,1,1,,,2,1,,8,,1,,1,3,,,,,
2024,36,9,1,,2,2,10,,,3,,,2,11,,3,,,1,,2,2,,,,
