,Documents,Share
1980,3,2.3150577529740774e-06
1981,10,7.777095985696366e-06
1982,7,5.302279146817837e-06
1983,13,9.490956213838544e-06
1984,12,8.426865690507908e-06
1985,16,1.0806663388645438e-05
1986,8,5.129474344292883e-06
1987,18,1.094890510948905e-05
1988,23,1.3387675655035686e-05
1989,38,2.0775528614190232e-05
1990,35,1.758961026951806e-05
1991,33,1.656285603866674e-05
1992,30,1.4438306559900203e-05
1993,30,1.3804839148315051e-05
1994,52,2.2710170618891456e-05
1995,52,2.1407361085781355e-05
1996,54,2.050915106926738e-05
1997,51,1.8689698238331032e-05
1998,47,1.6164778941489004e-05
1999,86,2.8577552332642708e-05
2000,83,2.2730092204755957e-05
2001,80,2.187819968670418e-05
2002,77,1.8062604988891497e-05
2003,106,2.344256240476459e-05
2004,94,1.9129237126023413e-05
2005,121,2.3041228946791137e-05
2006,140,2.4446189048666078e-05
2007,159,2.5403098443077648e-05
2008,211,3.171399567186626e-05
2009,211,2.9264946377880362e-05
2010,210,2.7243159599380258e-05
2011,259,3.091824071151586e-05
2012,263,3.0452298847513646e-05
2013,311,3.420566580008647e-05
2014,364,3.786528820373522e-05
2015,351,3.576228533841056e-05
2016,422,4.166247491489551e-05
2017,446,4.471545978872046e-05
2018,520,5.202747570992241e-05
2019,578,5.6190698397884584e-05
2020,694,6.308803571764595e-05
2021,853,8.463315002103923e-05
2022,792,8.211523878427144e-05
2023,867,8.59693294749267e-05
2024,694,7.3592201856411e-05
