,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,1,,1,,,,,,,,,2,,,3,,,,,1,,,,,,
1981,4,1,,2,3,3,3,,,,,3,,,,,,,,3,,,,,,
1982,5,1,,2,3,,,,,,,,1,,1,,,,,2,,,,,,
1983,,,,,1,,,,,,,1,,,,,1,1,,,,,,,,
1984,3,2,,3,3,,,,1,,,3,,,1,,5,,,,,,,,,
1985,4,3,,2,5,1,1,,,,,1,3,,1,,,,,,,,,,,
1986,3,1,,4,2,1,,,2,,,1,,,,,,,,,,,,,,
1987,7,2,,1,2,1,,,,,,,,,,1,,1,,1,,,,,,
1988,2,1,1,4,6,1,,,,,,,1,,1,1,,,,,,,,,,
1989,2,1,,6,3,1,2,,1,,,,,,1,,1,,,,,,,,,
1990,7,1,1,2,2,2,1,,,,1,2,2,,4,,,1,,1,,1,,,,
1991,9,2,1,6,9,3,1,,1,1,,,,,,,,,,1,,,,,,
1992,6,3,,10,5,,2,,5,,2,,,,1,,2,,1,1,,,,,,
1993,10,4,2,9,3,1,4,,1,,1,5,,3,,1,2,,1,1,,,,,1,
1994,7,8,2,10,1,5,6,,5,,,5,2,,,,1,,1,1,,,,,,
1995,9,8,3,21,1,2,5,1,3,2,,10,2,1,3,,1,,6,2,,,,,,
1996,14,4,,15,,4,5,3,10,,,17,2,3,1,,6,,1,2,,,,1,,
1997,7,3,5,32,3,2,7,1,18,2,4,15,,2,4,,9,,1,,,4,,,,
1998,11,8,1,24,8,3,7,,7,2,2,8,1,2,2,,9,2,,,1,1,,,2,
1999,9,10,4,21,10,6,6,,13,,,14,6,2,4,2,12,2,,1,2,1,,,,
2000,23,20,2,22,8,4,12,4,17,1,2,9,7,2,2,1,10,2,3,1,1,3,1,,,
2001,14,27,7,44,12,7,21,2,11,4,6,19,8,7,4,,17,,4,2,5,3,,1,,
2002,22,35,4,55,4,6,42,6,14,5,5,12,9,11,5,3,16,1,,6,3,5,,,,1
2003,19,33,5,61,12,7,30,1,13,1,6,11,24,10,6,2,11,1,,6,,1,,5,1,
2004,23,42,2,52,6,11,30,5,14,6,9,19,13,10,4,,13,,,5,1,3,,,,
2005,26,47,8,49,11,10,44,3,13,5,4,15,16,7,4,,9,1,1,6,,3,2,3,,1
2006,53,43,14,82,18,3,43,6,16,3,6,10,30,20,7,1,14,1,3,5,2,11,,1,1,
2007,43,55,7,66,21,14,60,2,26,3,15,16,27,18,3,3,13,,4,7,1,3,,3,1,
2008,68,52,4,83,15,21,68,5,18,11,27,31,21,24,7,5,11,3,5,7,1,7,,4,,
2009,52,82,24,87,15,21,66,8,24,8,49,29,34,36,9,6,12,3,5,11,2,9,5,2,,
2010,55,80,26,109,34,37,97,19,29,13,42,38,38,28,13,6,10,2,2,4,,13,1,1,3,5
2011,87,151,64,138,35,38,119,25,21,24,49,36,67,64,7,13,19,2,10,13,2,25,4,1,1,
2012,131,192,63,149,33,44,149,28,23,26,75,28,99,80,16,10,12,7,8,21,3,18,10,3,1,
2013,154,240,58,134,59,45,172,21,25,55,130,26,124,108,15,11,19,12,11,14,3,14,11,4,,5
2014,207,284,89,205,63,45,200,51,47,50,109,22,129,88,17,17,17,4,15,19,6,24,13,4,3,4
2015,237,344,81,223,47,59,180,58,58,46,126,31,138,114,23,26,36,8,17,24,4,23,25,5,3,3
2016,250,344,77,262,61,44,164,55,56,49,100,43,151,142,16,17,31,8,15,32,3,36,13,4,2,3
2017,277,370,96,283,68,74,224,60,49,54,110,50,144,134,22,16,17,14,22,31,9,32,21,3,3,1
2018,290,311,106,261,71,60,215,67,46,63,110,45,141,125,21,18,23,11,13,28,4,17,30,7,3,2
2019,326,365,106,257,72,75,190,46,59,66,114,48,133,130,22,11,32,8,11,30,10,33,23,9,3,5
2020,469,454,125,260,96,104,241,86,62,95,87,51,168,183,25,23,43,19,25,29,10,35,35,15,6,6
2021,494,381,138,232,124,86,215,86,51,79,92,39,172,149,34,30,25,13,8,42,9,37,29,7,4,4
2022,508,379,171,309,100,118,259,83,55,80,111,58,166,158,22,30,51,20,18,40,12,35,27,27,6,4
2023,511,402,134,368,140,115,252,92,88,54,102,55,174,175,32,49,42,19,20,29,3,42,25,8,6,5
2024,358,322,85,191,93,66,182,59,48,60,72,40,106,103,18,12,28,18,16,22,7,31,19,4,5,4
