,Documents,Share
1980,,
1981,,
1982,,
1983,,
1984,,
1985,1,6.754164617903399e-07
1986,1,6.411842930366103e-07
1987,1,6.08272506082725e-07
1988,,
1989,1,5.467244372155324e-07
1990,1,5.025602934148017e-07
1991,,
1992,,
1993,9,4.141451744494515e-06
1994,2,8.734681007265945e-07
1995,2,8.233600417608213e-07
1996,2,7.595981877506437e-07
1997,3,1.0993940140194725e-06
1998,,
1999,4,1.329188480588033e-06
2000,4,1.0954261303496847e-06
2001,3,8.204324882514068e-07
2002,5,1.1728964278500972e-06
2003,5,1.1057812455077638e-06
2004,5,1.0175126130863517e-06
2005,15,2.856350695883199e-06
2006,12,2.0953876327428067e-06
2007,24,3.8344299536720976e-06
2008,19,2.855762643438194e-06
2009,23,3.1900178516172905e-06
2010,43,5.578361251301672e-06
2011,25,2.984386169065238e-06
2012,35,4.052587299098774e-06
2013,51,5.609289246959518e-06
2014,117,1.217098549405775e-05
2015,134,1.3652838277341922e-05
2016,134,1.3229316679137437e-05
2017,128,1.2833136441605871e-05
2018,155,1.5508189875073026e-05
2019,169,1.6429460258205007e-05
2020,261,2.3726192107068578e-05
2021,295,2.9269377791566907e-05
2022,320,3.317787425627129e-05
2023,361,3.5795764637195546e-05
2024,278,2.9479296997236686e-05
