,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,1,,6,17,1,2,,2,19,,,10,,,3,,4,,1,1,,,,,,
1981,2,1,3,11,2,3,,,26,,,5,,,1,,2,,,,,,,1,2,
1982,,1,2,12,2,2,1,,26,,,15,,,1,,9,1,,4,,,,1,,
1983,2,,9,15,2,,,,30,,,15,,,1,1,5,,,4,1,,,,1,
1984,2,3,10,28,3,1,1,,26,,,17,2,,2,2,8,,,2,1,,,,1,
1985,2,2,5,24,1,3,2,,42,,,23,,,1,2,5,,,2,,,,,3,
1986,2,2,5,17,1,,,,28,1,3,27,,,1,1,6,,,1,,,,,1,
1987,3,4,7,20,1,2,2,,25,,,13,,,3,2,11,1,,4,1,1,,1,1,
1988,,6,5,25,,4,4,,33,,,16,1,,3,2,14,,1,2,,,,,2,
1989,,,6,17,1,1,,,20,,1,14,1,,5,1,13,,,2,,,,,,
1990,2,1,8,16,2,5,3,1,18,,3,18,2,,1,1,7,,1,4,,,,,,
1991,3,,4,19,2,,2,,22,,,19,1,2,,1,5,,2,3,,,,4,1,
1992,4,2,13,10,2,2,1,,10,,1,19,3,,4,1,5,,1,5,,,,1,6,
1993,1,2,22,10,3,2,3,,23,,4,10,2,1,2,2,10,,1,1,,,,1,1,
1994,3,4,9,11,2,1,2,1,16,1,,11,2,,,2,15,,,3,,,,,3,
1995,2,1,8,14,,8,,,23,,,17,,,1,2,10,1,2,6,,,,,1,
1996,4,14,3,12,2,8,6,,16,1,1,9,18,8,4,,8,,2,1,,3,,1,2,
1997,10,3,11,24,1,3,4,,15,,1,9,3,2,7,,7,,,2,1,1,,,,
1998,4,1,8,15,2,12,4,1,9,,,21,3,,2,,10,,1,3,1,,,3,1,
1999,5,4,6,26,5,8,3,,12,,2,9,,,2,1,11,,1,6,,,,,,
2000,8,2,16,36,4,6,7,,26,,,13,4,,3,4,13,,2,10,1,,,,8,
2001,4,5,13,25,6,5,5,1,31,,4,21,2,1,4,2,20,1,1,5,1,,,2,1,
2002,9,5,13,35,2,3,7,1,24,1,1,37,8,2,6,,18,1,1,10,1,1,,4,3,
2003,13,8,11,46,9,13,6,1,47,3,3,54,19,3,10,1,22,1,3,13,,3,,,12,
2004,8,12,9,53,4,11,16,1,39,2,,49,9,4,10,4,22,,,14,,3,,,13,1
2005,6,12,12,51,8,10,11,,52,2,,55,18,4,13,,39,1,5,18,,1,,,15,1
2006,9,34,31,69,12,19,13,,60,10,2,42,11,7,23,,34,1,7,27,,1,,2,21,
2007,17,28,42,74,13,15,34,3,58,2,3,55,20,6,19,1,41,,3,30,1,5,,,6,
2008,25,30,36,94,19,14,31,3,63,2,1,66,12,5,7,2,45,1,8,41,1,2,1,3,9,
2009,30,33,34,117,18,21,57,5,81,4,6,72,34,16,19,2,84,3,5,36,1,8,,3,7,
2010,38,38,61,119,22,29,35,3,84,5,9,80,32,9,19,5,69,4,7,58,2,8,1,9,10,
2011,54,32,54,137,23,30,57,5,112,6,8,133,31,8,23,5,76,1,5,66,1,12,3,8,8,
2012,58,50,61,168,22,16,67,7,90,4,10,182,33,18,24,4,60,,11,73,4,12,,7,10,
2013,46,62,62,119,25,32,61,8,100,6,6,123,57,25,30,5,68,5,19,60,,15,4,8,13,
2014,108,86,86,149,25,41,65,5,105,10,17,121,37,20,39,4,43,5,13,63,6,12,1,3,11,1
2015,141,146,114,202,65,45,70,10,130,23,21,170,42,27,89,2,63,2,11,72,3,15,1,7,9,
2016,144,233,201,220,49,39,65,11,102,32,38,186,82,41,70,9,60,8,13,86,4,24,4,5,9,1
2017,159,155,198,224,56,55,91,20,150,28,37,179,63,43,89,7,84,7,24,107,4,23,6,7,21,1
2018,218,222,146,314,64,66,125,17,187,16,53,189,84,59,87,9,93,7,25,88,7,29,10,3,11,3
2019,232,293,175,381,72,67,148,29,190,26,88,165,82,69,93,10,117,15,24,93,6,31,16,2,15,8
2020,297,411,209,397,117,93,160,52,171,32,101,126,140,82,103,15,111,13,50,182,3,22,23,3,17,1
2021,302,507,225,443,126,90,193,62,175,44,169,130,194,105,99,24,140,16,43,170,8,55,10,11,13,2
2022,308,529,239,486,139,80,210,74,203,31,227,120,176,111,102,17,121,7,50,187,7,51,14,7,19,2
2023,394,693,258,606,164,61,252,89,238,44,301,193,297,145,127,20,136,13,65,224,19,57,10,14,19,9
2024,357,553,228,603,148,129,205,118,231,58,297,195,314,142,126,27,118,24,73,144,17,65,18,5,22,3
