,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,,,1,,,,,,,,,,,,2,,,,,,,,,,,
1983,1,,,,1,,,,,,,,,,,,,,,,,,,,,
1984,,,1,,,,,,,,,,,1,,,,,,,1,,,,,
1985,,,,,,,,,,,,,,,,,,,,,1,,,,,
1986,3,1,,,,,,,,1,,,,,,1,,,,,,,,,,
1987,,,,,,,,,,,,,,,,1,,,,,,,,,,
1988,,,1,,1,,,1,,,,,,,,,,,,,,,,1,,
1989,,1,,,,,,1,,,,,,,1,,,,,,,,,,,
1990,,,1,,,,,,,,,,,,,,,,,,,,,,,
1991,,,,,,,,,,,,,,,3,,,,,,,,,,,
1992,,1,1,,,,,,,,,,,,1,,,,,,,,,,,
1993,,,1,,,,,,,,,,,,,,,,,,,,,,,
1994,,2,2,,,,,,,,,,,,2,,,,,,,,,,,1
1995,,1,1,,,,,,,,,,,,1,,,,,,,,,,,
1996,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,,,2,,,,,,,,,,,,1,,,,,,,,,,,
1998,,1,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,,,,,,,,,,,,,,,,,,,,,,,,,
2000,2,2,,,,,,,,,,1,,,1,,,,,,,,,,,
2001,1,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,2,,,,,,,1,,,,,,,,,,,,,,,,,
2003,3,,,1,,1,,,,,,,,,2,,,1,,,,,,,,
2004,1,3,,,,1,,,,,,,,1,1,,,1,,,,,,,,
2005,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,2,2,1,,1,,,,,,,,,1,,,,,,,,,,,,
2007,3,1,,,,,,,,,,,,,,,,,,,,,,,,
2008,4,,,,,,,,,2,,,,,,,,,,,,,,,,
2009,4,1,,,,,,1,,,,,,,1,,1,,,,,,,,,
2010,2,3,1,,,,,,,1,,,,2,2,,,,,,,,,,,
2011,2,,,,,,,1,,,,,,2,,,,,,,,,,,,
2012,3,1,1,1,,,,1,,3,,1,2,,,,,,,,,,1,,,
2013,1,,1,,2,,,2,,,,,,,,,,,,,,,,,,
2014,4,1,1,,1,,1,,,,,,,,,,,1,,,1,,,,,
2015,,4,4,,4,,,,,,,,,,,,,,,,,,,,,
2016,10,3,4,,3,,,,,1,,,,1,,,,,,,,,,,,
2017,2,2,1,,3,1,,,,,,,,1,,,,,,,,,,,,
2018,3,7,3,,4,2,1,,,,,,,1,,,1,,,1,,,,,,
2019,7,4,2,,4,,1,1,,,,,,,3,1,,,,,,,,,,
2020,8,8,2,,11,1,,1,,,,,,1,1,,,,1,,,,,,,
2021,7,7,1,1,6,,,,1,1,1,,,,1,,,,,,1,,,,,
2022,6,6,2,,2,,,1,,7,2,,,1,11,,,,,,1,,,,,
2023,7,10,,,5,,,,,2,,,2,2,9,,,1,,,,,,,,
2024,5,3,,,4,2,1,,2,,,,,2,4,,,,,,,,1,,,
