,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,16,,2,10,4,7,,2,7,,1,12,,,10,1,10,6,,,1,,,,,
1981,15,1,4,9,3,12,1,3,7,,,14,,,3,3,14,1,1,,,,1,1,1,
1982,21,,4,7,1,3,,3,4,,,15,,,5,6,15,3,,1,,,,1,,
1983,18,1,8,8,1,9,,4,6,2,,18,,,5,2,24,3,1,1,1,,2,1,,
1984,18,1,8,8,1,10,1,1,10,1,1,16,,,2,3,20,4,,1,1,1,2,3,1,
1985,23,1,8,12,4,11,1,3,2,,2,33,1,,1,5,7,3,,2,,,,3,1,
1986,21,1,7,6,,10,1,4,6,3,2,17,,,2,2,12,4,,2,,,1,1,,
1987,19,2,5,8,2,10,2,7,3,1,1,26,,,1,6,12,7,,5,,,,2,,1
1988,17,,13,7,4,7,1,7,9,,,20,1,,1,8,20,9,,,,,,1,1,
1989,24,2,11,13,4,12,,5,7,1,,28,2,,3,5,17,10,,7,,,,,3,
1990,28,3,14,15,4,29,3,8,8,,,30,1,,7,7,14,7,,1,1,,,4,1,
1991,35,,11,19,6,22,2,4,8,4,,60,,,1,3,16,9,,10,2,1,,2,,1
1992,41,3,8,13,3,22,3,4,9,2,2,48,1,1,1,12,11,5,1,7,1,1,,,3,1
1993,36,,5,26,6,16,4,8,3,4,,50,2,,6,7,14,3,,23,4,,,,1,1
1994,32,,12,28,12,29,9,4,3,1,,90,2,,7,6,18,4,1,9,1,,,2,3,
1995,40,,11,33,5,23,7,4,8,3,2,109,,,6,8,22,2,,10,2,1,,2,3,
1996,32,5,11,32,6,32,16,8,10,2,,98,,2,4,10,27,5,,17,4,1,1,1,,
1997,45,2,10,38,3,27,8,6,12,1,1,127,,1,13,10,17,7,1,9,2,,,1,2,
1998,42,4,7,36,7,19,4,9,16,3,2,148,1,,6,7,15,3,2,12,5,1,,4,1,2
1999,24,4,2,57,2,27,10,4,21,,2,176,1,,12,14,16,,,13,,2,,2,,
2000,37,8,11,51,10,33,17,3,34,4,2,157,4,,12,16,29,1,1,20,1,1,,2,1,1
2001,43,3,8,51,3,25,8,9,36,,1,187,2,,9,11,31,4,1,15,3,,,3,1,
2002,48,6,11,98,8,30,21,3,42,3,1,198,,1,9,14,36,6,3,26,1,3,1,1,,1
2003,51,4,4,74,7,32,15,3,37,1,5,216,1,1,13,10,32,4,3,14,,,,,3,1
2004,36,6,8,62,8,41,23,3,32,3,1,211,4,,3,16,52,3,2,21,2,,,4,3,
2005,49,8,11,93,8,38,22,3,26,2,2,226,1,,11,9,47,10,4,22,,,1,4,2,
2006,67,16,13,102,11,40,31,10,37,8,5,258,2,2,11,10,51,7,3,34,1,1,1,7,3,
2007,57,20,19,106,15,43,34,18,44,2,4,290,6,1,11,10,46,3,5,38,2,3,1,2,4,
2008,77,17,13,84,11,54,48,12,47,5,4,287,4,1,8,15,64,4,1,46,2,3,1,5,,
2009,52,28,17,89,5,33,38,11,38,5,10,267,7,3,15,9,32,4,2,45,1,6,1,2,5,1
2010,57,28,18,91,11,54,62,13,60,12,9,321,5,,17,17,55,,4,45,1,2,1,,4,
2011,75,57,19,97,14,57,43,13,39,7,30,304,20,6,18,9,47,7,4,53,2,5,1,5,7,
2012,93,47,19,104,19,73,56,29,57,14,22,406,14,7,16,21,58,5,5,50,,8,1,3,5,
2013,124,74,36,89,24,96,85,14,59,8,25,368,10,8,15,17,86,7,6,56,3,6,,6,2,1
2014,113,95,44,95,23,73,67,27,54,14,41,339,17,4,25,11,63,3,10,56,1,1,,5,7,1
2015,131,91,35,112,25,91,62,23,54,13,37,338,19,15,27,13,65,3,4,50,4,,1,7,8,
2016,126,104,101,117,28,78,77,26,44,17,43,370,32,25,23,12,59,2,7,51,1,1,,7,5,
2017,147,131,77,129,40,70,72,40,60,15,33,383,27,17,21,15,44,7,6,55,6,5,2,6,4,1
2018,138,110,53,163,56,70,71,29,52,12,39,423,35,20,34,12,52,12,10,76,3,12,,2,4,1
2019,212,138,76,180,55,103,79,26,80,15,43,347,39,16,30,15,65,20,8,71,4,9,7,3,9,3
2020,282,179,68,144,63,101,78,57,86,19,51,351,34,14,40,24,67,11,9,61,5,4,4,7,11,2
2021,279,357,109,172,75,102,76,61,72,31,126,304,78,39,49,21,43,17,25,54,10,11,15,4,7,1
2022,331,407,139,255,65,127,118,75,95,47,103,321,105,46,49,32,63,13,32,67,7,9,27,4,7,2
2023,394,477,170,287,96,133,155,98,120,41,114,319,134,85,53,42,89,11,45,60,9,12,49,10,12,1
2024,342,464,118,201,100,125,129,64,89,64,119,269,103,74,34,31,53,19,24,62,5,15,49,5,8,3
