,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,,,,,,,,,,1,,,,,,,,,,,,,,
1981,,,,,,,,,,,,,,,1,,,,,,,,,,,
1982,1,3,,,,,,,,,,,,,,,,,,,,,,,,
1983,,,2,2,,,,,,,,,,,,,,,,,,,,,,
1984,,,,,1,,,1,,,,,,,,,,,,,,,,,,
1985,1,,,,1,,,,,,,,,,,,,,,,,,,,,
1986,,,1,,1,,,,,,,,,,,,,1,,,,,,,,
1987,,,1,,,,,,,,,,,,,,,,,,,,,,1,1
1988,,,,,,1,,,,,,,,,,,,,,,,,,,,
1989,1,,,,,,,,,,,,,,,,,,,,,,,,,
1990,,,1,,,2,,,,1,,,,,,,,1,,,,,,,,
1991,2,,1,,2,,,,,,,,,,,,,2,,,,,,,,
1992,1,,,,1,1,,,,,,,,,,1,1,2,,,,,,,,
1993,,,1,,,,,,,1,,,,,,,,,,,,,,,,
1994,1,,1,,1,2,,,,,,,,,,,,,,,,1,,,,
1995,3,1,1,,,2,,,,,,,1,,,,,1,,,,,,,,
1996,4,1,,,1,,,,,2,,,,,1,,1,,,,,,,,,
1997,5,,,,4,2,,,,,,,,,,,,1,,,,,,,,1
1998,,1,3,,4,1,,,,1,,,,,,,1,2,,,1,,,,,
1999,8,1,4,,2,2,,,,2,,,,,,1,,3,,,,,,1,,
2000,14,1,2,,2,1,,2,1,1,,,,,,,,2,,,2,,,1,,
2001,10,3,3,1,,1,,,,,1,,,1,,,,1,,,,,,,,
2002,9,,11,1,3,3,,1,,1,,,,,1,,,3,,,,,,,,
2003,13,3,11,1,2,3,1,,,1,,,,,,1,,,,,,,,,,
2004,12,3,8,1,5,3,,2,,,,,,1,1,,,1,,,,,,1,,
2005,17,2,6,1,6,4,2,2,,1,,,2,,,,,1,,,1,,,,,
2006,16,7,11,1,10,,,,,3,,,2,,,,2,4,,,1,,,,,
2007,23,10,12,3,8,6,,2,,3,,,2,1,1,1,1,5,,,,,,,,
2008,19,6,9,8,5,4,3,2,1,3,,,,1,,,,9,,,3,,,,,
2009,16,4,14,2,12,4,3,2,2,3,,1,1,2,1,,,7,,,,,,2,,
2010,36,10,19,2,16,5,2,2,6,6,,,2,1,1,,2,7,1,,3,,,,,1
2011,33,9,18,3,18,10,4,8,,5,1,2,5,4,1,,,10,,,2,,,1,,
2012,41,13,23,2,16,4,1,5,2,6,,1,4,2,,1,,7,,2,3,,1,,,
2013,45,15,16,3,21,5,4,9,2,12,,,10,3,3,,1,7,,,1,,,2,,
2014,57,18,17,10,27,8,5,5,1,6,,,10,3,1,,,8,,2,1,2,,2,,1
2015,59,17,29,8,32,13,1,5,,8,4,,9,6,3,,1,13,1,,3,,2,,,
2016,65,18,18,12,23,11,6,2,,13,2,,11,2,2,,,13,,,2,,1,1,,1
2017,59,17,33,15,23,14,8,4,1,4,1,,8,2,4,1,,15,1,,3,3,2,3,,
2018,82,30,34,11,37,11,5,4,2,10,2,1,8,4,1,,,14,,4,8,1,,1,,2
2019,95,21,52,12,23,28,5,4,,16,1,,5,4,,1,2,26,,,3,3,1,1,,
2020,95,44,50,15,35,36,1,4,1,19,,1,9,4,8,1,2,26,,1,4,2,,,,
2021,108,23,44,20,40,40,4,13,4,12,2,1,10,6,6,1,3,19,1,6,3,2,4,2,,
2022,98,43,46,13,39,28,8,12,8,15,3,5,16,5,2,1,2,23,1,2,8,1,1,3,,
2023,80,49,66,22,69,26,6,19,2,14,2,5,10,13,6,4,,16,,3,4,2,4,2,,5
2024,107,43,58,18,28,32,10,15,4,16,4,3,10,10,3,1,1,14,1,2,6,1,1,6,2,2
