,Documents,Share
1980,10,7.716859176580259e-06
1981,13,1.0110224781405274e-05
1982,12,9.089621394544863e-06
1983,11,8.030809104017229e-06
1984,11,7.724626882965582e-06
1985,12,8.104997541484078e-06
1986,17,1.0900132981622376e-05
1987,18,1.094890510948905e-05
1988,31,1.804425849156984e-05
1989,37,2.02288041769747e-05
1990,35,1.758961026951806e-05
1991,58,2.9110474249777908e-05
1992,61,2.9357890005130412e-05
1993,85,3.911371092022598e-05
1994,86,3.755912833124356e-05
1995,104,4.281472217156271e-05
1996,116,4.405669488953733e-05
1997,126,4.617454858881784e-05
1998,121,4.161570748766318e-05
1999,148,4.917997378175722e-05
2000,143,3.916148416000123e-05
2001,166,4.5397264349911175e-05
2002,175,4.105137497475341e-05
2003,184,4.0692749834685706e-05
2004,178,3.622344902587412e-05
2005,264,5.02717722475443e-05
2006,224,3.911390247786572e-05
2007,262,4.18591936609204e-05
2008,356,5.350797374021037e-05
2009,361,5.006941062755834e-05
2010,410,5.318902588450431e-05
2011,486,5.801646712662822e-05
2012,656,7.59570648059656e-05
2013,677,7.446056510179595e-05
2014,863,8.977402120830631e-05
2015,944,9.618118905828936e-05
2016,1059,0.00010455109226273541
2017,1222,0.00012251634946595604
2018,1353,0.00013537148968370197
2019,1371,0.00013328278114792347
2020,1619,0.0001471751150243066
2021,1874,0.0001859349626488013
2022,1841,0.00019087645783061078
2023,1876,0.00018601898742210207
2024,1513,0.00016043948329791047
