,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,2,,1,2,2,1,,,,,1,,,,,,,,,,,,,,,
1981,3,3,1,1,3,,,,,,,,,,,,,,,,,,,,,
1982,5,,1,1,3,,2,,,,,,,,,,,,,,,,,,,
1983,2,1,1,,2,,3,,,,1,,,,,,,,,,,,,,,
1984,4,3,,1,,1,,,,1,,,1,,,,,,,,,,,,,
1985,3,3,,,1,,1,,,2,,,1,,,,,,,,,,,,,
1986,3,,,1,3,,1,,,3,2,,,1,,1,1,,,,,,,,,
1987,6,,,,4,1,2,,,2,,,,1,,1,1,,,,,,,,,
1988,11,4,,1,1,2,1,1,,4,,,2,1,,,,1,,,1,,,,,
1989,11,8,1,2,1,4,,2,,1,2,,,,,,1,1,,,,1,,,,
1990,8,9,,1,1,2,1,2,,2,1,,,2,1,,1,2,,,1,,,,,
1991,23,9,,,1,2,2,2,,5,2,,1,1,2,1,2,1,1,,3,,,,,
1992,23,13,1,1,,2,3,2,,3,6,1,,,,,2,1,,,,,,1,1,
1993,20,17,2,2,1,7,3,1,,8,9,1,4,5,,,,,1,,1,1,,,,
1994,24,19,,1,2,4,4,1,1,6,4,,4,5,,1,3,1,1,1,,,1,,,
1995,15,24,2,4,4,2,4,1,,11,7,7,2,7,,1,4,1,,,2,1,,,,
1996,26,25,,2,2,5,2,4,,25,8,2,1,5,1,1,2,,1,,,,,,,
1997,20,26,,6,3,5,4,3,,7,10,6,3,13,1,1,2,,,4,2,1,,,,
1998,29,19,2,14,,3,2,5,,10,5,1,5,12,1,2,1,,,1,2,,,,2,
1999,61,14,2,4,2,11,3,5,,2,9,1,4,12,2,4,,2,,,1,2,,,,
2000,36,19,2,13,4,6,6,7,,12,3,1,10,10,2,,,1,2,,,2,,,,
2001,41,28,2,21,3,1,10,6,,17,1,,7,10,2,2,,2,,1,2,,,,1,
2002,36,29,1,19,3,1,20,11,,11,6,2,5,7,5,1,2,1,1,1,3,5,,,1,1
2003,58,21,2,13,3,10,12,1,1,13,8,,6,13,6,2,,4,1,,1,4,,,,
2004,47,28,1,13,4,4,10,7,,16,6,,8,12,5,,,1,2,2,1,1,2,1,1,
2005,54,36,2,27,7,13,11,9,1,17,10,4,7,17,5,1,2,2,,6,3,3,3,,3,1
2006,42,40,4,26,6,9,18,4,1,18,10,,8,14,5,2,,5,1,3,2,1,,,1,
2007,63,43,3,22,10,6,26,11,2,14,14,,4,9,7,2,2,2,,5,,4,5,1,1,
2008,69,55,5,45,14,12,40,13,,21,12,2,8,17,6,5,,8,1,5,,3,6,,,
2009,96,47,3,33,9,21,25,11,1,20,22,,9,15,6,4,1,11,1,6,,1,4,2,,
2010,82,56,7,49,21,12,43,16,5,25,21,3,9,13,5,8,1,6,,4,,6,8,,,
2011,126,92,6,23,23,26,39,21,1,25,14,4,10,13,10,8,,8,1,8,2,8,10,,1,
2012,161,118,6,53,17,24,64,25,7,30,38,9,14,23,9,6,8,5,,8,1,4,7,1,,
2013,133,132,9,54,20,22,64,24,5,32,40,18,11,23,15,18,5,7,2,12,1,4,9,4,,
2014,189,134,15,86,31,30,72,36,3,45,32,16,21,35,23,14,8,4,1,17,3,4,16,3,2,1
2015,197,137,21,81,37,42,69,32,5,27,35,26,26,76,22,23,9,7,2,12,,13,13,6,,1
2016,266,135,9,76,47,65,110,43,9,50,42,18,30,35,23,21,7,8,,19,2,2,13,4,2,1
2017,259,168,15,101,52,35,121,51,9,39,58,33,41,67,30,21,14,19,5,13,1,7,22,4,5,
2018,294,165,21,148,44,64,133,55,11,47,97,30,29,57,34,31,11,11,2,7,5,17,7,2,3,1
2019,319,220,24,129,48,46,135,57,8,51,76,31,39,54,30,18,9,11,4,13,1,21,3,3,,
2020,395,230,21,120,72,47,152,84,4,56,63,55,58,66,38,34,12,9,6,33,4,10,15,5,3,
2021,458,274,30,122,90,71,187,84,10,53,95,63,42,91,45,24,15,17,18,24,4,5,10,4,,1
2022,486,207,34,127,110,60,166,100,14,67,73,50,48,60,63,33,10,13,9,25,7,24,20,8,2,
2023,438,224,44,193,111,59,140,79,16,71,73,91,52,73,57,27,10,13,16,19,6,14,13,3,5,3
2024,411,163,26,144,84,71,113,76,10,65,51,43,31,47,37,29,9,16,15,7,4,11,11,4,1,
