,Documents,Share
1980,2767,0.0021352549341597574
1981,3019,0.0023479052780817325
1982,3147,0.0023837532107193905
1983,3310,0.0024165434667542756
1984,3504,0.002460644781628309
1985,3706,0.0025030934073949998
1986,3908,0.0025057482171870734
1987,4332,0.0026350364963503648
1988,4893,0.0028480824773952007
1989,4890,0.0026734824979839536
1990,5637,0.002832932373979237
1991,5987,0.0030049036091969023
1992,6227,0.002996911164949952
1993,6610,0.0030416662256787493
1994,7318,0.003196019780558609
1995,7271,0.002993325431821466
1996,7818,0.002969269315917266
1997,8481,0.0031079868776330488
1998,8997,0.0030943514071612036
1999,9105,0.00302556527893851
2000,9829,0.0026917358588017626
2001,10342,0.0028283042644986827
2002,11823,0.00277343089329434
2003,12377,0.002737250895129918
2004,13117,0.0026693425891707355
2005,13877,0.00264250524045141
2006,15573,0.002719289300391977
2007,17152,0.0027403392735576592
2008,19148,0.002878007531397607
2009,21757,0.003017618191201626
2010,23135,0.003001288082531725
2011,33041,0.003944284136483381
2012,36317,0.0042050803697534335
2013,39177,0.004308924016237902
2014,41213,0.004287203633902582
2015,43432,0.004425149791503839
2016,45710,0.004512776607487852
2017,45814,0.004593260257310401
2018,46626,0.004665063620097774
2019,49682,0.004829872452947581
2020,50112,0.004555428884557167
2021,50229,0.004983632464720726
2022,49239,0.005105141720326695
2023,51927,0.005148938144918707
2024,45102,0.00478264479557327
