,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,15,10,7,12,6,3,1,,,1,3,1,2,2,4,,,2,,3,,1,,,,
1981,31,12,15,8,8,6,1,3,2,3,2,1,3,,3,2,5,3,,1,6,,,,,
1982,21,5,14,11,7,4,3,2,3,1,2,9,1,2,5,,2,3,1,4,3,2,,,,
1983,38,14,13,11,9,4,,3,4,1,3,1,3,1,2,1,1,3,,4,4,,,1,1,1
1984,27,17,20,15,12,7,6,2,5,2,4,14,2,,5,1,5,1,1,6,2,,,,,
1985,29,16,18,21,9,6,2,3,7,2,4,7,2,4,7,,2,,,3,3,,,,1,
1986,29,15,18,5,13,10,2,7,5,7,2,8,2,2,7,,2,1,,4,2,,,1,1,1
1987,25,23,29,26,18,6,4,1,3,,3,6,11,3,3,1,2,1,1,,3,,,,,
1988,37,22,31,25,14,9,3,4,5,4,2,2,11,9,7,,3,2,1,3,4,,,,,1
1989,41,19,17,24,18,8,6,3,4,9,1,4,5,9,32,2,3,4,2,3,3,1,3,3,,1
1990,36,31,50,21,16,9,2,2,5,9,3,2,8,5,13,1,10,3,,,5,2,1,4,,5
1991,83,34,40,32,17,16,8,4,3,13,6,17,29,9,14,2,6,4,6,3,10,,,5,,2
1992,81,31,38,15,15,22,4,4,2,7,4,1,18,3,7,2,6,2,1,3,6,,2,1,,
1993,68,33,39,43,27,24,4,2,10,4,6,10,22,6,16,,8,11,1,1,13,4,2,3,1,1
1994,81,47,53,51,30,21,7,4,6,4,6,11,20,13,21,5,7,7,2,,4,3,3,2,,1
1995,86,50,60,55,41,42,9,9,3,10,8,20,8,12,23,3,6,7,2,1,2,,4,1,,1
1996,92,52,83,95,51,25,13,8,16,11,8,14,12,6,36,4,16,4,1,5,7,2,3,3,3,3
1997,99,70,89,65,52,36,12,16,11,15,10,17,11,21,36,3,15,6,9,4,6,5,3,3,3,5
1998,94,102,86,80,59,42,20,11,10,9,14,16,18,37,23,4,10,15,3,7,8,9,3,5,5,2
1999,124,117,116,99,64,55,20,6,17,12,30,24,23,54,38,4,11,17,3,4,11,3,2,2,2,2
2000,168,193,142,167,110,64,32,9,42,9,26,24,23,70,46,3,20,15,4,7,4,4,6,4,4,1
2001,167,200,193,166,106,67,38,15,24,17,34,35,34,73,37,6,15,14,5,8,10,5,9,2,11,3
2002,153,350,184,229,92,84,80,10,62,20,41,37,41,100,43,8,23,14,2,15,8,10,3,5,3,4
2003,173,362,203,215,116,83,99,18,46,21,45,33,58,136,41,3,20,18,7,16,12,10,7,12,7,2
2004,193,480,267,397,173,96,159,16,49,29,100,37,58,202,48,10,29,12,11,21,13,20,6,10,7,4
2005,306,527,378,425,212,134,177,25,87,45,83,59,98,192,58,8,47,30,9,12,19,18,14,28,7,1
2006,321,685,617,427,236,166,190,38,106,67,88,54,139,232,70,7,45,27,14,25,8,15,37,12,4,8
2007,483,1002,741,550,307,171,291,52,96,78,152,46,181,323,104,12,57,30,12,40,27,34,47,24,8,5
2008,531,1164,809,579,314,245,369,59,144,113,162,49,156,444,123,10,52,23,16,40,16,38,128,15,10,9
2009,657,1715,1061,918,415,285,602,84,161,147,205,84,273,723,201,19,80,43,19,90,30,54,55,29,10,12
2010,852,2091,1306,1160,564,351,793,112,233,192,323,102,289,893,292,16,191,63,40,88,27,76,77,45,26,8
2011,1047,3191,1598,1516,680,400,1276,131,283,297,409,106,370,1329,245,25,130,63,62,108,40,79,84,55,23,6
2012,1605,4950,2875,2361,1120,585,2202,224,363,547,698,150,551,2152,361,39,173,77,91,248,79,128,108,54,29,10
2013,2377,7975,3674,3250,1497,680,3312,308,517,914,1056,147,696,3080,420,58,201,121,109,362,108,150,178,82,24,15
2014,2734,10068,5075,3620,1849,765,4216,366,625,1015,1231,212,907,3678,474,71,201,115,184,445,95,209,152,88,29,13
2015,3889,15268,6347,4960,2388,1114,6994,605,795,1597,1736,238,1353,5923,657,100,294,197,207,767,182,273,294,119,34,22
2016,5898,25005,8245,6541,3231,1224,9816,891,975,2574,2340,345,1854,7812,964,147,380,233,266,1372,230,314,262,144,49,31
2017,8117,39539,12331,9530,4920,1719,15076,1480,1395,4398,3584,349,2763,11864,1335,221,562,253,414,2757,317,544,420,284,86,29
2018,12022,57253,15124,12225,6793,2194,21508,2396,1863,5817,5195,406,3562,15852,1767,311,699,395,581,4200,455,946,601,322,106,47
2019,16189,75039,19484,14777,8232,2736,27714,2812,2269,8471,6076,644,4450,20501,2128,377,875,499,678,5729,576,1143,596,386,142,78
2020,19433,93945,21370,15673,9797,2841,33021,3690,2383,10152,7198,582,5086,25470,2233,362,924,534,789,6071,660,1179,589,400,135,69
2021,24219,117132,24164,16757,11436,3203,40291,4433,2344,11604,8445,534,5931,28573,2649,504,978,572,772,6721,715,1347,726,482,129,67
2022,25350,125106,24143,14482,10793,2900,41166,4229,1943,12061,10430,455,6717,30688,1949,445,896,577,694,6598,617,1268,795,467,117,61
