,Documents,Share
1980,119,9.183062420130507e-05
1981,134,0.00010421308620833129
1982,119,9.013874549590323e-05
1983,111,8.103816459508296e-05
1984,118,8.286417928999443e-05
1985,105,7.091872848798569e-05
1986,97,6.21948764245512e-05
1987,139,8.454987834549878e-05
1988,124,7.217703396627936e-05
1989,111,6.06864125309241e-05
1990,131,6.583539843733903e-05
1991,134,6.725523361155586e-05
1992,150,7.219153279950101e-05
1993,150,6.902419574157525e-05
1994,184,8.035906526684669e-05
1995,196,8.068928409256048e-05
1996,163,6.190725230167746e-05
1997,156,5.716848872901257e-05
1998,187,6.431518429911581e-05
1999,198,6.579482978910764e-05
2000,193,5.2854310789372284e-05
2001,217,5.934461665018509e-05
2002,285,6.685509638745555e-05
2003,242,5.351981228257576e-05
2004,324,6.59348173279956e-05
2005,326,6.207802179052819e-05
2006,379,6.617932606746031e-05
2007,363,5.7995753049290476e-05
2008,381,5.726555616578694e-05
2009,484,6.712907131229429e-05
2010,471,6.110251510146715e-05
2011,504,6.016522516835519e-05
2012,536,6.206247978048409e-05
2013,498,5.47730597056047e-05
2014,591,6.147908057254813e-05
2015,718,7.315476032187687e-05
2016,490,4.837585949833839e-05
2017,546,5.474134763372504e-05
2018,475,4.752509800425605e-05
2019,532,5.1718774303935295e-05
2020,631,5.7361023829732846e-05
2021,664,6.588090458847602e-05
2022,607,6.293428022986461e-05
2023,617,6.118001878434807e-05
2024,430,4.5597473772704225e-05
