,Documents,Share
1980,16,1.2346974682528413e-05
1981,14,1.0887934379974912e-05
1982,24,1.8179242789089726e-05
1983,11,8.030809104017229e-06
1984,8,5.617910460338605e-06
1985,10,6.754164617903399e-06
1986,19,1.2182501567695596e-05
1987,14,8.515815085158151e-06
1988,10,5.82072854566769e-06
1989,20,1.0934488744310648e-05
1990,17,8.543524988051628e-06
1991,16,8.030475655111147e-06
1992,18,8.66298393594012e-06
1993,22,1.012354870876437e-05
1994,26,1.1355085309445728e-05
1995,19,7.821920396727803e-06
1996,31,1.1773771910134977e-05
1997,42,1.5391516196272615e-05
1998,37,1.2725464273087088e-05
1999,47,1.561796464690939e-05
2000,87,2.382551833510564e-05
2001,89,2.43394971514584e-05
2002,96,2.2519611414721867e-05
2003,75,1.6586718682616457e-05
2004,112,2.279228253313428e-05
2005,117,2.227953542788895e-05
2006,155,2.7065423589594586e-05
2007,168,2.6841009675704685e-05
2008,196,2.9459446216520317e-05
2009,155,2.1497946391333913e-05
2010,173,2.2443174336632307e-05
2011,299,3.569325858202024e-05
2012,283,3.276806301842723e-05
2013,351,3.8605108346721386e-05
2014,435,4.5251099913804455e-05
2015,488,4.972078417420043e-05
2016,581,5.7359947690886945e-05
2017,714,7.158483921333275e-05
2018,709,7.093746207372113e-05
2019,792,7.699486700886607e-05
2020,772,7.017862186458598e-05
2021,810,8.036676613955659e-05
2022,716,7.423549364840702e-05
2023,759,7.526034725659674e-05
2024,601,6.373042264510521e-05
