,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,3,,6,1,,1,,,,,,,,,,,,,,,,,,,,
1981,5,3,5,,3,2,,1,,,,,1,,,,1,1,,2,3,,,,,
1982,8,,8,,,4,,,,,1,,,,,3,,,,,,,,1,,
1983,10,2,12,,2,6,,,,,1,,1,,,,,,,,,,,,,
1984,5,,20,,1,5,,,,,,,,,,,,1,,,,,,,,
1985,12,3,17,,1,3,,,,1,3,,,,2,1,,2,,,,,,,,
1986,8,,9,1,4,5,1,1,,,,1,,,1,1,2,1,,,1,,,1,,
1987,12,,20,,1,6,,1,,1,,,,,,1,1,1,,,,1,,,,
1988,13,1,19,2,3,3,,,,1,,,,,,,,1,,,1,,,,,2
1989,11,2,24,2,3,8,,1,,1,2,,1,1,2,2,,4,,,1,,,,,
1990,17,3,21,3,7,8,,2,,5,1,,1,1,,,,3,,,,1,,,,
1991,20,3,26,2,,5,,2,,,2,,1,,2,1,,3,,,,,,1,,1
1992,17,1,22,,4,10,,2,1,,,,,1,1,,2,2,,,4,,,1,,
1993,22,3,30,1,5,14,,,2,1,,,1,,2,,,3,,,,,,,,
1994,30,5,27,,4,11,2,2,,2,,,1,1,,,2,11,,,1,1,,,,1
1995,19,5,31,3,1,5,,1,,1,3,,,,2,4,1,8,,,1,,,1,,2
1996,39,7,21,1,6,9,,3,,2,3,,1,,,2,1,5,,,,,,1,,1
1997,28,1,26,1,3,11,1,1,,3,1,,6,,,4,,9,,,1,,,2,,
1998,44,1,45,1,3,10,1,,1,4,,,3,,1,4,,11,,2,3,,,,,
1999,23,4,22,1,2,9,,,1,2,1,,4,,1,4,,4,,,4,,,1,,1
2000,29,4,36,,4,15,1,,,1,1,,2,1,,4,1,12,,,2,,,2,,
2001,32,9,57,,3,16,1,1,,3,4,,,,1,5,1,6,,,1,,,,,1
2002,53,9,44,1,4,26,1,2,,1,6,1,2,,3,4,,14,,,1,,,2,,2
2003,37,9,43,,3,12,3,3,1,7,5,,4,2,1,,,14,,,2,2,,1,1,
2004,49,8,48,2,4,27,3,2,1,8,5,,1,2,1,3,,11,1,1,4,1,,2,,1
2005,66,18,58,1,7,31,2,1,1,10,8,,2,2,2,2,,15,,,3,1,,1,,
2006,102,16,46,3,13,31,2,2,,8,4,,10,1,3,8,,18,,3,3,,1,1,,2
2007,99,29,89,2,7,34,1,3,,9,3,1,5,4,3,8,,22,,,1,2,,2,,2
2008,100,19,67,5,16,26,3,1,,13,4,,3,3,3,8,2,17,,1,5,,,1,,
2009,125,22,61,2,14,39,5,4,,10,4,1,6,5,3,14,2,24,,3,1,1,,2,,
2010,108,21,77,6,14,47,3,,,6,5,1,8,6,3,7,1,34,,4,7,1,,,,
2011,139,33,104,9,25,49,3,4,1,10,6,,9,7,5,7,1,19,,,12,,,2,1,
2012,160,42,105,2,23,47,9,5,,10,12,,5,5,2,8,1,23,1,,10,5,,3,,2
2013,174,35,122,9,15,45,9,5,3,14,16,2,12,7,1,8,,27,,2,7,2,2,3,,1
2014,187,39,115,12,30,52,5,4,3,29,18,4,14,7,5,3,1,31,2,4,10,2,1,1,,
2015,194,36,129,12,20,36,15,4,2,11,15,4,10,13,5,5,6,36,1,6,7,3,1,1,,1
2016,206,46,116,17,19,56,22,4,4,9,17,5,16,12,5,13,3,23,1,8,7,4,1,,,1
2017,233,47,113,11,17,56,44,11,3,14,29,7,18,22,5,15,1,17,1,1,14,7,,3,1,2
2018,273,53,133,18,35,47,45,7,5,27,20,5,16,11,7,9,4,31,,15,14,5,1,,,2
2019,320,71,168,23,32,54,46,8,5,29,30,6,11,19,9,11,3,27,3,11,25,4,4,2,,3
2020,392,81,158,20,21,58,36,12,4,42,33,14,30,20,8,16,3,27,3,23,19,13,2,1,2,1
2021,440,101,145,33,37,62,29,13,2,51,27,14,20,19,9,10,2,27,3,15,15,7,2,5,,2
2022,431,76,171,24,210,47,20,6,5,38,36,7,26,11,13,25,5,21,1,14,14,5,3,5,,1
2023,547,93,147,27,44,72,17,8,3,63,21,9,17,12,13,5,2,29,3,5,31,6,2,1,,1
2024,351,37,92,14,20,70,13,3,3,25,6,15,15,5,6,8,1,18,1,4,20,2,2,2,,3
