,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,4,10,,24,2,2,4,,2,,5,5,3,1,2,1,10,,,31,1,,,,1,
1981,5,11,,38,,2,7,3,7,,5,7,2,,4,3,9,,,1,,1,,1,,
1982,7,7,1,36,2,1,4,1,4,1,6,12,2,1,13,2,13,3,1,4,,,,,,
1983,4,14,3,39,1,3,9,3,9,1,12,1,6,2,9,,9,1,,2,,1,,,,
1984,5,7,2,36,1,1,5,4,4,,3,6,2,1,9,,6,1,,2,1,1,,,1,
1985,6,10,5,33,7,6,6,,3,1,8,9,2,1,8,,5,,,2,,,,,,
1986,9,8,3,51,5,2,6,,19,3,8,14,1,1,8,,9,,,2,,,1,,1,
1987,13,19,1,27,6,9,4,1,1,3,6,12,1,,12,2,7,1,,3,,,,1,,1
1988,11,14,2,22,4,2,3,5,6,4,9,10,4,1,7,4,8,1,,5,,,,,1,
1989,14,23,6,35,10,1,7,4,1,2,6,12,1,4,10,2,7,1,1,2,,,,,3,
1990,5,17,2,37,13,6,5,3,1,3,13,11,4,1,12,6,4,2,,4,1,3,,,,
1991,8,22,3,31,17,6,6,7,2,4,9,8,4,2,10,4,,3,,1,,,1,,1,
1992,16,16,3,29,13,5,9,7,5,4,10,5,4,2,5,5,3,,,1,1,,,,,
1993,21,19,7,34,9,14,10,6,4,3,10,6,2,3,6,3,1,1,,3,,1,,,1,
1994,14,26,1,27,6,6,20,3,2,1,8,4,6,1,5,4,3,2,,4,,,,,1,
1995,13,27,1,20,4,6,18,4,5,2,8,5,5,1,2,2,2,2,1,7,,1,,,3,
1996,21,20,3,24,3,8,11,5,4,5,13,4,3,,7,4,3,1,,,,,,,2,
1997,19,26,3,17,5,5,9,4,13,6,12,8,7,2,3,5,3,1,,6,,3,,,1,
1998,30,23,3,27,8,9,19,11,3,5,10,9,7,5,5,6,2,1,1,2,2,2,,,2,
1999,47,25,2,19,4,6,9,5,,5,14,5,9,5,2,3,1,1,,6,,5,,1,1,
2000,37,30,2,23,9,5,13,10,11,10,16,8,12,2,1,2,,7,,4,2,2,,,1,
2001,23,44,2,14,5,5,11,4,4,5,14,7,8,4,2,3,1,2,,2,2,,,,,
2002,35,30,3,28,8,7,11,2,6,4,19,3,4,6,3,4,1,,1,1,1,1,,,1,
2003,29,31,1,27,4,7,12,9,6,1,17,6,8,8,4,3,5,2,,3,,2,,1,,
2004,19,33,6,23,3,7,9,5,4,7,19,8,7,7,4,2,1,2,,2,1,2,,,,
2005,33,34,4,34,7,7,24,12,2,7,23,10,9,14,1,1,1,3,2,1,,3,1,,,
2006,34,55,3,66,13,5,35,6,3,4,22,14,4,6,1,6,4,1,,3,1,2,,,,
2007,43,47,2,59,14,13,32,17,10,11,21,13,12,7,6,6,7,,,1,,2,,,1,
2008,46,47,3,32,6,6,21,14,11,8,26,6,13,12,2,4,2,2,,4,,3,2,,,
2009,62,60,6,41,4,14,14,10,5,4,28,10,9,9,6,8,2,1,1,7,3,6,1,1,1,
2010,52,43,6,36,5,12,22,12,3,10,20,7,10,8,4,3,7,6,,4,,2,1,,1,
2011,51,68,7,35,7,14,17,10,7,10,37,11,14,6,3,7,2,1,,5,,4,,2,1,
2012,57,68,13,50,8,15,19,20,8,4,33,16,15,21,4,2,2,3,,5,1,2,1,,1,
2013,67,98,16,47,11,12,23,18,3,8,33,8,18,19,5,4,1,2,1,4,1,4,,2,1,
2014,55,120,21,46,11,20,30,11,13,14,34,8,23,23,1,2,6,5,2,5,1,3,1,1,2,
2015,111,136,26,63,13,21,37,14,10,23,45,13,22,27,1,11,5,2,3,1,5,5,1,,,
2016,150,114,39,90,9,19,51,26,10,15,48,11,13,23,6,12,3,5,2,9,3,7,3,3,1,2
2017,57,162,28,47,10,16,39,33,8,20,66,10,31,32,4,5,6,1,7,2,2,6,3,,1,2
2018,68,169,16,56,14,15,42,44,15,14,64,12,14,42,14,7,2,3,3,15,2,8,,,1,4
2019,168,221,39,62,34,29,45,56,9,27,80,15,25,56,4,12,9,5,3,7,12,9,4,1,3,3
2020,331,356,75,303,57,104,84,102,29,68,72,22,68,64,21,23,14,23,8,22,23,22,16,1,1,3
2021,304,278,86,159,90,74,93,86,39,48,93,25,53,52,18,27,29,10,11,24,17,24,24,10,1,2
2022,390,301,85,181,137,134,134,97,49,49,108,37,80,59,23,31,35,15,15,42,17,19,24,8,2,5
2023,434,259,115,191,120,122,162,82,54,72,81,41,58,56,35,43,37,21,21,32,13,24,25,8,9,2
2024,338,220,105,303,84,156,181,81,45,49,58,34,44,42,20,35,22,21,13,19,10,27,11,9,3,3
