,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,32,6,6,65,12,13,9,1,9,,,18,,1,10,,17,4,2,7,,1,,4,,
1981,56,12,8,57,17,16,8,2,9,3,7,16,,1,7,,14,5,7,12,4,4,1,2,6,
1982,76,11,14,85,20,20,17,1,15,3,2,35,4,9,12,2,26,8,4,11,1,4,4,2,2,2
1983,90,14,20,88,26,22,16,2,21,2,7,25,1,6,9,5,24,7,3,8,6,3,,4,1,2
1984,152,14,28,82,26,26,23,2,21,3,4,20,1,10,14,1,31,5,10,22,6,3,2,3,2,3
1985,186,15,37,109,26,28,21,4,16,4,3,31,3,10,10,2,38,8,9,15,2,6,2,1,1,4
1986,207,16,23,110,31,34,35,3,27,7,2,31,4,3,18,6,50,16,14,19,5,7,2,6,5,2
1987,320,16,45,157,38,45,34,8,21,6,4,27,8,7,22,7,58,23,3,22,8,8,7,9,6,4
1988,395,20,55,148,29,54,28,7,26,13,2,41,5,4,16,7,73,29,13,36,15,9,6,8,8,13
1989,398,28,26,158,61,58,37,6,35,16,8,30,4,4,17,2,63,27,13,31,9,8,12,8,9,11
1990,429,14,32,179,39,66,51,4,29,10,3,39,8,12,18,9,75,33,10,32,16,10,19,17,10,11
1991,500,22,38,180,39,66,50,9,33,13,11,43,18,12,22,7,47,36,9,36,13,8,10,8,9,15
1992,525,14,51,192,45,88,42,6,30,20,6,48,5,10,19,9,58,26,6,27,14,14,9,7,10,11
1993,515,16,59,213,58,76,52,15,34,23,7,51,7,10,19,13,49,30,15,28,17,22,10,11,12,14
1994,549,23,42,254,57,79,66,7,32,31,4,50,5,14,17,11,53,21,15,35,11,18,17,16,6,5
1995,609,26,54,285,62,95,63,13,40,31,5,47,6,16,31,14,73,28,12,26,18,13,10,7,13,10
1996,667,24,53,291,49,95,56,17,39,30,6,42,7,29,13,11,67,18,13,27,10,18,17,11,15,7
1997,644,25,49,274,59,71,76,5,38,26,7,39,8,29,23,17,63,19,3,37,19,20,15,10,15,6
1998,663,28,62,274,33,99,57,8,37,26,9,42,12,23,19,20,63,18,7,24,8,18,24,9,12,7
1999,663,24,53,290,43,114,71,9,46,44,8,36,18,25,15,17,67,18,7,30,12,17,12,10,17,10
2000,662,23,71,287,50,88,74,8,52,39,5,48,17,35,20,29,65,23,7,39,16,18,14,21,10,7
2001,610,19,43,299,45,92,63,10,50,35,5,52,14,29,20,9,87,17,3,42,8,15,21,16,13,15
2002,658,31,73,581,36,93,211,11,80,40,7,87,23,32,17,13,104,27,5,58,9,24,37,21,13,6
2003,699,30,45,400,40,103,146,14,62,43,6,66,13,59,30,19,97,25,15,73,11,17,34,16,23,10
2004,808,24,65,382,47,127,151,12,70,44,9,59,21,53,29,19,121,26,14,57,11,19,28,11,17,9
2005,719,33,54,369,43,111,140,18,72,42,8,68,13,70,19,24,104,34,11,68,8,11,25,8,12,11
2006,812,36,41,463,57,130,220,33,69,50,14,85,17,55,40,31,66,18,3,65,9,27,39,10,13,4
2007,892,48,59,437,76,147,222,14,79,31,14,85,31,66,38,20,100,35,9,102,17,23,39,12,10,6
2008,1081,59,110,437,67,190,263,27,129,50,22,80,35,86,44,20,107,40,6,98,14,29,40,23,13,8
2009,1231,103,126,727,120,253,391,37,233,55,14,125,44,119,53,26,146,59,30,141,21,35,51,36,19,16
2010,1615,109,302,1125,195,440,687,57,430,93,29,179,51,118,110,54,326,75,65,207,28,49,98,52,54,14
2011,2239,184,395,1623,378,636,932,74,652,125,52,346,76,169,164,94,667,93,117,338,45,76,137,77,66,23
2012,2846,248,503,2026,513,833,1125,100,958,168,105,417,105,215,211,112,890,127,176,475,56,113,167,100,111,19
2013,3157,402,568,2472,662,1037,1500,150,1247,209,136,534,154,256,281,130,836,142,251,721,69,153,219,129,118,25
2014,3966,441,725,3115,779,1280,1748,202,1416,307,146,600,170,297,361,179,980,195,385,817,115,213,331,172,166,25
2015,4298,558,941,3420,1011,1554,1972,257,1723,322,206,599,193,390,367,201,1086,225,463,724,118,249,419,203,188,18
