,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,1,1,,,,,,,1,1,,,,1,,1,,,,,,,,,
1981,,,3,,,1,,,,,1,,,,2,,,,,,,,,,,
1982,,3,6,,,,,,,,3,,1,,,,,,,,,,,,,
1983,2,1,3,,4,,,,,,,,,,4,,1,,,,,,,,,
1984,,2,5,,2,1,1,,,,1,,,,,,,1,,,,,,,,
1985,,2,9,,1,4,,,,,,,,,,,,,,,,,,2,,
1986,,,4,2,1,3,,,,,1,,,,,1,,1,,1,,,,1,,
1987,4,2,11,2,,,,,,,,,,,,,,1,,1,,,,,,
1988,3,2,3,,1,1,,,,,1,,,,1,,,,,,,,,,,
1989,8,,5,1,3,1,2,,,,,,,,1,,,,,,,,,,,2
1990,12,2,5,,,1,1,,,,,,,,1,,,,,,,,,,,
1991,8,,6,1,1,,1,,,,,,,,1,,,2,,,,,,,,1
1992,4,2,10,1,3,1,,,,1,,,1,1,,,,2,,2,1,,,,,1
1993,9,4,8,,6,2,,,1,,,,,,,,,4,,,,,,1,,1
1994,8,1,15,3,2,2,,,1,,1,,,,2,2,,3,,1,,,,,,
1995,12,4,8,1,9,2,3,,1,,1,,2,,1,,1,2,,3,1,,,1,,
1996,12,4,12,2,5,5,4,1,2,,2,,,1,2,,,3,,2,,,,,,2
1997,16,2,18,4,3,1,5,,,2,,1,,,1,1,,4,,2,1,1,,1,1,3
1998,14,6,22,1,4,3,2,,1,,3,4,1,1,5,1,1,2,,6,1,1,,,,
1999,22,9,32,6,,4,4,,,1,2,6,,1,1,1,,6,,2,2,,,,,
2000,26,12,37,3,8,3,7,,1,1,3,2,1,2,4,4,,3,,5,2,,,,,2
2001,23,10,31,10,9,4,9,2,,1,3,,2,1,3,1,1,2,1,6,,,,,,2
2002,17,13,37,13,7,4,6,1,2,1,3,1,5,,4,,1,3,,2,2,1,,1,,1
2003,24,5,31,18,7,6,6,,1,1,9,2,1,1,3,1,1,1,,2,1,,,,,3
2004,26,14,48,17,10,5,14,2,3,2,6,4,1,1,1,,4,3,,3,,1,,,,
2005,30,19,48,25,8,7,14,5,2,1,7,2,5,1,4,1,1,1,,4,,,,1,1,
2006,38,22,43,35,9,7,22,,2,,6,2,5,3,4,,2,6,1,8,1,1,,,,1
2007,35,29,40,28,11,7,23,2,3,3,10,3,1,5,7,,2,2,,6,,1,,,1,1
2008,42,26,40,28,30,5,14,2,3,,7,2,2,4,12,1,,1,,9,2,1,,,1,1
2009,58,24,61,29,26,5,26,,1,1,5,1,2,6,2,,,3,1,9,,2,,,,1
2010,51,33,69,28,34,11,35,,,2,8,,3,5,15,,1,2,2,5,,,,,1,6
2011,69,31,78,13,32,14,13,2,,2,9,2,3,5,16,,,3,,12,,2,,,1,3
2012,79,42,77,23,35,13,21,1,2,3,8,5,1,8,10,,1,1,2,5,1,,,,,1
2013,84,41,82,25,33,16,28,5,2,3,10,3,9,7,23,2,,3,,8,1,2,,,2,2
2014,112,63,59,24,41,13,17,11,9,4,16,5,4,1,15,,1,3,,10,1,3,,,2,1
2015,132,55,60,19,35,13,24,4,3,16,9,2,3,13,20,8,3,6,1,4,,1,,1,1,2
2016,133,58,62,13,38,12,21,6,4,25,19,,1,8,7,3,2,11,1,3,1,1,1,,1,1
2017,145,29,48,18,24,16,17,4,1,18,12,5,2,12,6,,1,4,,1,2,,1,3,1,4
2018,129,72,59,19,22,16,20,5,1,13,21,4,3,9,13,,1,6,,2,,1,,1,,3
2019,137,45,69,14,46,22,12,9,,17,17,1,2,5,24,4,,9,,,,,,2,1,6
2020,111,75,43,10,33,21,12,9,2,12,29,,7,3,17,1,,5,1,9,,,,2,,4
2021,122,73,61,8,39,24,9,5,1,6,28,5,7,4,23,1,2,8,1,5,2,1,,2,1,2
2022,147,73,64,15,47,22,8,9,3,8,22,,7,3,11,2,1,3,,5,2,,,,1,3
2023,124,66,87,18,46,24,6,7,6,10,15,,5,2,15,2,2,7,2,7,3,1,,1,,7
2024,108,41,57,8,37,14,3,10,4,6,14,,,2,6,,1,9,,6,2,,,,,1
