,Documents,Share
1980,19,1.4662032435502492e-05
1981,16,1.2443353577114184e-05
1982,12,9.089621394544863e-06
1983,16,1.1681176878570517e-05
1984,19,1.3342537343304188e-05
1985,19,1.2832912774016459e-05
1986,23,1.4747238739842038e-05
1987,43,2.6155717761557176e-05
1988,30,1.746218563700307e-05
1989,20,1.0934488744310648e-05
1990,23,1.155888674854044e-05
1991,29,1.4555237124888954e-05
1992,28,1.3475752789240188e-05
1993,40,1.84064521977534e-05
1994,32,1.3975489611625512e-05
1995,40,1.6467200835216425e-05
1996,37,1.4052566473386907e-05
1997,39,1.4292122182253142e-05
1998,48,1.6508710408329194e-05
1999,58,1.927323296852648e-05
2000,67,1.8348387683357217e-05
2001,68,1.8596469733698552e-05
2002,69,1.6185970704331343e-05
2003,77,1.702903118081956e-05
2004,88,1.790822199031979e-05
2005,73,1.39009067199649e-05
2006,87,1.5191560337385347e-05
2007,95,1.5177951899952054e-05
2008,88,1.322669013802953e-05
2009,91,1.2621374978137975e-05
2010,119,1.543779043964881e-05
2011,146,1.742881522734099e-05
2012,119,1.3778796816935832e-05
2013,129,1.4188202212897604e-05
2014,156,1.6227980658743666e-05
2015,154,1.5690575333661613e-05
2016,175,1.7277092677977994e-05
2017,143,1.433701961835656e-05
2018,182,1.8209616498472845e-05
2019,206,2.0026442681599003e-05
2020,223,2.0271803984200354e-05
2021,305,3.0261560089586124e-05
2022,303,3.141529968640688e-05
2023,376,3.728312327863027e-05
2024,282,2.9903459543959518e-05
