,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,,,,,,,,,,,,,,,,1,,1,,,,,,
1981,1,,,,,,,,,,,,,,,,,,,,,,,,,
1982,,,,,,,,,,1,,,,,,,,,,,,,,,,
1983,1,,1,,,,,,,,,,,,,,,,,,,,,,,
1984,,1,2,,,,,,,,,,,,,,,,,,,,,,,
1985,,1,,,,,,,,,,,,,,,,1,,,,,,,,
1986,,,1,,,2,,,,1,,,,,1,1,,,,,,,,,,
1987,1,,,,,,,,,,,,,,,,,,,,,,,,,
1988,,,1,,,,,,,,,,,,,,,,,,1,,,,,
1989,1,,,,,,1,,,,,,,,,,,,,,,,,,,
1990,,,1,,,,,,,,,,,,,,,,,,,,,,,
1991,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,1,2,,,,,,,,,,,,,,,,,,,,,,,,
1993,1,,1,,,,,,,,,1,,,,,,,,,,,,,,
1994,2,,,,,,,,,,,,,,,,,,,,,,,,,
1995,3,1,,,,,,,,,,,,,,2,1,,,,,,,,,
1996,3,,,,,,,,,2,,,,,,,,,,,,,,,,
1997,3,2,,,,,,1,,,,,,1,,,,,,,,,,,,
1998,3,,,,,2,,,,,,,,1,,,,,,,,,,,,
1999,5,,,,,,,,,,,,,,,,,,,,,,,,,
2000,4,2,1,,,3,,2,,,,,,,,,,,,,,,,,,
2001,4,,2,1,,,,1,,2,1,,,,,,,,,,,,,,,
2002,5,3,,,1,3,1,,,4,,,1,1,,,,,,,,,,,,
2003,10,,,,,2,,2,,1,,,,,,1,,,,,,,,,,1
2004,12,,,,,3,,,,1,,,,,,1,,,,,,,,,,
2005,14,,,,1,1,,,,1,,,,1,,,,2,,,,,,,,1
2006,32,5,1,3,,6,,,,2,,,,1,,2,,4,,,,,1,,,
2007,55,4,,1,,,,1,,4,10,1,1,1,,5,,1,,,,,,,,1
2008,68,3,2,2,1,1,,4,1,3,12,,,,,8,,1,,1,,,1,,,
2009,62,2,2,1,2,4,1,2,,3,6,,2,1,,5,,5,1,,,1,,,,1
2010,76,1,1,1,1,6,,1,,9,9,,,,1,1,1,4,,1,2,,,,,1
2011,101,3,3,1,5,10,,3,,8,9,,3,5,,9,,4,,1,1,,,1,,
2012,111,10,6,2,3,11,,3,,6,13,,1,1,,6,,3,,,,,,,,3
2013,117,6,4,1,5,18,,4,,1,7,1,,2,,6,,11,,,3,,,,,2
2014,167,4,17,6,7,18,3,3,,5,3,,1,2,3,6,,8,,,1,,,,,2
2015,161,9,3,3,12,12,,2,,10,2,1,1,2,,12,,11,,,1,,,,,2
2016,186,4,4,9,5,20,1,4,,8,3,9,3,1,2,8,,14,,,1,1,2,,,3
2017,260,11,5,5,11,12,1,4,,13,8,,,3,,11,,17,,,,1,4,1,,
2018,228,7,4,5,7,19,,4,,7,7,2,1,4,,21,,18,,,4,1,2,,,2
2019,227,11,5,6,10,28,2,3,,10,7,,,,,10,,12,,,2,2,12,,1,
2020,299,13,14,7,9,23,2,5,,15,4,,1,4,2,11,,17,,,,,8,,,3
2021,311,19,5,7,13,14,1,8,,17,3,2,4,4,2,11,,14,,3,2,1,5,3,,2
2022,355,8,11,7,16,24,1,14,1,24,2,6,3,3,1,10,,7,,1,3,4,2,,,10
2023,384,23,9,7,12,32,2,13,,16,,3,4,2,1,7,,13,,,4,1,3,,,11
2024,412,11,3,7,7,26,4,10,,24,3,,1,3,,12,,9,,,3,1,3,1,,3
