,Documents,Share
1980,37,2.8552378953346957e-05
1981,40,3.1108383942785464e-05
1982,60,4.544810697272432e-05
1983,47,3.431345708080089e-05
1984,65,4.564552249025117e-05
1985,71,4.795456878711414e-05
1986,62,3.975342616826984e-05
1987,62,3.7712895377128954e-05
1988,73,4.249131838337414e-05
1989,106,5.7952790344846437e-05
1990,144,7.236868225173145e-05
1991,118,5.9224757956444706e-05
1992,121,5.8234503124930815e-05
1993,152,6.994451835146293e-05
1994,156,6.813051185667437e-05
1995,196,8.068928409256048e-05
1996,209,7.937801061994226e-05
1997,204,7.475879295332413e-05
1998,265,9.114183871265076e-05
1999,275,9.138170804042727e-05
2000,277,7.585825952671566e-05
2001,427,0.00011677489082778356
2002,479,0.00011236347778803932
2003,486,0.00010748193706335463
2004,663,0.00013492217249525025
2005,835,0.0001590035220708314
2006,1002,0.00017496486733402434
2007,1282,0.00020482246669198455
2008,1552,0.00023327071697979354
2009,1945,0.0002697645531041578
2010,2283,0.00029617206364469106
2011,2716,0.00032422371340724745
2012,3024,0.00035014354264213405
2013,3808,0.00041882693043964397
2014,4090,0.00042546436470680514
2015,4366,0.0004448379993945883
2016,4241,0.0004186980002703125
2017,4564,0.00045758152124600934
2018,4708,0.0004710487608506052
2019,4285,0.0004165694509254939
2020,4211,0.0003828007469841601
2021,4557,0.0004521374732073573
2022,4206,0.0004360816847558658
2023,4258,0.0004222115396819353
2024,3404,0.00036096232726112834
