,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,7,16,2,,,2,,3,,4,1,,6,,1,,,1,,,,,,,,
1981,13,9,1,,1,7,,1,,3,,,2,,,,,,1,,,,,,,
1982,14,16,4,,,2,,2,,4,,,2,2,,,,1,,,,,,,,
1983,10,22,2,,,3,1,1,,6,1,,,1,,,,,,,,,,,,
1984,9,8,2,1,2,1,,3,,3,,,5,,,,1,,,,,,,,,
1985,3,18,1,,3,2,1,3,,2,1,,5,,,,,1,,,,,,,,
1986,10,18,6,2,3,3,2,1,,3,,1,1,1,,,,1,,,,,1,,,1
1987,5,23,3,,,1,,3,,1,,1,1,,,2,,1,,,1,,,,,
1988,6,29,,1,2,,,,1,,14,,,1,,,,,,,,,,,,
1989,6,13,2,2,2,2,1,1,1,1,3,,1,1,,,,,,,,,,,,
1990,10,8,1,2,1,1,2,1,,1,2,3,7,1,,,,1,,,,,1,,,
1991,10,13,3,4,1,,1,1,2,,3,1,3,,1,1,,,,,,,1,,1,1
1992,4,12,2,5,2,2,,,,2,6,2,1,,1,,1,,1,,1,,,,,
1993,8,37,6,5,6,1,1,,,,6,2,3,2,,,1,,,1,,1,,,,
1994,1,12,3,7,3,1,3,1,1,2,4,1,2,,,,,1,,1,,,,,,
1995,2,12,6,9,5,1,3,,,1,2,1,4,,,,,,2,,,,,,,
1996,11,16,1,11,4,3,1,1,1,,4,2,1,3,1,3,,,1,,,,,,,
1997,14,18,6,4,4,1,2,,,3,1,3,4,2,,1,,,,1,,1,,,,
1998,19,15,1,6,1,5,4,1,,4,2,12,4,1,,2,,4,,1,,1,,,,
1999,9,19,2,4,,1,2,1,,1,1,7,7,1,1,1,,3,,2,1,,,,,
2000,11,12,3,5,,,3,,,,,5,4,4,4,1,,3,,1,,,,,,
2001,26,15,2,6,6,3,4,,1,1,2,4,4,2,,,,1,,,,,,,,
2002,5,12,1,11,3,2,4,1,,,1,3,4,3,2,1,,2,,,,,,,,
2003,16,13,3,20,2,4,3,,,2,2,4,9,3,4,2,,,,2,,,1,,,
2004,13,13,3,15,3,2,6,1,,3,2,,6,2,1,,,1,,3,,4,,,,
2005,17,17,4,20,5,1,9,6,1,3,2,3,5,,3,4,,2,1,1,1,1,,,,1
2006,12,17,2,11,2,6,9,3,1,6,2,5,10,1,,1,,3,1,2,,1,,,,1
2007,25,10,3,2,4,4,7,2,2,6,,10,10,4,1,1,,2,,1,,1,,1,,1
2008,21,7,5,7,7,4,5,3,4,5,,6,7,1,3,2,,5,1,,,,2,,,
2009,20,12,,8,3,2,7,6,3,5,3,5,2,,3,2,2,3,1,1,2,2,,,,
2010,41,27,3,9,8,5,4,8,2,5,4,4,11,4,2,3,,2,1,1,,1,,1,,
2011,24,35,7,5,4,4,8,4,3,5,5,,12,6,,1,2,3,1,3,,2,,,1,
2012,30,32,5,8,8,3,16,6,6,8,6,3,5,6,1,6,,3,2,5,,2,,,,1
2013,43,36,7,15,8,11,9,5,6,6,8,4,13,7,4,3,2,4,,3,1,8,6,,,
2014,49,142,15,10,12,13,34,7,5,18,13,2,14,9,1,8,1,4,,4,1,,4,,,
2015,54,64,13,15,13,9,15,5,5,8,4,8,17,13,5,7,2,3,3,6,2,2,4,1,,1
2016,55,75,16,18,14,6,25,4,3,8,11,4,19,12,8,3,3,4,3,5,1,2,1,,,
2017,49,125,10,20,12,22,39,18,4,11,13,2,14,18,9,6,1,2,2,5,3,1,2,,,
2018,115,107,17,26,18,16,49,16,2,16,14,5,18,19,12,6,4,3,4,3,1,5,7,,,
2019,117,132,37,32,33,21,48,21,11,27,12,6,28,14,12,11,10,11,9,12,,1,14,3,,4
2020,199,152,48,47,46,46,79,51,16,23,24,11,31,14,16,8,9,12,5,14,4,6,13,4,,1
2021,224,164,35,38,56,32,59,39,15,29,20,5,19,7,19,19,4,11,7,8,2,3,14,1,,2
2022,206,115,31,50,44,16,41,36,6,33,19,6,22,12,13,13,3,6,3,6,2,7,12,,1,
2023,210,128,38,51,53,35,49,40,7,42,34,15,38,16,9,11,1,5,3,22,7,5,16,,1,1
2024,216,97,26,40,35,28,44,26,10,24,9,9,14,8,9,6,1,8,2,16,,7,7,1,,
