,Documents,Share
1980,6158,0.004752041880938123
1981,6962,0.00541441422524181
1982,7388,0.005596176905241454
1983,7922,0.005783642702002227
1984,8935,0.0062745037453906805
1985,9298,0.00628002226172658
1986,10012,0.0064195371418825425
1987,11256,0.006846715328467153
1988,13183,0.0076734664417537155
1989,14236,0.00778316908820032
1990,15993,0.008037446772582923
1991,16341,0.008201625167510704
1992,17488,0.008416570170651158
1993,18752,0.008628944790306793
1994,19652,0.008582697557739516
1995,20940,0.008620579637235799
1996,22102,0.008394319572832364
1997,23442,0.008590664825548157
1998,24636,0.008473095617074959
1999,24527,0.008150251465845672
2000,26631,0.007293073319335613
2001,27911,0.007633030393195005
2002,33430,0.00784198551660575
2003,34479,0.007625246312772437
2004,36195,0.007365773806132101
2005,40468,0.00770605333073342
2006,43952,0.007674706436192653
2007,45814,0.007319607245730562
2008,49719,0.007472929624689662
2009,54527,0.007562700147614608
2010,58720,0.007617706341312422
2011,63006,0.007521369398724975
2012,66379,0.007685905495053644
2013,69751,0.0076716379267583006
2014,71914,0.007480891032646744
2015,73317,0.007470038387909535
2016,76665,0.007568847486612474
2017,78406,0.007860897623754295
2018,83668,0.008371220841726515
2019,93417,0.009081602893140457
2020,98719,0.008974045818458632
2021,98806,0.009803356413808677
2022,96297,0.009984155491425489
2023,99610,0.00987705295155415
2024,79955,0.008478479105805969
