,Documents,Share
1980,91,7.022341850688035e-05
1981,95,7.388241186411547e-05
1982,91,6.892962890863188e-05
1983,118,8.614867947945755e-05
1984,116,8.145970167490978e-05
1985,126,8.510247418558283e-05
1986,102,6.540079788973425e-05
1987,124,7.542579075425791e-05
1988,130,7.566947109367997e-05
1989,155,8.474228776840753e-05
1990,187,9.397877486856792e-05
1991,218,0.00010941523080088938
1992,203,9.769920772199137e-05
1993,222,0.00010215580969753137
1994,273,0.00011922839574918013
1995,305,0.00012556240636852524
1996,325,0.0001234347055094796
1997,348,0.00012752970562625882
1998,359,0.00012347139659562876
1999,391,0.00012992817397748023
2000,463,0.000126795574587976
2001,479,0.0001309957206241413
2002,596,0.0001398092541997316
2003,545,0.00012053015576034624
2004,547,0.00011131587987164688
2005,606,0.00011539656811368124
2006,744,0.000129914033230054
2007,790,0.00012621665264170656
2008,820,0.00012324870355891153
2009,738,0.00010235796410841567
2010,899,0.00011662666895163263
2011,944,0.00011269042174390337
2012,1142,0.0001322301341591657
2013,1238,0.00013616274681835065
2014,1201,0.0001249346459689176
2015,1246,0.00012695101860871668
2016,1369,0.000135156227863725
2017,1436,0.00014397174945426585
2018,1522,0.00015228041928942675
2019,1677,0.00016303079794680354
2020,1808,0.00016435615068804594
2021,2182,0.00021649417742779318
2022,2590,0.0002685334197616958
2023,3085,0.00030590009392174035
2024,2630,0.00027888687447026074
