,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,7,3,1,4,2,7,1,1,1,,,,,,15,,1,,1,1,,,,,,
1981,11,3,2,2,9,6,,2,,,1,3,,,14,,1,,,2,1,,,,,
1982,16,3,2,8,8,7,1,3,,1,,2,3,,14,,2,4,1,2,,,,1,1,
1983,14,1,,4,8,9,,1,1,2,1,3,1,,22,,,,2,1,2,,,,1,
1984,8,3,2,4,6,9,3,1,,3,,,1,,12,,1,4,,2,,,,,,
1985,16,5,4,2,9,8,,4,1,4,,,1,,7,1,1,,,2,2,,,,,
1986,16,1,3,6,11,6,1,2,,2,1,5,3,,22,1,1,7,,6,,,,,,
1987,23,7,4,4,9,14,1,3,,1,3,1,2,,12,,3,5,,1,1,,1,1,,
1988,27,5,7,3,11,11,1,3,,5,,1,2,1,17,,2,2,2,2,5,,1,,,
1989,37,5,8,6,16,18,,3,5,2,2,4,2,,20,3,5,5,3,1,3,1,3,,,
1990,47,2,6,4,8,26,2,2,,4,8,5,10,1,17,1,2,11,1,4,1,,1,1,,
1991,47,8,5,9,22,16,1,9,2,5,1,7,4,,22,4,6,6,,3,1,2,,,,1
1992,40,3,9,9,15,9,5,2,3,2,4,8,3,,30,2,8,8,8,6,1,,3,4,,
1993,55,5,10,12,21,14,5,7,1,4,7,9,2,1,27,3,6,9,1,3,1,1,4,4,,
1994,59,9,9,11,17,22,2,6,,3,3,13,9,1,22,4,5,7,,8,2,1,1,9,,1
1995,58,9,12,16,19,21,2,14,1,8,8,11,5,1,41,2,4,4,1,3,3,2,6,4,,
1996,69,15,13,12,19,29,5,8,5,7,5,14,11,2,28,7,6,10,3,3,2,,2,8,,1
1997,70,7,13,6,29,24,10,4,3,10,1,10,10,1,33,4,7,11,,15,2,,1,4,,
1998,76,8,15,10,24,32,10,14,3,6,5,15,13,1,34,6,4,13,1,9,5,,6,5,,2
1999,89,6,11,16,24,31,11,6,2,9,1,15,11,4,24,2,4,11,1,3,3,1,3,13,,2
2000,127,13,16,14,38,44,13,8,3,13,2,24,8,3,40,2,6,11,5,1,1,2,,1,,4
2001,111,18,21,23,35,35,9,16,5,21,9,20,22,2,49,4,10,9,4,5,6,,1,5,1,2
2002,153,20,25,39,37,31,25,13,7,16,9,28,16,4,66,5,8,10,4,3,8,2,1,8,,1
2003,160,28,23,28,32,50,22,8,5,20,5,26,18,4,72,9,8,28,5,3,2,2,5,3,,2
2004,160,36,20,24,66,52,36,20,4,22,7,23,12,3,53,5,6,19,4,7,10,3,8,6,,3
2005,177,29,25,33,61,50,41,11,11,12,8,28,17,4,93,7,5,22,2,6,3,1,6,8,,
2006,194,37,48,52,62,56,45,18,12,15,7,30,17,7,71,14,9,23,2,11,8,1,4,5,2,1
2007,182,40,31,54,68,54,64,19,10,26,17,23,21,14,85,17,9,16,8,16,9,6,5,11,,2
2008,218,56,33,67,70,87,66,38,9,27,10,32,26,12,107,17,14,26,1,15,11,7,6,7,1,2
2009,250,63,47,102,76,103,85,28,13,32,25,49,21,11,95,22,6,16,6,17,7,11,16,7,1,1
2010,260,87,55,125,94,110,84,46,11,25,20,65,32,23,91,28,15,24,6,24,6,11,12,18,,1
2011,252,91,49,168,122,129,95,38,16,25,21,79,45,24,115,23,10,22,4,14,10,14,1,13,1,2
2012,311,86,47,135,130,129,103,41,21,30,33,95,27,23,117,25,9,22,12,10,12,8,6,11,,5
2013,342,119,37,159,131,120,84,69,16,43,29,94,32,36,100,27,13,28,15,8,11,13,2,10,5,5
2014,366,134,58,198,157,122,101,54,22,36,19,82,48,22,129,21,14,24,23,10,13,14,5,11,3,8
2015,405,148,47,204,148,125,98,82,20,51,45,78,42,28,161,34,11,28,22,17,7,11,3,20,6,3
2016,413,160,69,247,155,118,106,84,31,49,49,75,52,58,147,27,12,30,4,6,7,15,3,12,10,3
2017,443,222,56,217,151,129,86,81,32,53,71,98,57,57,150,40,9,23,27,11,6,18,7,18,5,6
2018,467,231,65,228,189,143,66,82,39,57,57,106,56,45,179,42,15,14,25,12,9,17,12,11,3,2
2019,511,264,61,232,210,162,84,106,35,61,64,129,61,43,159,52,10,33,28,17,9,10,9,19,3,4
2020,530,231,88,219,250,159,117,136,36,89,80,98,40,55,193,57,14,19,15,38,12,18,10,26,6,5
2021,611,236,99,239,335,154,111,162,43,77,70,98,60,52,270,61,17,28,21,25,7,18,7,20,9,9
2022,606,255,101,207,310,167,153,148,40,74,71,99,60,42,285,67,14,26,26,21,10,17,9,18,12,4
2023,643,274,88,208,396,198,128,173,47,90,82,125,64,51,231,75,27,15,28,21,16,18,8,26,16,3
2024,617,241,67,182,250,152,88,121,41,66,53,68,35,48,188,52,22,30,18,9,11,12,4,15,11,3
