,Documents,Share
1980,6,4.630115505948155e-06
1981,7,5.443967189987456e-06
1982,14,1.0604558293635674e-05
1983,19,1.3871397543302488e-05
1984,15,1.0533582113134885e-05
1985,13,8.780414003274419e-06
1986,17,1.0900132981622376e-05
1987,18,1.094890510948905e-05
1988,16,9.313165673068304e-06
1989,14,7.654142121017454e-06
1990,19,9.548645574881233e-06
1991,26,1.3049522939555614e-05
1992,25,1.2031922133250169e-05
1993,27,1.2424355233483545e-05
1994,26,1.1355085309445728e-05
1995,25,1.0292000522010267e-05
1996,46,1.7470758318264804e-05
1997,36,1.3192728168233669e-05
1998,39,1.3413327206767471e-05
1999,48,1.5950261767056397e-05
2000,33,9.037265575384899e-06
2001,39,1.0665622347268287e-05
2002,50,1.1728964278500973e-05
2003,54,1.1942437451483847e-05
2004,72,1.4652181628443466e-05
2005,74,1.4091330099690447e-05
2006,83,1.4493097793137745e-05
2007,89,1.4219344411534029e-05
2008,93,1.3978206623144844e-05
2009,115,1.595008925808645e-05
2010,109,1.4140497125392609e-05
2011,133,1.5876934419427066e-05
2012,152,1.7599807698943246e-05
2013,148,1.627793742254919e-05
2014,159,1.654005720987335e-05
2015,187,1.9052841476589102e-05
2016,188,1.8560533848342074e-05
2017,227,2.275876540816041e-05
2018,213,2.1311254473487448e-05
2019,291,2.8289780681287915e-05
2020,332,3.0180443599796045e-05
2021,318,3.1551397077011107e-05
2022,327,3.3903640255627226e-05
2023,324,3.212694665498991e-05
2024,273,2.894909381383315e-05
