,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,,,,,,,,,2,,,,,,,,,,,,,,,
1981,,,,,,,,,,,,1,,,,,,,,,,1,,,,
1982,,,,,,,,,,,1,5,,,,,,,,,,,,,,
1983,,1,,,,,,,,,,1,,,,,,,,,,,,,,
1984,,,,,,,2,,,,,4,,1,,,,,,,,,,,,
1985,,2,,,,,,,,,2,2,,,,,,,,,,,,,,
1986,,1,,,,,,,,,,4,,,,,,,,,,,,,,
1987,,,,,,,,,,,,6,,,,,,,,,,,,,,
1988,,1,,,,,,,,,1,6,,,,,,,,,,,,,1,
1989,,1,,,,,,,,,1,4,,,,,1,,,1,,,,,,
1990,,,,,,,,,,,1,4,,,,,,,,,,1,,,,
1991,,3,,,,,,,,,,2,,,,,,,,,,,,,,
1992,1,,,1,,,,,,,1,3,,,,,,,,1,,,,,,
1993,,,,,,,,,,,2,5,,,,,,,,,,,,,,
1994,,1,,,,,,,,1,1,2,,,,,,,,,,,,,,
1995,1,1,,2,,,,,,,,4,,,,,,,,,,,,,,
1996,,3,,,,,1,,,,1,3,,,,,,,,,,,,,,
1997,,,,,,,1,,,,1,8,,,1,,,,,,,,,,,
1998,,1,,,,,,,,,2,5,,,,,,,,,,,,,,
1999,,4,,1,,,,,,,1,4,,1,,,,,,,,,,,,
2000,1,1,,,,,,,,1,5,4,,,1,,,,,,,,,,,
2001,,2,,,,,,1,,,,1,,,,,,,,,,,,,,
2002,,,,,,,1,,,,,1,,,,,,,,,,,,,,
2003,,,,,,1,,,,,1,8,,,,,,,,1,,,,,,
2004,1,1,,1,,,,,,1,2,5,,,,,,,,1,,,,,,
2005,2,3,,,,,,,,1,4,7,2,,,,,,,,,,,,,
2006,,2,,,,,,1,,2,,7,1,,1,,,,,,,,,,,
2007,1,2,,,,,,,,,4,6,,,,,,,,1,,,,,,
2008,2,,,,,,,,,,3,8,,,1,,,,,,,,,,,
2009,,1,,1,,,,,,,3,7,,,4,3,,,,,,,,,,
2010,4,2,,,,,1,1,,,7,7,1,,,1,,,,,,,,,,
2011,1,2,,,,,1,,,,4,8,,,1,,,,,1,,,,,,
2012,,2,1,,1,,,,,,3,6,,,,,,,,,,,,,,
2013,6,5,,,2,,1,2,,,4,11,,,2,,,,,,,,,,,
2014,,3,,,1,,,,,,7,6,,,1,,,,,1,,,,,,
2015,2,9,,,,,1,1,,,6,8,,,,,,,,,,,,,,
2016,1,11,1,1,3,,1,,1,2,7,5,,,3,,,,,,1,,,,,
2017,2,14,2,1,,,2,,,3,10,7,,,,,,,,1,,,,,,
2018,5,16,1,2,1,,1,2,,3,39,13,2,,,,,,,,,,,,,
2019,1,5,,,1,2,1,3,,1,5,13,1,,3,,,,,,,,,1,,
2020,1,6,,1,,,2,1,,4,7,11,1,,1,,,,,,,,,,,
2021,8,13,,,1,,1,,1,4,7,11,,1,,1,,,,,,,,,,
2022,,13,,,1,,1,,,4,23,14,2,1,,,,,,,,,,,,
2023,4,12,,,,,2,1,,1,18,10,1,,,,,,,1,,,,,,
2024,5,13,,1,2,,3,,1,2,15,11,,,,,,,,,,,,,,
