,Documents,Share
1980,,
1981,3,2.3331287957089095e-06
1982,4,3.0298737981816213e-06
1983,,
1984,6,4.213432845253954e-06
1985,4,2.7016658471613596e-06
1986,10,6.4118429303661036e-06
1987,5,3.0413625304136253e-06
1988,5,2.910364272833845e-06
1989,12,6.560693246586389e-06
1990,5,2.5128014670740085e-06
1991,5,2.5095236422222334e-06
1992,7,3.368938197310047e-06
1993,9,4.141451744494515e-06
1994,10,4.367340503632972e-06
1995,11,4.528480229684517e-06
1996,10,3.7979909387532184e-06
1997,8,2.931717370718593e-06
1998,13,4.471109068922491e-06
1999,23,7.642833763381189e-06
2000,22,6.024843716923266e-06
2001,28,7.657369890346464e-06
2002,32,7.5065371382406224e-06
2003,40,8.84624996406211e-06
2004,52,1.058213117609806e-05
2005,63,1.1996672922709435e-05
2006,72,1.2572325796456839e-05
2007,80,1.2781433178906992e-05
2008,90,1.3527296732075656e-05
2009,115,1.595008925808645e-05
2010,120,1.5567519771074432e-05
2011,109,1.3011923697124436e-05
2012,164,1.89892662014914e-05
2013,118,1.2978355512573002e-05
2014,115,1.1962934459971293e-05
2015,142,1.4467933099869799e-05
2016,202,1.9942701262580316e-05
2017,170,1.7044009336507795e-05
2018,151,1.5107978523458238e-05
2019,178,1.7304401928760306e-05
2020,254,2.308985745285601e-05
2021,262,2.599517620810349e-05
2022,290,3.006744854474586e-05
2023,424,4.204267093122136e-05
2024,310,3.287259737101933e-05
