,Documents,Share
1980,4,3.0867436706321032e-06
1981,3,2.3331287957089095e-06
1982,1,7.574684495454053e-07
1983,6,4.3804413294639436e-06
1984,2,1.4044776150846513e-06
1985,13,8.780414003274419e-06
1986,19,1.2182501567695596e-05
1987,16,9.7323600973236e-06
1988,20,1.164145709133538e-05
1989,20,1.0934488744310648e-05
1990,14,7.035844107807224e-06
1991,15,7.5285709266667005e-06
1992,18,8.66298393594012e-06
1993,25,1.1504032623595876e-05
1994,22,9.60814910799254e-06
1995,17,6.9985603549669815e-06
1996,17,6.4565845958804715e-06
1997,16,5.863434741437186e-06
1998,21,7.222560803644022e-06
1999,14,4.652159682058115e-06
2000,11,3.012421858461633e-06
2001,11,3.0082524569218247e-06
2002,15,3.518689283550292e-06
2003,21,4.644281231132607e-06
2004,30,6.105075678518111e-06
2005,30,5.712701391766398e-06
2006,57,9.95309125552833e-06
2007,68,1.0864218202070944e-05
2008,86,1.2926083543983403e-05
2009,110,1.525660711643052e-05
2010,120,1.5567519771074432e-05
2011,171,2.0413201396406228e-05
2012,288,3.3347004061155625e-05
2013,312,3.431565186375234e-05
2014,416,4.327461508998311e-05
2015,489,4.982267102701642e-05
2016,461,4.551279842598775e-05
2017,557,5.584419529667555e-05
2018,702,7.023709220839526e-05
2019,809,7.864753460880386e-05
2020,1244,0.00011308575854863338
2021,1470,0.00014585079780882494
2022,1509,0.0001564544132897293
2023,1724,0.00017094708652223026
2024,1842,0.00019532685276586322
