,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,,2,,,,,2,,,,,,,,,,,,,,,,,
1981,,,,12,,,,,2,,,,,,,,,,,,,,,,,
1982,,,,7,,,,,5,,,,,1,,,,,,,,,,,,
1983,,,,10,,,,,2,,,,,,1,,3,,,,,,,,,
1984,,,,11,,,1,,2,,,,,,1,,,,,,,,,,,
1985,,,,9,,1,,,2,,,,,,,,,,,,,,1,,1,
1986,3,,,14,,,,,1,,,1,,,,,,,,,,,,,,
1987,,,,8,,,1,,2,,,2,,,,,,,,,,,,,,
1988,,,,6,,,,,3,1,,1,,,3,,,,,,,,,,,
1989,1,,,8,,1,,,6,,1,,,,,,,,,,,,,,,
1990,1,2,,8,,,,2,5,,,,1,1,1,,2,,,,,1,,,1,
1991,,1,,7,1,,,3,1,,4,,,,,,,,,,,1,,,,
1992,1,1,,14,,1,,1,1,,1,3,,,,,,2,,,,2,,,,
1993,1,,,11,,,,3,3,,,1,,,,,,1,1,,,,,,,
1994,,3,,16,,1,1,,2,1,1,,,5,,,3,,,,,1,,,,
1995,4,4,,9,,,,1,1,,4,1,,,1,,5,,,,,,2,,,
1996,,,,3,1,,,,1,,,,,1,,,1,,,,,1,1,,,
1997,2,3,,10,,,3,,2,,1,1,1,,,,5,,,1,,,2,,,
1998,,,1,,,,,,5,,,,,,,,2,,,,,,,,,
1999,3,3,,15,,,1,1,7,,1,1,,2,1,,8,,,,,,1,,,
2000,2,2,,21,,,,,3,,,,,2,,,2,,,,,,3,,,
2001,1,1,,5,,,,,1,,,1,,5,,,3,,,,,,1,,,
2002,,1,,10,,1,,1,1,1,3,1,1,3,,,2,,,,,,2,,1,
2003,,2,,10,1,,,,1,,1,,1,1,,,2,,,,,,3,,,
2004,1,1,3,11,1,,2,2,1,4,4,1,,10,,,3,,,,,,3,,,
2005,1,2,1,13,,,,,2,1,1,1,,4,,,5,,,,,,11,,1,
2006,5,6,1,20,,1,,,5,2,1,2,,6,,,3,,,,,1,7,,,1
2007,4,1,2,20,,2,3,,3,1,1,1,,6,5,1,3,,,,,3,8,,1,
2008,7,3,2,18,1,2,4,,4,,,2,2,24,,,4,1,,,1,2,7,,,
2009,10,5,,12,,2,5,,2,,,3,3,24,,,7,1,,,,2,8,1,,
2010,7,7,2,11,1,2,7,1,2,,,7,1,38,,4,2,,,,,3,10,2,,
2011,10,7,,30,1,1,6,2,3,2,,1,2,40,,3,4,,1,,,3,5,,,
2012,13,11,,22,1,,2,4,8,7,2,3,7,32,,1,1,,1,3,,3,9,,,
2013,24,16,,22,1,9,1,2,8,10,3,,3,44,,2,4,1,,3,,3,5,,1,1
2014,26,13,,25,2,,3,1,6,1,2,,10,48,,3,6,,,2,,4,6,,,
2015,23,21,1,40,,5,7,3,9,,6,2,12,33,,1,7,3,,2,,4,8,,,
2016,26,17,1,33,2,4,3,13,10,,3,,11,44,2,,3,,,1,,4,9,,,
2017,40,25,1,36,2,2,15,8,6,,5,,23,47,,1,10,,1,1,,3,8,1,,
2018,42,14,1,37,4,4,12,2,10,1,1,,16,34,1,1,9,,,,2,7,1,,,
2019,44,16,1,32,1,7,10,6,1,3,4,,11,33,1,1,3,1,1,,,7,1,,,
2020,57,22,,21,1,7,24,2,5,,8,1,11,27,,3,4,1,,1,1,5,7,,1,
2021,64,21,2,37,3,8,27,4,7,,1,1,9,31,2,,,4,,,1,6,2,3,,
2022,75,31,,41,2,4,24,6,13,4,3,3,14,24,1,1,,,,2,,1,10,,,
2023,82,37,5,49,19,20,20,11,5,6,2,3,15,29,,8,2,,7,1,1,3,13,4,,
2024,81,16,4,27,4,3,17,8,4,2,3,1,8,12,2,1,4,2,1,,,,3,,,1
