,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,5,,,,1,2,,,,,,,,,,,,,,,5,,,,,
1981,14,,1,,,1,,,,1,,1,,,,,,,,,3,,,,,
1982,4,,1,,,1,,,,,,,,,,,,1,,,2,,,,,
1983,12,,2,,,1,,1,,2,,,,,,,,3,,,3,,1,,,
1984,9,1,,,,,,,,1,,,1,,,,,8,,,2,,,1,,
1985,13,1,1,,,,,,,1,,,,,,,,5,,,1,,,,,
1986,11,,,,,,,,,,,,,,,,,4,,,4,,,,,
1987,26,2,,,1,2,,,,1,,,1,,1,,,13,,,2,,,,,
1988,30,5,,,,1,1,,,,,,,,,,,7,1,1,2,,,,,
1989,42,,,2,1,,,,,3,,,,,,,,4,,,5,,,,,
1990,33,1,1,,,2,,,,1,,,,,,,,4,,,,,,,,1
1991,37,1,6,,1,2,1,,,,,,2,,,,,8,,,3,,,,,1
1992,31,2,3,,,4,,2,,,,,2,1,,,,7,,,,,,,,1
1993,40,2,6,,,2,,,,,,,2,,,,,5,,,6,,,,,2
1994,31,1,4,,2,1,2,,,2,,,,,,,,6,,,6,,,,,1
1995,33,4,3,,,,,,,,,,,,,,,3,,,6,,,,,3
1996,43,2,3,1,,4,,,,2,,,1,,,,,8,,,2,,,,,
1997,39,4,3,,,5,1,,,,,,,1,,,,9,,,3,,,1,,5
1998,35,,4,,1,2,1,,,1,,,,,,,,13,,1,1,,,,,3
1999,55,4,5,,,3,,,,,,,1,,,,,13,,,3,,,,,
2000,41,1,2,,,4,,,,,,,1,,,1,,12,,,4,,,,,3
2001,42,3,3,,,1,,,,3,,,,1,,,,17,,,,,,,,
2002,37,1,1,,1,2,,,,2,,,,,,2,,12,,,3,,,,,
2003,46,2,3,,2,2,,,,1,,,1,1,,1,,17,,,6,,,,,1
2004,40,1,3,,1,6,,1,,,,,1,,,,,10,,2,2,,,,,
2005,42,2,2,1,1,6,,,,4,,,,,,1,,11,,,3,,,,,1
2006,63,4,1,,1,5,,1,,2,,,1,,,,,20,,,1,1,,,,
2007,46,2,4,,,6,1,,,2,,,2,,,,,15,,,2,1,,,,
2008,68,6,4,,2,6,,,,1,1,,,,,,,16,,1,5,,,,,
2009,72,2,4,1,,2,1,,,,2,,2,1,,,,13,,,4,,,1,,
2010,80,1,2,1,2,4,,,,2,1,,1,,,1,,25,1,,4,,,,,1
2011,58,6,4,1,2,3,,3,2,2,,,3,3,,,,17,,,7,,,,,
2012,92,6,2,,3,7,,,,2,1,,2,1,,1,,13,,,5,1,1,,1,
2013,82,6,2,,2,6,2,1,1,4,1,,3,3,,,2,20,,1,4,,,,,
2014,110,12,1,,3,3,2,,,1,2,,4,3,1,1,,15,,1,5,,,2,,
2015,108,7,6,2,3,6,,,,2,3,,,,,2,1,19,,,7,,,,,
2016,117,14,3,1,5,9,1,2,,4,1,,1,4,,1,1,15,1,,15,,,,,1
2017,147,12,4,1,2,6,2,1,,2,,,2,4,1,,1,22,,1,15,1,,,,
2018,126,16,6,1,5,9,2,1,,10,1,,1,1,,,,13,,1,17,1,2,,,
2019,170,16,15,3,3,14,1,,1,6,3,,10,1,,,1,12,1,2,24,1,,1,,
2020,251,28,26,2,16,22,12,1,1,7,4,1,22,15,,,2,26,1,9,29,2,,1,,
2021,248,35,30,6,27,42,14,7,,11,2,,18,12,,1,1,25,1,12,26,3,8,,,
2022,247,32,29,4,28,21,11,8,3,14,3,1,18,10,1,1,,13,,15,17,,2,,,
2023,247,48,25,11,33,21,16,7,3,14,,3,19,17,,,2,16,3,16,31,2,1,2,,1
2024,258,45,25,11,20,28,9,6,2,13,2,4,13,12,2,1,,11,1,17,15,4,,1,,
