,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,2,,1,1,4,4,,1,5,,,1,,,7,,3,,,,,1,,,,
1981,1,1,1,7,3,1,,,2,,1,3,,,5,,2,,,,,,,,,
1982,1,,4,5,5,2,,,2,,1,3,,,11,,2,1,,,,,,,,1
1983,,1,4,5,5,4,2,,1,,,2,,1,17,1,,,,,,,,,,
1984,2,1,2,7,,1,3,2,2,1,1,2,,1,5,1,1,1,,2,,,,1,,
1985,5,1,2,3,2,3,1,,1,,,2,,,4,1,6,,,,1,,,1,,
1986,1,2,2,4,8,,2,1,3,,,1,2,1,8,,4,,,2,,,,1,,
1987,3,2,6,8,4,5,1,3,1,,1,2,1,,9,,9,1,,1,,1,,2,,
1988,,3,1,6,5,3,,,3,,,4,1,2,6,,11,,,2,,,,1,,
1989,4,2,7,6,2,3,,1,,,,3,,,8,,14,1,,2,,,,,,
1990,2,1,8,6,1,5,,1,2,1,,6,2,1,4,,4,1,,,,1,,,,1
1991,4,4,3,8,1,2,3,2,2,,,2,,1,2,,4,,,2,,,,,,
1992,3,,3,13,6,5,2,2,10,,,8,1,1,3,2,4,,,,,,,1,3,
1993,3,2,5,11,6,4,5,,13,,1,12,1,,5,,9,1,2,3,,,,,1,
1994,6,4,2,15,4,6,1,2,12,,1,14,6,3,3,,2,,3,5,,,,,1,
1995,6,6,7,14,2,8,,2,12,,4,23,2,1,10,2,4,,,3,,1,,1,2,1
1996,8,4,6,24,6,9,4,2,13,,4,17,2,3,13,1,6,1,3,2,1,,,1,4,1
1997,11,6,6,16,4,9,5,1,9,,1,10,2,2,10,,2,,,4,1,,,2,1,
1998,14,9,10,19,9,19,10,2,18,,1,19,4,5,5,2,4,4,,4,,2,,1,,
1999,13,6,8,26,14,15,3,1,10,,1,15,3,4,3,3,10,1,2,3,,1,,,,
2000,21,9,13,34,18,17,5,3,17,2,4,25,3,3,14,1,9,,1,10,,1,1,,3,1
2001,17,17,10,30,18,16,10,6,19,3,2,40,4,3,12,1,10,5,,16,,1,,,1,
2002,27,12,16,39,14,24,12,5,14,1,1,44,4,12,14,4,19,3,3,9,1,2,1,1,3,1
2003,35,14,24,44,29,16,6,5,28,3,1,50,5,5,22,1,28,2,4,17,,1,1,4,2,
2004,21,18,20,42,26,24,10,3,39,4,3,27,20,9,19,1,20,2,4,13,,2,,1,5,
2005,29,17,21,38,20,27,12,4,30,3,7,45,17,10,27,4,26,1,,18,1,,3,2,3,1
2006,32,25,34,57,22,40,13,6,19,3,3,34,12,15,23,1,39,1,3,20,,1,1,3,3,2
2007,35,32,36,71,28,26,11,11,36,2,15,55,19,14,14,5,17,2,3,23,2,1,1,1,4,
2008,35,57,38,87,28,33,13,15,39,5,12,52,33,17,26,3,27,1,4,25,2,8,2,2,3,
2009,50,59,49,106,45,30,13,28,40,10,19,63,27,17,31,3,23,4,2,27,5,8,4,5,2,1
2010,36,52,66,102,37,33,22,14,52,8,19,55,26,19,36,7,22,1,4,28,2,7,1,1,4,2
2011,76,76,83,92,28,38,30,16,40,9,13,76,28,24,47,10,23,6,12,49,1,8,4,4,6,1
2012,85,107,73,167,48,38,48,21,68,14,17,122,47,44,45,9,50,6,14,48,4,16,5,3,4,1
2013,161,209,125,297,63,73,99,23,110,19,39,115,42,47,63,14,60,5,17,74,6,13,5,7,7,2
2014,259,321,174,415,91,100,160,37,105,15,61,152,54,67,88,11,77,14,41,111,8,17,5,12,9,4
2015,315,408,176,520,118,99,207,61,122,42,91,198,81,62,97,10,65,19,37,135,5,21,3,6,15,2
2016,326,435,211,595,123,104,197,65,164,28,106,224,87,64,90,20,65,26,46,217,17,22,5,14,10,9
2017,363,479,262,751,163,142,200,56,207,54,99,244,101,97,100,20,97,30,59,210,9,36,4,16,12,5
2018,517,682,306,1061,199,179,299,74,262,59,134,225,161,150,131,31,112,31,93,190,10,40,6,12,12,7
2019,582,1010,382,1264,261,201,408,123,359,82,151,331,265,286,161,51,122,30,116,181,16,60,11,9,24,11
2020,849,1416,509,1483,339,265,578,170,340,127,233,290,336,290,178,48,129,51,140,223,25,59,12,22,29,17
2021,997,1567,723,1939,390,276,711,213,430,144,335,310,390,294,164,59,146,59,128,320,36,73,17,25,33,11
2022,1170,1726,811,1985,474,313,747,266,475,181,378,258,391,369,192,63,173,76,146,293,46,71,19,23,27,18
2023,1324,1962,1019,2087,559,412,890,349,516,192,396,356,424,412,230,67,178,80,183,235,48,83,27,30,24,17
2024,1277,1604,756,1810,491,377,922,305,427,191,367,258,297,324,199,86,159,86,159,226,68,68,33,37,24,12
