,Documents,Share
1980,31,2.39222634473988e-05
1981,26,2.0220449562810548e-05
1982,34,2.575392728454378e-05
1983,31,2.2632280202230375e-05
1984,31,2.1769403033812095e-05
1985,43,2.9042907856984617e-05
1986,42,2.6929740307537633e-05
1987,58,3.527980535279805e-05
1988,50,2.910364272833845e-05
1989,45,2.460259967469896e-05
1990,80,4.0204823473184136e-05
1991,82,4.1156187732444624e-05
1992,104,5.00527960743207e-05
1993,89,4.0954356140001314e-05
1994,101,4.411013908669302e-05
1995,113,4.65198423594864e-05
1996,159,6.038805592617617e-05
1997,201,7.365939893930465e-05
1998,191,6.569091016647659e-05
1999,200,6.645942402940165e-05
2000,198,5.422359345230939e-05
2001,282,7.712065389563224e-05
2002,285,6.685509638745555e-05
2003,343,7.58565934418326e-05
2004,465,9.462867301703071e-05
2005,471,8.968941185073245e-05
2006,603,0.00010529322854532603
2007,624,9.969517879547455e-05
2008,680,0.00010220624197568273
2009,883,0.00012246894621643773
2010,1113,0.00014438874587671536
2011,1269,0.00015148744194175146
2012,1505,0.00017426125386124728
2013,1570,0.00017267811995542044
2014,1922,0.00019993704375708543
2015,1999,0.000203671818779153
2016,2170,0.00021423594920692715
2017,2454,0.00024603528771641257
2018,2729,0.00027304419463918895
2019,3434,0.000333838855187432
2020,4537,0.00041243576088034533
2021,4652,0.0004615632050385398
2022,5120,0.0005308459881003406
2023,5974,0.0005923653682620671
2024,5688,0.0006031591414398643
