,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,2,2,2,1,,,,,,,,,3,,,,,,,,,,,
1981,,,,,1,,,,,,,,,,,,,,,,,,,,,
1982,1,,2,,2,,,,,,1,,,,2,1,,,,,,,,1,,
1983,1,,2,1,3,,,1,,,,,,,3,1,,,,,,,,,,
1984,,,,,6,,,,,,,,,,1,,,,,,,,,,,
1985,1,1,1,,2,,,2,,,,,,,1,,,,,,,,,,,
1986,,,1,1,3,,,,,,1,,,,3,,,,,,,,,,,
1987,,,,,3,,,,,,2,,,,1,,,,,,,,,,,
1988,,,,,3,,1,,,,,,,,,,,1,,,,,,,,
1989,,1,,,2,,1,,,,1,,,,6,,1,,,,,1,,,,
1990,,,,1,4,,,,,,,,,,,,1,,,,,,,,,
1991,,,,,4,,,,,,1,,,,2,,,,,,,,,,,
1992,,,,,3,1,,,,,,,,,,,,,,,,,,,,
1993,,2,1,,4,,,,,,,,,,2,,,1,,,,,1,,,
1994,,1,,,,,1,,,1,,,,,3,,,,,,,,,,,
1995,,2,,,,,,,,,,,,1,,,,,,,,,,1,,
1996,,,,,3,1,,,,,,,,1,6,,,,,,,,,,,
1997,,,,,2,1,,,,,,1,1,,4,,,,,,,,,,,
1998,,5,1,,,,,,,,1,,,1,10,,,,,,,,,,,
1999,,2,1,,2,,,,,,,,,2,2,,,,,,,,,,,
2000,2,2,,1,4,3,3,,,2,,,,,5,1,,,,,,,,,,
2001,3,2,,2,2,2,5,,,,,,,,9,,,,,,,,,,,
2002,,,1,2,5,1,13,,,,1,,,,6,1,,,,,,,,,,
2003,2,3,,1,7,,28,,,,1,,1,,3,,,,,,,,,,,
2004,,1,3,5,4,,16,,,,,,,1,8,,,,,,,,,,,
2005,1,1,1,4,6,1,11,1,,,,,1,1,5,,,,,2,1,,,,,
2006,,1,1,4,6,1,22,,,,,,,1,9,,,,,1,,2,,,,
2007,1,1,2,2,13,1,19,,,1,,,1,,21,,,,,,,,,,,
2008,1,2,6,,14,1,26,,,,1,,1,,17,1,,,,2,1,,,,,
2009,2,,1,3,10,,21,1,,,1,1,2,2,23,,,,,1,,,,,,
2010,1,5,1,2,19,,7,2,,,,,,1,16,,,,,,,,,,,
2011,,1,3,3,6,1,7,,,,2,2,,2,21,,,,,,,,,,,
2012,2,2,1,,14,2,9,,,,,1,,1,25,,,,,,,,,,,
2013,,,6,3,14,4,12,,,,,1,1,1,25,,1,,,3,,1,,,,
2014,1,1,,2,8,1,4,,,,,,,,22,,,,1,,,,,,,
2015,2,,4,,12,4,4,1,,,,,,1,23,,1,,,,,,,,,
2016,4,1,2,,14,2,1,,1,,1,,1,,20,,1,,,,,,,,,
2017,3,2,1,,16,2,,,1,1,,,1,,25,,,,1,,,1,,,,
2018,1,1,3,1,14,,1,,,1,,,,,17,,,1,,,,,,,,
2019,9,2,1,8,24,5,,,,,,,1,,16,,,,,1,,,,,,
2020,8,1,3,2,26,2,2,,,,1,,1,,24,,,,,,,,,,,
2021,3,2,2,,19,4,2,,,,1,3,1,,14,,,,,,,,,,,
2022,10,,,1,23,5,,1,,2,3,,,,19,,,,,,,,,1,,
2023,3,1,1,1,39,2,,2,,,1,,2,1,25,,,,,,,,,,,
2024,8,,,3,26,2,,2,,,,1,1,,11,1,1,,,,1,,,,,
