,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,12,6,15,4,7,12,1,2,4,2,1,2,,1,5,1,5,,1,2,,,1,,1,
1981,20,3,36,8,6,15,2,6,1,3,4,4,,,7,4,5,2,1,,1,,,2,,
1982,18,6,29,4,5,14,2,1,1,3,1,2,1,,3,2,6,2,,1,1,,2,,,2
1983,15,5,25,10,18,11,,2,3,8,3,4,3,,5,1,9,1,1,,,,1,4,1,1
1984,21,8,29,10,9,4,1,4,7,3,,3,1,,4,,8,1,1,,,,1,4,2,
1985,24,10,27,5,9,6,2,2,7,2,2,5,3,,1,2,5,4,,3,3,,,4,3,
1986,24,10,22,11,16,8,1,4,6,2,4,2,,2,4,,5,,4,2,,,,,2,
1987,42,4,33,9,15,14,1,2,7,7,1,5,2,2,4,1,7,2,2,3,1,2,,2,3,2
1988,54,15,51,13,20,22,5,4,7,4,,1,3,1,5,2,7,2,1,,4,,4,9,5,1
1989,42,8,51,14,12,22,3,8,5,4,5,2,2,,6,2,12,6,1,2,4,1,,2,1,3
1990,63,9,41,13,17,17,3,,9,5,10,8,3,3,4,1,7,15,3,,5,3,1,6,2,4
1991,50,12,34,11,20,19,4,4,8,3,2,2,4,2,6,,6,4,3,2,3,1,2,4,1,2
1992,59,7,40,14,17,12,3,3,2,8,1,5,3,3,5,1,4,7,7,1,4,3,,,,
1993,56,12,27,17,16,17,,4,7,3,4,3,3,,3,2,4,3,5,2,3,3,,,1,
1994,63,6,36,12,9,20,3,3,6,1,1,3,4,3,6,1,4,5,3,,1,4,,6,,3
1995,59,15,36,17,18,22,5,1,6,6,1,3,6,2,3,2,8,6,4,1,3,,1,4,1,
1996,73,9,46,19,17,15,2,3,9,9,,3,4,5,1,1,7,3,2,1,6,1,1,2,1,3
1997,74,15,29,15,28,27,7,4,3,8,3,3,8,4,4,,9,4,5,1,3,2,,2,2,2
1998,97,11,48,17,25,34,14,6,8,8,1,1,5,,2,2,11,9,6,4,1,3,2,4,,
1999,89,23,43,29,34,38,8,4,8,9,,4,8,7,10,3,13,4,7,2,3,3,1,9,,7
2000,78,23,61,30,55,36,5,4,19,6,2,4,8,,15,1,15,8,6,3,4,2,1,1,,3
2001,76,24,56,32,38,26,6,9,16,12,5,7,21,3,20,1,6,9,11,2,4,1,2,7,,5
2002,74,23,48,41,56,37,17,12,9,11,10,13,18,2,15,4,10,7,9,2,4,1,3,5,1,4
2003,122,33,85,61,80,36,23,5,10,12,7,6,10,4,23,4,15,18,9,3,8,2,5,5,2,
2004,98,41,88,71,68,40,26,9,17,13,3,13,13,10,24,2,18,11,17,5,7,6,8,5,1,4
2005,106,44,105,98,98,41,37,13,23,18,3,17,23,28,21,2,15,10,27,8,4,7,15,6,2,7
2006,110,57,96,137,114,45,55,17,38,22,10,22,13,32,28,7,17,12,11,4,9,7,4,2,4,3
2007,163,63,106,148,127,60,67,9,30,18,5,23,24,46,24,5,14,10,6,7,10,9,8,1,1,1
2008,263,82,119,130,131,72,76,29,26,32,11,20,39,39,38,4,22,22,6,8,12,12,6,4,2,5
2009,529,104,167,130,142,127,97,37,30,77,27,15,50,56,50,9,42,32,8,7,22,16,7,12,3,
2010,394,89,223,150,172,112,106,46,35,53,28,23,53,63,48,8,29,20,13,4,22,23,14,11,,4
2011,518,131,189,156,193,107,129,67,33,80,21,29,70,100,37,10,25,31,19,5,46,17,13,11,2,10
2012,547,187,290,189,286,131,138,53,55,78,46,35,71,103,42,15,44,47,23,7,31,24,12,15,,3
2013,494,175,318,228,370,156,193,64,49,69,66,38,74,156,47,20,57,34,31,11,32,36,6,7,2,5
2014,615,225,242,244,279,138,185,54,42,69,29,40,83,158,47,19,48,31,19,12,36,34,6,19,5,1
2015,747,234,381,253,322,130,222,68,60,70,33,43,111,211,37,18,43,47,25,22,36,36,7,18,1,2
2016,772,252,330,316,280,154,210,86,69,84,38,24,119,216,34,20,26,58,33,19,33,60,24,18,3,1
2017,884,284,323,359,333,177,256,91,74,105,40,19,98,234,41,34,29,63,30,28,55,45,15,13,11,10
2018,975,333,401,486,409,187,320,96,93,104,58,49,108,259,43,30,41,67,41,27,38,52,27,12,4,11
2019,1055,394,397,573,448,235,360,143,93,132,66,34,161,324,55,49,50,49,36,27,37,88,21,17,,10
2020,1346,493,582,629,514,251,432,158,136,148,94,46,195,377,84,41,64,57,58,64,68,88,46,16,4,5
2021,1587,751,639,778,658,317,584,260,166,215,124,83,348,637,90,70,79,98,74,57,75,131,68,35,2,5
2022,1493,607,583,772,674,348,516,274,143,220,102,45,274,423,76,49,71,80,49,56,61,138,23,36,3,12
2023,1522,521,556,738,688,321,487,225,154,187,85,47,202,433,88,63,81,89,56,37,64,126,43,18,3,8
2024,1190,348,443,584,520,245,439,144,103,122,47,37,129,240,64,48,49,48,46,22,50,73,26,23,4,5
