,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,140,59,120,20,68,57,15,16,6,28,23,27,6,3,23,16,24,6,7,1,15,1,2,,3,9
1981,218,72,117,41,68,78,13,7,20,29,33,43,13,9,30,15,38,15,3,12,21,1,2,4,3,3
1982,242,110,111,35,65,100,14,15,21,20,44,38,20,10,31,22,30,24,6,12,12,1,3,5,5,4
1983,240,107,138,46,67,90,9,14,14,33,53,57,23,11,20,30,47,20,7,9,14,2,1,1,2,3
1984,198,151,124,55,72,86,15,18,25,29,73,85,23,7,36,13,68,17,4,8,14,6,1,6,8,6
1985,115,127,126,54,61,73,19,16,25,11,60,82,24,2,29,20,62,8,12,12,7,1,2,6,8,6
1986,254,193,139,83,70,102,29,23,31,31,70,78,15,8,36,29,57,19,6,23,10,4,4,3,8,6
1987,215,163,149,76,85,94,28,21,34,26,68,89,15,13,42,26,49,15,17,19,6,5,4,2,4,6
1988,199,168,158,68,80,112,47,19,23,25,89,105,24,5,37,31,54,21,8,24,13,2,2,11,5,3
1989,220,134,152,50,73,92,18,16,31,18,66,110,20,6,40,25,59,12,10,26,12,2,2,4,5,10
1990,359,177,154,77,87,125,47,24,26,56,69,110,28,8,71,35,68,30,6,32,27,4,8,5,5,2
1991,413,146,119,75,99,134,44,29,35,48,66,107,29,8,52,24,61,24,7,26,15,7,4,7,9,2
1992,404,163,142,77,81,134,62,21,50,51,72,101,30,13,56,33,60,21,9,41,14,5,2,11,7,10
1993,490,204,177,94,128,147,51,29,42,61,116,122,28,16,72,38,73,38,14,38,22,6,1,9,7,11
1994,408,237,165,93,110,141,68,43,52,49,138,131,49,19,59,30,53,28,6,43,20,5,1,6,6,7
1995,440,204,138,115,135,143,59,34,53,61,117,138,34,20,59,30,71,38,10,44,25,8,5,6,1,6
1996,415,229,154,125,164,180,83,39,60,52,139,173,36,21,74,54,89,35,12,49,17,7,4,9,7,9
1997,443,309,201,145,144,173,86,46,69,57,164,242,41,28,72,43,89,34,6,49,19,12,4,12,4,7
1998,507,352,193,155,165,184,87,49,69,59,228,257,63,28,50,53,92,49,9,55,22,12,4,9,15,14
