,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,,,,,,,,,,,,,,,,,,,,,,,,,
1982,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,,,1,,,,,,,,,,,,,,,,,,,,,,,
1984,,,,,,,,,,,,,,,,,,,1,,,,,,,
1985,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,,2,,,,,,,,,,,,,,,,,,,,,,,,
1989,,1,,,,,,,,,,,,,,,,,,,,,,,,
1990,,1,,,,,,,,,,,,,,,,,,,,,,,,
1991,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,1,,,,,,,,,,,,,,,,,,,,,,,,,
1994,,,2,1,1,,,,,,,,,,,,,,,,,,,,,
1995,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,,,,,2,,,,,,,,,,,,,,,,,,,,,
1997,,,,1,1,,,,,,,,,,,,,,,,,,,,,
1998,,,2,,1,,,,,,,,,,,,,,,,,,,,,
1999,1,,1,,5,,,,,,,,,,,,,,,,,,,,,
2000,,,3,,1,,,,,1,,,,,,,,,,,,,,,,
2001,,,2,,3,2,,,,,,,,,,,,,,,,,,,,
2002,,1,1,,,,,,,,,,,,1,1,,,,,,,,,,
2003,1,,,,3,,,,,,,,,,1,1,,,,,,,,,,
2004,,,1,,1,1,,,,,,,,,,,,,,,,,,,,
2005,1,,,,3,,,,,,,,,,,,,,,,,,,,,
2006,1,2,,,2,,,,,,,,,,,,,,,,,,,,,
2007,3,3,4,,4,1,,,,,,,,1,1,,,,,,,,,,,
2008,5,4,,,4,3,,,,,,,,1,1,,,,,,,,,,,
2009,5,1,,,3,3,,,,,,,,,1,,,,,,,,,,,
2010,3,3,,,5,,,,,,,,,,2,,,,1,,,,,,,
2011,5,2,,,1,2,,,,2,1,,,,1,,,,1,,,,,,,
2012,3,,1,,4,1,,1,,1,,,,,,,,1,,,,,,,,
2013,12,1,1,1,2,,,,,1,,,,,,,,,,,,,,,,
2014,8,1,1,,5,,,,,,,,,,,,,,,,,,,,,
2015,10,2,,,,,,1,,3,,,,,,,,,,,,,,,,
2016,2,1,1,,6,1,,,,3,,,,1,,,,,,,1,,,,,
2017,7,1,,,5,,,,,,,,,,1,,,,,,,,,,,
2018,6,3,,1,3,1,,,,1,1,,,,,,,1,,,,,,,,
2019,6,2,,,6,1,,,,2,,,,,,,,1,,,,,,,,
2020,8,,1,,6,4,,,,1,,,,,1,1,,,,,,1,,,,
2021,8,5,,,3,2,,,,1,,,,1,,,,,,,,,,,,
2022,11,2,,,3,3,,,,1,1,,,,,,,,,,,,,,,
2023,10,1,,,3,3,,,,2,,,,,,,1,,,,,,1,,,
2024,6,4,2,,3,1,,,,1,,,1,,2,,,,,,,,1,,,
