,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,1,,1,,,,,,,,,,,,,1,,,,,,,,,,
1981,,,1,,,,,,,,,,1,,,,1,,,,,,,,,
1982,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,1,,,,,,,,,,,,,,,,,,,,,,,,,
1984,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,,,,,1,,,,,,,,,,,,,,,,,,,,,
1986,,,1,2,,,,,1,,,,,,,,,,,,,,,,,
1987,2,,,,,,,,,,,,,,,,,,,,,,,,,
1988,,,,,,,,,,,,,,,,,,1,,,,,,,,
1989,,1,,,,,,,,,,,,1,,,,,,,,,,,,1
1990,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,1,1,1,,,1,,,,,,,,,1,,,,,,,,,,,
1992,1,,1,,,1,,,,,,,,,,,,,,,,,,,,
1993,3,1,,,,1,,,,,,,,,,,,,,,,,,,,1
1994,,,,1,,,,,,,,,,,,,,,,,,,,,,
1995,,,,,2,,,,,,,,,,1,,,,,,,,2,1,,
1996,1,1,,,,1,,,,1,,,,1,,,,,,,,,,,,
1997,6,2,,,1,,,,,,,,,,,,,1,,,,,,,,
1998,12,4,,,1,3,,1,,1,,,,,,,,1,,2,,,2,,,
1999,7,,,,2,2,,,,2,,,2,,1,1,,1,,,1,,1,,,
2000,9,1,,,,,,3,,2,1,,,,,,,,,,,1,,2,,
2001,14,5,,1,3,,,1,,5,,,,,,,3,1,,,,,,1,,
2002,3,3,2,1,,2,,,,1,1,,,,,1,2,,,,,,,1,,
2003,12,5,3,,1,3,,,,1,,,,,,2,1,,,1,,,,,,
2004,20,4,1,,1,5,,2,1,7,1,,1,,,1,,1,,,,1,,,,
2005,22,2,3,1,3,6,1,4,,1,2,,2,,,4,4,,,,,,,,,
2006,23,4,5,1,3,7,,2,1,1,2,,1,,,1,3,,,1,,,,1,,
2007,25,9,3,2,3,2,1,5,,4,1,,1,,,2,1,2,,1,,,,1,,
2008,17,,3,,2,6,,2,,3,4,,1,,,1,1,,,,,,1,,,
2009,25,5,3,2,6,3,,3,,2,,1,,,1,2,1,1,,1,,,,1,,
2010,25,1,2,2,3,8,,3,,2,1,,1,,,1,1,,,2,,,1,2,,
2011,16,7,2,2,6,3,,3,,4,,,,,,,1,1,,,,,,,,
2012,9,5,3,2,6,1,,1,,2,,,,1,,,,1,,,,,,,,
2013,13,3,2,,9,6,,3,,3,1,,2,,4,1,1,,,,,,1,,,
2014,23,,3,2,8,3,,,,1,3,,,,1,1,,1,,1,,1,3,,,
2015,5,2,4,,6,5,,,,,,,,,,1,,1,,,,,,,,
2016,6,2,5,1,12,3,,,,1,1,,1,,2,,,,,,,,,,,
2017,6,5,3,,9,1,,1,,1,,,4,,,,,2,,,1,1,1,,,
2018,7,7,7,1,15,1,2,,,2,,,2,3,1,,,1,,,,,1,,,
2019,7,5,6,1,15,1,,,,,,,1,2,4,,,1,,,,6,,,,
2020,16,4,5,1,14,3,3,,,2,,,4,6,4,,,4,,1,,5,3,,,
2021,23,7,4,,21,4,1,2,,4,1,,3,1,1,,,2,,3,1,,,,,
2022,16,4,7,,19,3,,3,,,1,,2,1,4,3,,1,,,,1,,1,,
2023,13,7,8,,22,5,1,1,,4,1,,1,1,4,,,1,,,,,,1,,
2024,22,5,2,2,11,2,,3,,2,,,2,1,2,1,,1,1,,3,,,,,
