,Documents,Share
1980,22,1.6977090188476567e-05
1981,19,1.4776482372823094e-05
1982,35,2.6511395734089186e-05
1983,39,2.847286864151563e-05
1984,42,2.949402991677768e-05
1985,26,1.7560828006548838e-05
1986,35,2.2441450256281363e-05
1987,32,1.94647201946472e-05
1988,43,2.5029132746371065e-05
1989,35,1.9135355302543635e-05
1990,42,2.110753232342167e-05
1991,36,1.8068570224000082e-05
1992,60,2.8876613119800406e-05
1993,61,2.8069839601573936e-05
1994,52,2.2710170618891456e-05
1995,83,3.416944173307409e-05
1996,75,2.8484932040649138e-05
1997,68,2.4919597651108043e-05
1998,81,2.7858448814055517e-05
1999,79,2.625147249161365e-05
2000,97,2.6564083660979852e-05
2001,112,3.0629479561385856e-05
2002,135,3.1668203551952626e-05
2003,141,3.118303112331894e-05
2004,138,2.808334812118331e-05
2005,174,3.3133668072245104e-05
2006,161,2.8113117405965988e-05
2007,251,4.010174659882069e-05
2008,240,3.6072791285535084e-05
2009,370,5.131767848253902e-05
2010,409,5.305929655307869e-05
2011,408,4.870518227914468e-05
2012,375,4.3420578204629725e-05
2013,374,4.113478781103646e-05
2014,453,4.712355922058257e-05
2015,378,3.851323036444214e-05
2016,571,5.6372685252145346e-05
2017,568,5.694704295962605e-05
2018,604,6.043191409383295e-05
2019,627,6.095426971535231e-05
2020,849,7.717830306092423e-05
2021,885,8.780813337470073e-05
2022,766,7.94195365009494e-05
2023,812,8.05156811229994e-05
2024,591,6.267001627829813e-05
