,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,,1,3,,,,,,,,,,,2,,,,,,,,,,
1981,,,3,,2,,,,,,,,,,2,,,,,,,,,,,
1982,2,,,,1,1,,,,,,,,,3,,,,,,,,,,,
1983,,,,,1,,,,,,,,,,1,,,,,,,,,,,
1984,1,,2,,,,,,,,1,,,,2,,,,,,,,,,,
1985,1,,,,3,1,,,,,,1,,,1,,,,,,,,,,,
1986,,,,,2,,,,,,,,,,3,,,,,,,,,,,
1987,2,,1,,2,,,2,,,,,,,,,,,,,,,,,,
1988,1,,,,1,,,,,,1,,,,,1,,,,,,,,,,
1989,1,2,,1,1,1,,,,,1,,,,2,,,,,,,,,1,,
1990,1,,1,1,2,,,2,,2,,,,1,,,,,,,,,,,,
1991,,,,,3,,,,,1,,,,,4,,,,,,,,,,,
1992,2,,1,,6,,,,,,,,,,2,,,,,,,,,,,
1993,5,1,1,1,4,,,,,1,,,,,1,,,,,,,,,,,
1994,7,1,1,,5,,,,,2,,,,,1,,,,,,,,,,,
1995,2,2,1,,2,,,,,,,,,,2,,,,,,,,,,,
1996,1,,,,5,,,,,1,,1,1,2,1,,,,,,,,1,,,
1997,1,1,1,,2,1,,,,1,,,,,1,,,,,,,,,,,
1998,5,2,,1,3,,,,1,2,1,,,,3,,,,,,,,,,,
1999,2,1,,1,4,2,,1,,2,1,,1,,2,,,1,,,,,,,,
2000,2,,,,6,,,,,1,1,,,,1,,,,1,,,,,,,
2001,1,4,,1,5,1,,2,,5,,,,,2,,,,,1,,1,,,,
2002,3,2,,1,6,2,,2,,,,,,,3,1,,,,2,,2,,,,
2003,2,4,,,4,,,,,1,,,1,,1,,,,,1,,,,,,
2004,1,,,,,,,,,1,,,3,2,4,,,,,,1,,,,,
2005,4,,1,4,4,1,,,,1,,,,,2,,,,,,,,,,,
2006,3,,1,2,7,1,,,,1,,,,1,2,,,,,,,1,,,,
2007,7,2,1,1,4,1,1,,,2,,,1,,1,,,,,,,,,,,
2008,9,1,,,3,,1,,,,,,,1,1,,,,,1,,,,,,
2009,6,1,,,,,,1,,4,1,,1,,2,,,1,,,,,,,,
2010,3,2,,,,,,,,,,,2,4,,,,,,,,,,,,
2011,2,2,,4,6,,,,1,,,2,,,,,,,,,,1,,,,
2012,4,2,,3,2,1,,1,,1,,,1,,2,,,,,,,2,,,,
2013,5,,,,6,,,,,2,,,,,2,,,,,,,1,,,1,
2014,6,1,,1,7,,,1,,1,1,,,,1,,,,,,,,,,,
2015,9,2,,1,2,1,,2,,,,1,,,1,,,,,,1,1,,,,
2016,10,1,1,1,3,2,,3,,,,,,,,,,,,,,,,,,
2017,8,2,,2,3,,1,2,,2,1,,,,,,,,1,,,,,,,
2018,16,2,,2,3,1,,2,,2,1,,,,1,,,,,,,,,,,
2019,12,4,,2,8,3,,1,,2,,,,,,1,,,,,,,,,,
2020,11,2,,,1,2,,,,,,,,,,,,,,,,,,,,
2021,8,3,,2,4,1,,,,3,,,1,1,,,,,,,,,,,,
2022,5,1,1,,1,,,,,1,1,,,,,,,,,,,,,,,
2023,6,1,,1,4,,,,,,1,1,2,,1,,,,,,,,1,,,
2024,3,1,,,2,,,,,,,,,,,,,,,,,,,,,
