,Documents,Share
1980,84,6.482161708327418e-05
1981,101,7.85486694555333e-05
1982,96,7.27169711563589e-05
1983,110,8.03080910401723e-05
1984,141,9.901567186346792e-05
1985,114,7.699747664409875e-05
1986,123,7.886566804350307e-05
1987,108,6.56934306569343e-05
1988,126,7.33411796754129e-05
1989,123,6.724710577751049e-05
1990,129,6.483027785050942e-05
1991,119,5.972666268488915e-05
1992,132,6.352854886356089e-05
1993,95,4.3715323969664325e-05
1994,111,4.847747959032599e-05
1995,93,3.828624194187819e-05
1996,85,3.228292297940235e-05
1997,100,3.6646467133982417e-05
1998,141,4.8494336824467006e-05
1999,136,4.519240833999312e-05
2000,123,3.3684353508252806e-05
2001,126,3.4458164506559085e-05
2002,174,4.081679568918338e-05
2003,166,3.6711937350857755e-05
2004,205,4.1718017136540426e-05
2005,238,4.532076437468009e-05
2006,250,4.365390901547513e-05
2007,333,5.320271560720036e-05
2008,352,5.290676055211812e-05
2009,443,6.144251775071564e-05
2010,569,7.381598958117793e-05
2011,785,9.370972570864847e-05
2012,768,8.892534416308167e-05
2013,1007,0.00011075596611153401
2014,1172,0.00012191790597466396
2015,1346,0.00013713970389031514
2016,1594,0.000157369632735411
2017,1696,0.00017003905785127778
2018,1841,0.00018419727458070606
2019,2109,0.00020502799813345776
2020,2624,0.0002385345903791109
2021,3155,0.000313033515025063
2022,3371,0.0003495081691184079
2023,3188,0.00031611328992625876
2024,2458,0.00026064788496117907
